index,ATM ID,Category,Description,Title,_id,raw_result,key_0,key_1,key_2,key_3,text,key_4
58,PMC2004/0035,Management advisory services,Provision of IT Security Assessment Review Services,PROVISION OF IT SECURITY ASSESSMENT REVIEW SERVICES,6162aa1fe1b7f5c73e6fe00a,"[('services services', 0.596), ('services', 0.5883)]",assess,review,provis,secur, of it    . of it    ,servic
59,Expression of Interest 04/49,Education and Training Services,BSG within the Department of Immigration and Multicultural and Indigenous Affairs (DIMIA) is seeking Expressions of Interest (EOI) from providers of managed training services (MTS).,Managed Training Service Providers,6162aa1fe1b7f5c73e6fe00b,"[('services mts managed', 0.5025), ('immigration multicultural indigenous', 0.478), ('seeking expressions providers', 0.4562), ('indigenous dimia seeking', 0.4964), ('department immigration', 0.4263)]",train,bsg,eoi,affair, within the department of immigration and multicultural and   (dimia) is seeking expressions of interest () from providers of managed  services (mts)..managed  service providers,indigen
60,24/2004,Specialised educational services,The Australian Federal Police (AFP) is seeking proposals for the provision of Team Leader Development Training,Provision of Team Leader Development Training,6162aa1fe1b7f5c73e6fe00c,"[('team leader provision', 0.6978), ('australian federal seeking', 0.5599), ('proposals provision team', 0.6049), ('provision team leader', 0.6145), ('leader provision team', 0.6165)]",afp,develop,train,polic,the australian federal  () is seeking proposals for the  of team leader  . of team leader  ,provis
61,RFP 2004/3136,Management advisory services,Provision of a Report recommending an Identity Management Strategy for Geoscience Australia computing environment,Provision of a Report recommending an Identity Management Strategy for Geoscience Australia,6162aa1fe1b7f5c73e6fe00d,"[('report recommending australia', 0.7701), ('recommending australia computing', 0.6751), ('provision report recommending', 0.6356), ('recommending australia', 0.6437), ('australia computing environment', 0.6271)]",ident,geoscienc,strategi,manag,provision of a report  an    for  australia computing environment.provision of a report  an    for  australia,recommend
62,DEST6587,Education and Training Services,The forum will showcase and explore values in Australian schools,Values Education National Forum 2005,6162aa1fe1b7f5c73e6fe00e,"[('showcase explore education', 0.7612), ('education national 2005', 0.6902), ('explore education national', 0.7213), ('explore education', 0.6541), ('education national', 0.5819)]",valu,australian,forum,school,the  will showcase and explore  in  .  national  2005,educ
63,DEST5129,Education and Training Services,"The Department of Education, Science and Training wishes to contract  for the delivery of up to 50 regional conferences for parents about gifted and talented education which will help support parents in regional areas of Australia",Delivery of Regional Conferences for Parents about Gifted and Talented Education,6162aa1fe1b7f5c73e6fe00f,"[('delivery talented education', 0.5919), ('contract delivery 50', 0.5569), ('50 talented education', 0.5828), ('areas australia delivery', 0.486), ('delivery 50 talented', 0.5493)]",confer,region,parent,gift,"the department of education, science and training wishes to contract  for the  of up to 50   for  about  and talented education which will help support  in  areas of australia. of   for  about  and talented education",deliveri
64,Notice 04-1-4,Engineering and Research and Technology Based Services,Austrade US Government Procurement Seminars – ICT & Homeland Security.  Austrade will hold a seminar series in Australia to highlight the opportunities and challenges of selling technology and homeland security solutions to the US Government.,Business opportunities in the US Government Market,6162aa1fe1b7f5c73e6fe010,"[('government ict security', 0.6), ('government business opportunities', 0.5548), ('selling technology security', 0.5503), ('security solutions government', 0.5659), ('australia highlight opportunities', 0.4275)]",austrad,procur,seminar,homeland, us   s – ict &  security.   will hold a  series in australia to highlight the opportunities and challenges of selling technology and  security solutions to the us ..business opportunities in the us  market,govern
65,COO-MSB/1609/2/1,Education and Training Services,"Analysis, Design And Development of Training Packages For SDSS Version 4 MIMS Maintenance Module (MMM) Training","Analysis, Design And Development of Training Packages For SDSS Version 4 MIMS Maintenance Module (MMM) Training",6162aa1fe1b7f5c73e6fe011,"[('version maintenance mmm', 0.7276), ('maintenance mmm analysis', 0.6992), ('packages version maintenance', 0.6688), ('version maintenance', 0.6558), ('maintenance mmm', 0.6261)]",modul,train,mim,sdss,"analysis, design and development of  packages for  version 4    (mmm) .analysis, design and development of  packages for  version 4    (mmm) ",mainten
66,6595,Education and Training Services,"Values education website and curriculum resources, 2004-2005","Values education website and curriculum resources, 2004-2005",6162aa1fe1b7f5c73e6fe012,"[('values 2004 2005', 0.8167), ('2005 values 2004', 0.8157), ('values 2004', 0.7923), ('2004 2005 values', 0.7942), ('2005 values', 0.7777)]",educ,websit,curriculum,resourc,"   and  , 2004-2005.   and  , 2004-2005",valu
67,RFT CRS07/04,Management advisory services,"COMPLEX PROCUREMENT SERVICES, ADVICE AND SUPPORT FOR CRS AUSTRALIA","THE PROVISION OF COMPLEX PROCUREMENT SERVICES, ADVICE AND SUPPORT FOR CRS AUSTRALIA",6162aa1fe1b7f5c73e6fe013,"[('complex support australia', 0.8833), ('australia provision complex', 0.7508), ('support australia provision', 0.7166), ('support australia', 0.6993), ('australia provision', 0.682)]",procur,cr,advic,servic,"complex  ,  and support for  .the provision of complex  ,  and support for  ",australia
68,ABS FM 09/04,Specialised educational services,PROVISION OF A CENSUS FIELD STAFF TRAINING VIDEO FOR THE AUSTRALIAN BUREAU OF STATISTICS,EXPRESSION OF INTEREST,6162aa1fe1b7f5c73e6fe014,"[('field staff bureau', 0.6985), ('bureau statistics expression', 0.6297), ('staff bureau statistics', 0.6705), ('bureau statistics', 0.6113), ('staff bureau', 0.589)]",australian,video,censu,train,provision of a  field staff   for the   of statistics.expression of interest,bureau
69,DMO/MPP/DTD/RFT04/02,Education and Training Services,"The Defence Materiel Organisation (DMO) seeks proposals from education and training providers (including universities, vocational education and training institutions and registered training providers) to work in partnership with the organisation to design",Provision of Business Acumen Training,6162aa1fe1b7f5c73e6fe015,"[('defence seeks proposals', 0.6261), ('provision business acumen', 0.5284), ('defence seeks', 0.5977), ('including universities vocational', 0.4477), ('proposals education providers', 0.4951)]",organis,train,dmo,materiel,"the    () seeks proposals from education and  providers (including universities, vocational education and  institutions and registered  providers) to work in partnership with the  to design.provision of business acumen ",defenc
70,PRN6634,Specialised educational services,Promotion of widespread use of Mutual Recognition Arrangements (MRAs) across Australia.,Identify good practice in achieving mutual recognition arrangements (MRAs) and develop effective strategies for promotion of widespread use of MRAs by professions across Australia.,6162aa1fe1b7f5c73e6fe016,"[('widespread use australia', 0.6788), ('widespread use professions', 0.6137), ('promotion widespread use', 0.5895), ('use professions australia', 0.6279), ('practice achieving', 0.4385)]",mra,recognit,mutual,arrang,promotion of widespread  of    () across australia..identify good practice in achieving    () and develop effective strategies for promotion of widespread  of  by professions across australia.,use
