id,division,weight,cnt
UC_61585c52d7b0c43ebd7551f8,LAW AND LEGAL STUDIES,4.16,
UC_61585c52d7b0c43ebd7551f8,MEDICAL AND HEALTH,5.86,
UC_61585c52d7b0c43ebd7551f8,OTHERS(IRRELEVANT),5.64,
UC_61585c52d7b0c43ebd7551f8,OTHERS(RELEVANT),5.91,
UC_61585c52d7b0c43ebd7551f8,PSYCHOLOGY AND COGNITIVE SCIENCES,5.89,
UC_61585c52d7b0c43ebd7551f8,STUDIES IN HUMAN SOCIETY,7.84,
UC_61585c52d7b0c43ebd7551f8,TECHNOLOGY,0.29,
UC_61585c82d7b0c43ebd7551f9,BIOLOGICAL,1.68,
UC_61585c82d7b0c43ebd7551f9,BUILT ENVIRONMENT AND DESIGN,1.16,
UC_61585c82d7b0c43ebd7551f9,CHEMICAL,0.28,
UC_61585c82d7b0c43ebd7551f9,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.18,
UC_61585c82d7b0c43ebd7551f9,EARTH,1.33,
UC_61585c82d7b0c43ebd7551f9,EDUCATION,1.0,
UC_61585c82d7b0c43ebd7551f9,ENGINEERING,2.25,
UC_61585c82d7b0c43ebd7551f9,ENVIRONMENTAL,1.33,
UC_61585c82d7b0c43ebd7551f9,INFORMATION AND COMPUTING,4.51,
UC_61585c82d7b0c43ebd7551f9,MATHEMATICAL,0.22,
UC_61585c82d7b0c43ebd7551f9,MEDICAL AND HEALTH,16.4,
UC_61585c82d7b0c43ebd7551f9,OTHERS(IRRELEVANT),8.57,
UC_61585c82d7b0c43ebd7551f9,OTHERS(RELEVANT),3.5100000000000002,
UC_61585c82d7b0c43ebd7551f9,PHYSICAL,1.92,
UC_61585c82d7b0c43ebd7551f9,PSYCHOLOGY AND COGNITIVE SCIENCES,1.3900000000000001,
UC_61585c82d7b0c43ebd7551f9,STUDIES IN CREATIVE ARTS AND WRITING,2.0,
UC_61585c82d7b0c43ebd7551f9,STUDIES IN HUMAN SOCIETY,2.65,
UC_61585c82d7b0c43ebd7551f9,TECHNOLOGY,0.43,
UC_61585c9cd7b0c43ebd7551fa,AGRICULTURAL AND VETERINARY,5.45,
UC_61585c9cd7b0c43ebd7551fa,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.5999999999999996,
UC_61585c9cd7b0c43ebd7551fa,EARTH,1.9500000000000002,
UC_61585c9cd7b0c43ebd7551fa,ECONOMICS,0.85,
UC_61585c9cd7b0c43ebd7551fa,EDUCATION,0.63,
UC_61585c9cd7b0c43ebd7551fa,ENGINEERING,0.88,
UC_61585c9cd7b0c43ebd7551fa,ENVIRONMENTAL,3.8000000000000003,
UC_61585c9cd7b0c43ebd7551fa,HISTORY AND ARCHAEOLOGY,1.24,
UC_61585c9cd7b0c43ebd7551fa,"LANGUAGE, COMMUNICATION AND CULTURE",2.17,
UC_61585c9cd7b0c43ebd7551fa,LAW AND LEGAL STUDIES,0.7100000000000001,
UC_61585c9cd7b0c43ebd7551fa,MATHEMATICAL,0.44000000000000006,
UC_61585c9cd7b0c43ebd7551fa,MEDICAL AND HEALTH,1.6099999999999999,
UC_61585c9cd7b0c43ebd7551fa,OTHERS(IRRELEVANT),9.3,
UC_61585c9cd7b0c43ebd7551fa,OTHERS(RELEVANT),4.16,
UC_61585c9cd7b0c43ebd7551fa,PHYSICAL,1.52,
UC_61585c9cd7b0c43ebd7551fa,PSYCHOLOGY AND COGNITIVE SCIENCES,0.74,
UC_61585c9cd7b0c43ebd7551fa,STUDIES IN CREATIVE ARTS AND WRITING,1.8699999999999999,
UC_61585c9cd7b0c43ebd7551fa,STUDIES IN HUMAN SOCIETY,14.82,
UC_61585c9cd7b0c43ebd7551fa,TECHNOLOGY,1.04,
UC_61585ca8d7b0c43ebd7551fb,BIOLOGICAL,0.97,
UC_61585ca8d7b0c43ebd7551fb,EDUCATION,0.18,
UC_61585ca8d7b0c43ebd7551fb,INFORMATION AND COMPUTING,1.55,
UC_61585ca8d7b0c43ebd7551fb,MEDICAL AND HEALTH,1.51,
UC_61585ca8d7b0c43ebd7551fb,OTHERS(IRRELEVANT),2.55,
UC_61585ca8d7b0c43ebd7551fb,OTHERS(RELEVANT),2.25,
UC_61585cb3d7b0c43ebd7551fc,EARTH,1.26,
UC_61585cb3d7b0c43ebd7551fc,EDUCATION,0.63,
UC_61585cb3d7b0c43ebd7551fc,ENVIRONMENTAL,1.26,
UC_61585cb3d7b0c43ebd7551fc,LAW AND LEGAL STUDIES,3.4,
UC_61585cb3d7b0c43ebd7551fc,MATHEMATICAL,1.26,
UC_61585cb3d7b0c43ebd7551fc,MEDICAL AND HEALTH,3.3400000000000003,
UC_61585cb3d7b0c43ebd7551fc,OTHERS(IRRELEVANT),3.19,
UC_61585cb3d7b0c43ebd7551fc,OTHERS(RELEVANT),2.05,
UC_61585cb3d7b0c43ebd7551fc,PHYSICAL,2.88,
UC_61585cb3d7b0c43ebd7551fc,PSYCHOLOGY AND COGNITIVE SCIENCES,1.6,
UC_61585cb3d7b0c43ebd7551fc,STUDIES IN HUMAN SOCIETY,0.42000000000000004,
UC_61585cc1d7b0c43ebd7551fe,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.13,
UC_61585cc1d7b0c43ebd7551fe,ECONOMICS,0.34,
UC_61585cc1d7b0c43ebd7551fe,INFORMATION AND COMPUTING,0.29000000000000004,
UC_61585cc1d7b0c43ebd7551fe,MEDICAL AND HEALTH,2.24,
UC_61585cc1d7b0c43ebd7551fe,OTHERS(RELEVANT),2.0,
UC_61585cc1d7b0c43ebd7551fe,STUDIES IN CREATIVE ARTS AND WRITING,1.6,
UC_61585cc1d7b0c43ebd7551fe,STUDIES IN HUMAN SOCIETY,1.75,
UC_61585cced7b0c43ebd7551ff,AGRICULTURAL AND VETERINARY,0.71,
UC_61585cced7b0c43ebd7551ff,BIOLOGICAL,9.74,
UC_61585cced7b0c43ebd7551ff,EARTH,5.9,
UC_61585cced7b0c43ebd7551ff,ENGINEERING,0.06,
UC_61585cced7b0c43ebd7551ff,ENVIRONMENTAL,2.85,
UC_61585cced7b0c43ebd7551ff,"LANGUAGE, COMMUNICATION AND CULTURE",0.9500000000000001,
UC_61585cced7b0c43ebd7551ff,MEDICAL AND HEALTH,0.08,
UC_61585cced7b0c43ebd7551ff,OTHERS(IRRELEVANT),0.65,
UC_61585cced7b0c43ebd7551ff,OTHERS(RELEVANT),1.34,
UC_61585cced7b0c43ebd7551ff,STUDIES IN CREATIVE ARTS AND WRITING,0.9500000000000001,
UC_61585cced7b0c43ebd7551ff,TECHNOLOGY,0.9500000000000001,
UC_61585cdad7b0c43ebd755200,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.27,
UC_61585cdad7b0c43ebd755200,EDUCATION,4.8,
UC_61585cdad7b0c43ebd755200,"LANGUAGE, COMMUNICATION AND CULTURE",0.78,
UC_61585cdad7b0c43ebd755200,OTHERS(IRRELEVANT),3.21,
UC_61585cdad7b0c43ebd755200,OTHERS(RELEVANT),1.67,
UC_61585cdad7b0c43ebd755200,PSYCHOLOGY AND COGNITIVE SCIENCES,1.3,
UC_61585cdad7b0c43ebd755200,STUDIES IN HUMAN SOCIETY,0.74,
UC_61585cffd7b0c43ebd755201,AGRICULTURAL AND VETERINARY,0.33,
UC_61585cffd7b0c43ebd755201,BIOLOGICAL,7.22,
UC_61585cffd7b0c43ebd755201,CHEMICAL,0.38,
UC_61585cffd7b0c43ebd755201,EARTH,0.05,
UC_61585cffd7b0c43ebd755201,EDUCATION,6.88,
UC_61585cffd7b0c43ebd755201,ENGINEERING,3.1599999999999997,
UC_61585cffd7b0c43ebd755201,ENVIRONMENTAL,0.05,
UC_61585cffd7b0c43ebd755201,INFORMATION AND COMPUTING,0.76,
UC_61585cffd7b0c43ebd755201,MATHEMATICAL,1.22,
UC_61585cffd7b0c43ebd755201,MEDICAL AND HEALTH,23.21,
UC_61585cffd7b0c43ebd755201,OTHERS(IRRELEVANT),2.59,
UC_61585cffd7b0c43ebd755201,OTHERS(RELEVANT),2.25,
UC_61585cffd7b0c43ebd755201,PHYSICAL,2.71,
UC_61585cffd7b0c43ebd755201,PSYCHOLOGY AND COGNITIVE SCIENCES,3.91,
UC_61585cffd7b0c43ebd755201,STUDIES IN HUMAN SOCIETY,0.25,
UC_61585cffd7b0c43ebd755201,TECHNOLOGY,0.75,
UC_61585d0bd7b0c43ebd755202,BIOLOGICAL,0.18,
UC_61585d0bd7b0c43ebd755202,CHEMICAL,0.08,
UC_61585d0bd7b0c43ebd755202,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.9099999999999999,
UC_61585d0bd7b0c43ebd755202,EARTH,1.28,
UC_61585d0bd7b0c43ebd755202,ECONOMICS,0.39999999999999997,
UC_61585d0bd7b0c43ebd755202,EDUCATION,4.63,
UC_61585d0bd7b0c43ebd755202,ENGINEERING,3.65,
UC_61585d0bd7b0c43ebd755202,ENVIRONMENTAL,1.28,
UC_61585d0bd7b0c43ebd755202,HISTORY AND ARCHAEOLOGY,0.97,
UC_61585d0bd7b0c43ebd755202,INFORMATION AND COMPUTING,0.37,
UC_61585d0bd7b0c43ebd755202,"LANGUAGE, COMMUNICATION AND CULTURE",3.49,
UC_61585d0bd7b0c43ebd755202,MATHEMATICAL,2.09,
UC_61585d0bd7b0c43ebd755202,MEDICAL AND HEALTH,12.290000000000001,
UC_61585d0bd7b0c43ebd755202,OTHERS(IRRELEVANT),5.45,
UC_61585d0bd7b0c43ebd755202,OTHERS(RELEVANT),4.54,
UC_61585d0bd7b0c43ebd755202,PHYSICAL,1.28,
UC_61585d0bd7b0c43ebd755202,PSYCHOLOGY AND COGNITIVE SCIENCES,19.09,
UC_61585d0bd7b0c43ebd755202,STUDIES IN CREATIVE ARTS AND WRITING,4.43,
UC_61585d0bd7b0c43ebd755202,STUDIES IN HUMAN SOCIETY,9.01,
UC_61585d0bd7b0c43ebd755202,TECHNOLOGY,5.21,
UC_61585d16d7b0c43ebd755203,BIOLOGICAL,0.44,
UC_61585d16d7b0c43ebd755203,CHEMICAL,1.0,
UC_61585d16d7b0c43ebd755203,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.99,
UC_61585d16d7b0c43ebd755203,EARTH,1.53,
UC_61585d16d7b0c43ebd755203,ECONOMICS,2.25,
UC_61585d16d7b0c43ebd755203,EDUCATION,1.73,
UC_61585d16d7b0c43ebd755203,ENGINEERING,0.71,
UC_61585d16d7b0c43ebd755203,ENVIRONMENTAL,1.53,
UC_61585d16d7b0c43ebd755203,HISTORY AND ARCHAEOLOGY,0.84,
UC_61585d16d7b0c43ebd755203,INFORMATION AND COMPUTING,0.9400000000000001,
UC_61585d16d7b0c43ebd755203,"LANGUAGE, COMMUNICATION AND CULTURE",1.57,
UC_61585d16d7b0c43ebd755203,LAW AND LEGAL STUDIES,0.84,
UC_61585d16d7b0c43ebd755203,MATHEMATICAL,1.53,
UC_61585d16d7b0c43ebd755203,MEDICAL AND HEALTH,20.15,
UC_61585d16d7b0c43ebd755203,OTHERS(IRRELEVANT),5.7,
UC_61585d16d7b0c43ebd755203,OTHERS(RELEVANT),0.22,
UC_61585d16d7b0c43ebd755203,PHILOSOPHY AND RELIGIOUS STUDIES,0.2,
UC_61585d16d7b0c43ebd755203,PHYSICAL,1.53,
UC_61585d16d7b0c43ebd755203,PSYCHOLOGY AND COGNITIVE SCIENCES,1.27,
UC_61585d16d7b0c43ebd755203,STUDIES IN CREATIVE ARTS AND WRITING,1.4300000000000002,
UC_61585d16d7b0c43ebd755203,STUDIES IN HUMAN SOCIETY,2.9,
UC_61585d16d7b0c43ebd755203,TECHNOLOGY,1.23,
UC_61585d29d7b0c43ebd755204,BIOLOGICAL,0.26,
UC_61585d29d7b0c43ebd755204,CHEMICAL,0.42,
UC_61585d29d7b0c43ebd755204,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.4400000000000002,
UC_61585d29d7b0c43ebd755204,EARTH,7.55,
UC_61585d29d7b0c43ebd755204,ECONOMICS,1.27,
UC_61585d29d7b0c43ebd755204,EDUCATION,2.9,
UC_61585d29d7b0c43ebd755204,ENVIRONMENTAL,9.98,
UC_61585d29d7b0c43ebd755204,HISTORY AND ARCHAEOLOGY,4.12,
UC_61585d29d7b0c43ebd755204,INFORMATION AND COMPUTING,1.08,
UC_61585d29d7b0c43ebd755204,"LANGUAGE, COMMUNICATION AND CULTURE",2.5,
UC_61585d29d7b0c43ebd755204,LAW AND LEGAL STUDIES,4.72,
UC_61585d29d7b0c43ebd755204,MATHEMATICAL,1.24,
UC_61585d29d7b0c43ebd755204,MEDICAL AND HEALTH,1.23,
UC_61585d29d7b0c43ebd755204,OTHERS(IRRELEVANT),18.44,
UC_61585d29d7b0c43ebd755204,OTHERS(RELEVANT),6.1,
UC_61585d29d7b0c43ebd755204,PHYSICAL,4.0600000000000005,
UC_61585d29d7b0c43ebd755204,PSYCHOLOGY AND COGNITIVE SCIENCES,3.46,
UC_61585d29d7b0c43ebd755204,STUDIES IN CREATIVE ARTS AND WRITING,6.03,
UC_61585d29d7b0c43ebd755204,STUDIES IN HUMAN SOCIETY,17.59,
UC_61585d29d7b0c43ebd755204,TECHNOLOGY,0.08,
UC_61585d35d7b0c43ebd755205,BIOLOGICAL,0.85,
UC_61585d35d7b0c43ebd755205,CHEMICAL,0.23,
UC_61585d35d7b0c43ebd755205,EDUCATION,2.74,
UC_61585d35d7b0c43ebd755205,HISTORY AND ARCHAEOLOGY,1.09,
UC_61585d35d7b0c43ebd755205,INFORMATION AND COMPUTING,1.69,
UC_61585d35d7b0c43ebd755205,"LANGUAGE, COMMUNICATION AND CULTURE",14.07,
UC_61585d35d7b0c43ebd755205,LAW AND LEGAL STUDIES,0.14,
UC_61585d35d7b0c43ebd755205,MEDICAL AND HEALTH,1.6300000000000001,
UC_61585d35d7b0c43ebd755205,OTHERS(IRRELEVANT),5.5200000000000005,
UC_61585d35d7b0c43ebd755205,OTHERS(RELEVANT),8.29,
UC_61585d35d7b0c43ebd755205,PHYSICAL,0.95,
UC_61585d35d7b0c43ebd755205,PSYCHOLOGY AND COGNITIVE SCIENCES,1.82,
UC_61585d35d7b0c43ebd755205,STUDIES IN CREATIVE ARTS AND WRITING,10.0,
UC_61585d35d7b0c43ebd755205,STUDIES IN HUMAN SOCIETY,1.42,
UC_61585d35d7b0c43ebd755205,TECHNOLOGY,0.2,
UC_61585d4dd7b0c43ebd755206,BIOLOGICAL,6.4,
UC_61585d4dd7b0c43ebd755206,CHEMICAL,0.7,
UC_61585d4dd7b0c43ebd755206,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.77,
UC_61585d4dd7b0c43ebd755206,EARTH,1.6600000000000001,
UC_61585d4dd7b0c43ebd755206,ECONOMICS,0.43999999999999995,
UC_61585d4dd7b0c43ebd755206,EDUCATION,3.3000000000000003,
UC_61585d4dd7b0c43ebd755206,ENGINEERING,3.88,
UC_61585d4dd7b0c43ebd755206,ENVIRONMENTAL,3.25,
UC_61585d4dd7b0c43ebd755206,HISTORY AND ARCHAEOLOGY,0.55,
UC_61585d4dd7b0c43ebd755206,INFORMATION AND COMPUTING,3.2,
UC_61585d4dd7b0c43ebd755206,"LANGUAGE, COMMUNICATION AND CULTURE",4.85,
UC_61585d4dd7b0c43ebd755206,MATHEMATICAL,3.16,
UC_61585d4dd7b0c43ebd755206,MEDICAL AND HEALTH,6.6000000000000005,
UC_61585d4dd7b0c43ebd755206,OTHERS(IRRELEVANT),8.209999999999999,
UC_61585d4dd7b0c43ebd755206,OTHERS(RELEVANT),5.25,
UC_61585d4dd7b0c43ebd755206,PHILOSOPHY AND RELIGIOUS STUDIES,0.55,
UC_61585d4dd7b0c43ebd755206,PHYSICAL,0.73,
UC_61585d4dd7b0c43ebd755206,PSYCHOLOGY AND COGNITIVE SCIENCES,16.82,
UC_61585d4dd7b0c43ebd755206,STUDIES IN CREATIVE ARTS AND WRITING,1.44,
UC_61585d4dd7b0c43ebd755206,STUDIES IN HUMAN SOCIETY,5.41,
UC_61585d4dd7b0c43ebd755206,TECHNOLOGY,2.3,
UC_61585d66d7b0c43ebd755207,BIOLOGICAL,5.08,
UC_61585d66d7b0c43ebd755207,CHEMICAL,1.5499999999999998,
UC_61585d66d7b0c43ebd755207,EARTH,0.14,
UC_61585d66d7b0c43ebd755207,EDUCATION,3.91,
UC_61585d66d7b0c43ebd755207,ENGINEERING,2.46,
UC_61585d66d7b0c43ebd755207,ENVIRONMENTAL,0.14,
UC_61585d66d7b0c43ebd755207,INFORMATION AND COMPUTING,3.46,
UC_61585d66d7b0c43ebd755207,"LANGUAGE, COMMUNICATION AND CULTURE",0.13,
UC_61585d66d7b0c43ebd755207,MATHEMATICAL,0.05,
UC_61585d66d7b0c43ebd755207,MEDICAL AND HEALTH,28.97,
UC_61585d66d7b0c43ebd755207,OTHERS(IRRELEVANT),3.67,
UC_61585d66d7b0c43ebd755207,OTHERS(RELEVANT),3.5500000000000003,
UC_61585d66d7b0c43ebd755207,PHYSICAL,0.9199999999999999,
UC_61585d66d7b0c43ebd755207,PSYCHOLOGY AND COGNITIVE SCIENCES,2.66,
UC_61585d66d7b0c43ebd755207,STUDIES IN CREATIVE ARTS AND WRITING,1.04,
UC_61585d66d7b0c43ebd755207,STUDIES IN HUMAN SOCIETY,1.23,
UC_61585d66d7b0c43ebd755207,TECHNOLOGY,3.4699999999999998,
UC_61585d79d7b0c43ebd755209,AGRICULTURAL AND VETERINARY,1.48,
UC_61585d79d7b0c43ebd755209,BIOLOGICAL,0.79,
UC_61585d79d7b0c43ebd755209,EDUCATION,4.27,
UC_61585d79d7b0c43ebd755209,ENGINEERING,1.45,
UC_61585d79d7b0c43ebd755209,ENVIRONMENTAL,1.57,
UC_61585d79d7b0c43ebd755209,"LANGUAGE, COMMUNICATION AND CULTURE",11.47,
UC_61585d79d7b0c43ebd755209,LAW AND LEGAL STUDIES,1.37,
UC_61585d79d7b0c43ebd755209,MEDICAL AND HEALTH,0.1,
UC_61585d79d7b0c43ebd755209,OTHERS(IRRELEVANT),7.78,
UC_61585d79d7b0c43ebd755209,OTHERS(RELEVANT),3.42,
UC_61585d79d7b0c43ebd755209,PHYSICAL,0.41000000000000003,
UC_61585d79d7b0c43ebd755209,STUDIES IN CREATIVE ARTS AND WRITING,5.82,
UC_61585d79d7b0c43ebd755209,STUDIES IN HUMAN SOCIETY,6.59,
UC_61585d9dd7b0c43ebd75520c,AGRICULTURAL AND VETERINARY,0.15,
UC_61585d9dd7b0c43ebd75520c,BIOLOGICAL,3.39,
UC_61585d9dd7b0c43ebd75520c,BUILT ENVIRONMENT AND DESIGN,1.35,
UC_61585d9dd7b0c43ebd75520c,CHEMICAL,0.25,
UC_61585d9dd7b0c43ebd75520c,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",2.16,
UC_61585d9dd7b0c43ebd75520c,EARTH,2.89,
UC_61585d9dd7b0c43ebd75520c,ECONOMICS,3.15,
UC_61585d9dd7b0c43ebd75520c,EDUCATION,2.87,
UC_61585d9dd7b0c43ebd75520c,ENGINEERING,0.9199999999999999,
UC_61585d9dd7b0c43ebd75520c,ENVIRONMENTAL,1.97,
UC_61585d9dd7b0c43ebd75520c,INFORMATION AND COMPUTING,0.32,
UC_61585d9dd7b0c43ebd75520c,"LANGUAGE, COMMUNICATION AND CULTURE",1.88,
UC_61585d9dd7b0c43ebd75520c,LAW AND LEGAL STUDIES,1.1,
UC_61585d9dd7b0c43ebd75520c,MATHEMATICAL,1.8900000000000001,
UC_61585d9dd7b0c43ebd75520c,MEDICAL AND HEALTH,22.61,
UC_61585d9dd7b0c43ebd75520c,OTHERS(IRRELEVANT),16.92,
UC_61585d9dd7b0c43ebd75520c,OTHERS(RELEVANT),13.77,
UC_61585d9dd7b0c43ebd75520c,PHYSICAL,1.82,
UC_61585d9dd7b0c43ebd75520c,PSYCHOLOGY AND COGNITIVE SCIENCES,4.17,
UC_61585d9dd7b0c43ebd75520c,STUDIES IN CREATIVE ARTS AND WRITING,0.43,
UC_61585d9dd7b0c43ebd75520c,STUDIES IN HUMAN SOCIETY,5.38,
UC_61585d9dd7b0c43ebd75520c,TECHNOLOGY,1.18,
UC_61585daad7b0c43ebd75520d,AGRICULTURAL AND VETERINARY,1.34,
UC_61585daad7b0c43ebd75520d,BIOLOGICAL,7.3100000000000005,
UC_61585daad7b0c43ebd75520d,BUILT ENVIRONMENT AND DESIGN,3.16,
UC_61585daad7b0c43ebd75520d,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.41,
UC_61585daad7b0c43ebd75520d,EARTH,0.49,
UC_61585daad7b0c43ebd75520d,ECONOMICS,1.52,
UC_61585daad7b0c43ebd75520d,EDUCATION,1.94,
UC_61585daad7b0c43ebd75520d,ENGINEERING,1.99,
UC_61585daad7b0c43ebd75520d,ENVIRONMENTAL,0.64,
UC_61585daad7b0c43ebd75520d,INFORMATION AND COMPUTING,0.18,
UC_61585daad7b0c43ebd75520d,MATHEMATICAL,1.5899999999999999,
UC_61585daad7b0c43ebd75520d,MEDICAL AND HEALTH,27.72,
UC_61585daad7b0c43ebd75520d,OTHERS(IRRELEVANT),4.23,
UC_61585daad7b0c43ebd75520d,OTHERS(RELEVANT),5.23,
UC_61585daad7b0c43ebd75520d,PHYSICAL,0.49,
UC_61585daad7b0c43ebd75520d,PSYCHOLOGY AND COGNITIVE SCIENCES,2.85,
UC_61585daad7b0c43ebd75520d,STUDIES IN HUMAN SOCIETY,4.31,
UC_61585daad7b0c43ebd75520d,TECHNOLOGY,1.59,
UC_61585dc2d7b0c43ebd75520e,AGRICULTURAL AND VETERINARY,1.3,
UC_61585dc2d7b0c43ebd75520e,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.46,
UC_61585dc2d7b0c43ebd75520e,ECONOMICS,5.23,
UC_61585dc2d7b0c43ebd75520e,ENGINEERING,0.96,
UC_61585dc2d7b0c43ebd75520e,HISTORY AND ARCHAEOLOGY,3.06,
UC_61585dc2d7b0c43ebd75520e,INFORMATION AND COMPUTING,1.94,
UC_61585dc2d7b0c43ebd75520e,"LANGUAGE, COMMUNICATION AND CULTURE",3.71,
UC_61585dc2d7b0c43ebd75520e,LAW AND LEGAL STUDIES,4.88,
UC_61585dc2d7b0c43ebd75520e,OTHERS(IRRELEVANT),7.13,
UC_61585dc2d7b0c43ebd75520e,OTHERS(RELEVANT),3.54,
UC_61585dc2d7b0c43ebd75520e,PSYCHOLOGY AND COGNITIVE SCIENCES,3.72,
UC_61585dc2d7b0c43ebd75520e,STUDIES IN CREATIVE ARTS AND WRITING,1.03,
UC_61585dc2d7b0c43ebd75520e,STUDIES IN HUMAN SOCIETY,16.52,
UC_61585dcdd7b0c43ebd75520f,BUILT ENVIRONMENT AND DESIGN,1.06,
UC_61585dcdd7b0c43ebd75520f,ECONOMICS,0.15,
UC_61585dcdd7b0c43ebd75520f,EDUCATION,0.33999999999999997,
UC_61585dcdd7b0c43ebd75520f,HISTORY AND ARCHAEOLOGY,0.33999999999999997,
UC_61585dcdd7b0c43ebd75520f,INFORMATION AND COMPUTING,0.88,
UC_61585dcdd7b0c43ebd75520f,"LANGUAGE, COMMUNICATION AND CULTURE",0.33999999999999997,
UC_61585dcdd7b0c43ebd75520f,OTHERS(IRRELEVANT),0.42,
UC_61585dcdd7b0c43ebd75520f,OTHERS(RELEVANT),1.62,
UC_61585dcdd7b0c43ebd75520f,STUDIES IN CREATIVE ARTS AND WRITING,0.57,
UC_61585dcdd7b0c43ebd75520f,STUDIES IN HUMAN SOCIETY,0.22,
UC_61585ddbd7b0c43ebd755211,BIOLOGICAL,0.44999999999999996,
UC_61585ddbd7b0c43ebd755211,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.79,
UC_61585ddbd7b0c43ebd755211,ECONOMICS,1.79,
UC_61585ddbd7b0c43ebd755211,INFORMATION AND COMPUTING,2.43,
UC_61585ddbd7b0c43ebd755211,LAW AND LEGAL STUDIES,1.3,
UC_61585ddbd7b0c43ebd755211,MATHEMATICAL,0.15,
UC_61585ddbd7b0c43ebd755211,MEDICAL AND HEALTH,2.73,
UC_61585ddbd7b0c43ebd755211,OTHERS(IRRELEVANT),5.82,
UC_61585ddbd7b0c43ebd755211,OTHERS(RELEVANT),0.78,
UC_61585ddbd7b0c43ebd755211,PSYCHOLOGY AND COGNITIVE SCIENCES,1.37,
UC_61585ddbd7b0c43ebd755211,STUDIES IN HUMAN SOCIETY,3.67,
UC_61585deed7b0c43ebd755213,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",5.53,
UC_61585deed7b0c43ebd755213,ECONOMICS,4.36,
UC_61585deed7b0c43ebd755213,ENGINEERING,0.19,
UC_61585deed7b0c43ebd755213,ENVIRONMENTAL,0.13,
UC_61585deed7b0c43ebd755213,INFORMATION AND COMPUTING,0.7000000000000001,
UC_61585deed7b0c43ebd755213,"LANGUAGE, COMMUNICATION AND CULTURE",2.03,
UC_61585deed7b0c43ebd755213,LAW AND LEGAL STUDIES,1.79,
UC_61585deed7b0c43ebd755213,MATHEMATICAL,0.22,
UC_61585deed7b0c43ebd755213,OTHERS(IRRELEVANT),3.08,
UC_61585deed7b0c43ebd755213,OTHERS(RELEVANT),3.2399999999999998,
UC_61585deed7b0c43ebd755213,PSYCHOLOGY AND COGNITIVE SCIENCES,1.67,
UC_61585deed7b0c43ebd755213,STUDIES IN CREATIVE ARTS AND WRITING,1.0,
UC_61585deed7b0c43ebd755213,STUDIES IN HUMAN SOCIETY,5.5,
UC_61585dfad7b0c43ebd755214,AGRICULTURAL AND VETERINARY,0.83,
UC_61585dfad7b0c43ebd755214,BIOLOGICAL,2.9299999999999997,
UC_61585dfad7b0c43ebd755214,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.16,
UC_61585dfad7b0c43ebd755214,EARTH,1.1600000000000001,
UC_61585dfad7b0c43ebd755214,EDUCATION,0.93,
UC_61585dfad7b0c43ebd755214,ENVIRONMENTAL,1.1600000000000001,
UC_61585dfad7b0c43ebd755214,INFORMATION AND COMPUTING,1.0,
UC_61585dfad7b0c43ebd755214,"LANGUAGE, COMMUNICATION AND CULTURE",2.93,
UC_61585dfad7b0c43ebd755214,MATHEMATICAL,1.1600000000000001,
UC_61585dfad7b0c43ebd755214,MEDICAL AND HEALTH,15.1,
UC_61585dfad7b0c43ebd755214,OTHERS(IRRELEVANT),5.7,
UC_61585dfad7b0c43ebd755214,OTHERS(RELEVANT),0.41,
UC_61585dfad7b0c43ebd755214,PHYSICAL,1.1600000000000001,
UC_61585dfad7b0c43ebd755214,PSYCHOLOGY AND COGNITIVE SCIENCES,3.31,
UC_61585dfad7b0c43ebd755214,STUDIES IN CREATIVE ARTS AND WRITING,0.66,
UC_61585dfad7b0c43ebd755214,STUDIES IN HUMAN SOCIETY,2.53,
UC_61585dfad7b0c43ebd755214,TECHNOLOGY,2.23,
UC_61585e19d7b0c43ebd755215,AGRICULTURAL AND VETERINARY,1.69,
UC_61585e19d7b0c43ebd755215,BIOLOGICAL,3.44,
UC_61585e19d7b0c43ebd755215,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.09,
UC_61585e19d7b0c43ebd755215,EARTH,2.43,
UC_61585e19d7b0c43ebd755215,ECONOMICS,3.81,
UC_61585e19d7b0c43ebd755215,EDUCATION,1.01,
UC_61585e19d7b0c43ebd755215,ENGINEERING,3.3,
UC_61585e19d7b0c43ebd755215,ENVIRONMENTAL,1.96,
UC_61585e19d7b0c43ebd755215,HISTORY AND ARCHAEOLOGY,0.44999999999999996,
UC_61585e19d7b0c43ebd755215,INFORMATION AND COMPUTING,7.3,
UC_61585e19d7b0c43ebd755215,"LANGUAGE, COMMUNICATION AND CULTURE",1.97,
