Staff ID,value,weight
Canberra00275,TECHNOLOGY,1.05
Canberra00275,"LANGUAGE, COMMUNICATION AND CULTURE",1.05
Canberra00343,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.05
Canberra00220,ENGINEERING,1.05
Canberra00432,MEDICAL AND HEALTH,1.05
Canberra00220,TECHNOLOGY,1.05
Canberra00432,PSYCHOLOGY AND COGNITIVE SCIENCES,1.05
Canberra00424,STUDIES IN CREATIVE ARTS AND WRITING,1.05
Canberra00177,MEDICAL AND HEALTH,1.05
Canberra00304,HISTORY AND ARCHAEOLOGY,1.05
Canberra00354,PSYCHOLOGY AND COGNITIVE SCIENCES,1.05
Canberra00125,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.05
Canberra00027,PSYCHOLOGY AND COGNITIVE SCIENCES,1.05
Canberra00410,INFORMATION AND COMPUTING,1.05
Canberra00310,BIOLOGICAL,1.05
Canberra00077,LAW AND LEGAL STUDIES,1.04
Canberra00047,STUDIES IN HUMAN SOCIETY,1.04
Canberra00167,EDUCATION,1.04
Canberra00077,HISTORY AND ARCHAEOLOGY,1.04
Canberra00360,MEDICAL AND HEALTH,1.04
Canberra00292,"LANGUAGE, COMMUNICATION AND CULTURE",1.04
Canberra00188,ECONOMICS,1.04
Canberra00292,LAW AND LEGAL STUDIES,1.04
Canberra00195,LAW AND LEGAL STUDIES,1.04
Canberra00111,HISTORY AND ARCHAEOLOGY,1.04
Canberra00412,OTHERS(IRRELEVANT),1.04
Canberra00213,PSYCHOLOGY AND COGNITIVE SCIENCES,1.04
Canberra00115,EARTH,1.04
Canberra00171,EDUCATION,1.04
Canberra00022,BUILT ENVIRONMENT AND DESIGN,1.04
Canberra00395,TECHNOLOGY,1.04
Canberra00087,BUILT ENVIRONMENT AND DESIGN,1.04
Canberra00172,EDUCATION,1.04
Canberra00104,HISTORY AND ARCHAEOLOGY,1.03
Canberra00317,BIOLOGICAL,1.03
Canberra00372,STUDIES IN HUMAN SOCIETY,1.03
Canberra00104,"LANGUAGE, COMMUNICATION AND CULTURE",1.03
Canberra00104,STUDIES IN HUMAN SOCIETY,1.03
Canberra00329,"LANGUAGE, COMMUNICATION AND CULTURE",1.03
Canberra00336,HISTORY AND ARCHAEOLOGY,1.03
Canberra00128,ENGINEERING,1.03
Canberra00292,OTHERS(IRRELEVANT),1.03
Canberra00439,OTHERS(IRRELEVANT),1.02
Canberra00380,INFORMATION AND COMPUTING,1.02
Canberra00056,ENVIRONMENTAL,1.02
Canberra00035,AGRICULTURAL AND VETERINARY,1.02
Canberra00114,ENVIRONMENTAL,1.02
Canberra00243,ECONOMICS,1.02
Canberra00299,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.02
Canberra00136,PHYSICAL,1.02
Canberra00174,ECONOMICS,1.02
Canberra00120,HISTORY AND ARCHAEOLOGY,1.02
Canberra00392,HISTORY AND ARCHAEOLOGY,1.02
Canberra00013,OTHERS(RELEVANT),1.02
Canberra00284,PHYSICAL,1.01
Canberra00102,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1.01
Canberra00311,HISTORY AND ARCHAEOLOGY,1.01
Canberra00076,ECONOMICS,1.01
Canberra00311,"LANGUAGE, COMMUNICATION AND CULTURE",1.01
Canberra00311,LAW AND LEGAL STUDIES,1.01
Canberra00284,"LANGUAGE, COMMUNICATION AND CULTURE",1.01
Canberra00300,OTHERS(IRRELEVANT),1.01
Canberra00169,BUILT ENVIRONMENT AND DESIGN,1.01
Canberra00009,OTHERS(RELEVANT),1.01
Canberra00280,HISTORY AND ARCHAEOLOGY,1.01
Canberra00114,EARTH,1.01
Canberra00215,HISTORY AND ARCHAEOLOGY,1.01
Canberra00127,PSYCHOLOGY AND COGNITIVE SCIENCES,1.01
Canberra00368,OTHERS(RELEVANT),1.01
Canberra00181,AGRICULTURAL AND VETERINARY,1.01
Canberra00289,MATHEMATICAL,1.01
Canberra00233,BIOLOGICAL,1.01
Canberra00337,AGRICULTURAL AND VETERINARY,1
Canberra00337,EARTH,1
Canberra00263,"LANGUAGE, COMMUNICATION AND CULTURE",1
Canberra00037,STUDIES IN CREATIVE ARTS AND WRITING,1
Canberra00306,OTHERS(RELEVANT),1
Canberra00339,ENGINEERING,1
Canberra00145,INFORMATION AND COMPUTING,1
Canberra00154,ENGINEERING,1
Canberra00012,PSYCHOLOGY AND COGNITIVE SCIENCES,1
Canberra00394,OTHERS(RELEVANT),1
Canberra00151,ENGINEERING,1
Canberra00254,BUILT ENVIRONMENT AND DESIGN,1
Canberra00073,LAW AND LEGAL STUDIES,1
Canberra00074,BIOLOGICAL,1
Canberra00095,STUDIES IN HUMAN SOCIETY,1
Canberra00036,ENGINEERING,1
Canberra00288,"LANGUAGE, COMMUNICATION AND CULTURE",1
Canberra00235,STUDIES IN CREATIVE ARTS AND WRITING,1
Canberra00118,EDUCATION,1
Canberra00014,EDUCATION,1
Canberra00019,HISTORY AND ARCHAEOLOGY,1
Canberra00152,OTHERS(RELEVANT),1
Canberra00151,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1
Canberra00386,PSYCHOLOGY AND COGNITIVE SCIENCES,1
Canberra00116,TECHNOLOGY,1
Canberra00005,MATHEMATICAL,1
Canberra00193,OTHERS(RELEVANT),1
Canberra00446,ENGINEERING,1
Canberra00154,INFORMATION AND COMPUTING,1
Canberra00193,EDUCATION,1
Canberra00295,HISTORY AND ARCHAEOLOGY,1
Canberra00339,INFORMATION AND COMPUTING,1
Canberra00055,INFORMATION AND COMPUTING,1
Canberra00108,OTHERS(RELEVANT),1
Canberra00097,AGRICULTURAL AND VETERINARY,1
Canberra00178,EDUCATION,1
Canberra00015,EDUCATION,1
Canberra00379,ENGINEERING,1
Canberra00023,MEDICAL AND HEALTH,1
Canberra00271,OTHERS(IRRELEVANT),1
Canberra00134,PSYCHOLOGY AND COGNITIVE SCIENCES,1
Canberra00271,"LANGUAGE, COMMUNICATION AND CULTURE",1
Canberra00134,MEDICAL AND HEALTH,1
Canberra00271,STUDIES IN CREATIVE ARTS AND WRITING,1
Canberra00106,PSYCHOLOGY AND COGNITIVE SCIENCES,1
Canberra00320,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",1
Canberra00023,PHYSICAL,1
Canberra00440,ENGINEERING,1
Canberra00079,EARTH,1
Canberra00325,TECHNOLOGY,1
Canberra00133,LAW AND LEGAL STUDIES,1
Canberra00321,BIOLOGICAL,1
Canberra00182,PSYCHOLOGY AND COGNITIVE SCIENCES,1
Canberra00075,STUDIES IN HUMAN SOCIETY,1
Canberra00279,TECHNOLOGY,1
Canberra00325,ENGINEERING,1
Canberra00279,ENGINEERING,1
Canberra00354,LAW AND LEGAL STUDIES,1
Canberra00136,ENVIRONMENTAL,1
Canberra00446,TECHNOLOGY,1
Canberra00089,INFORMATION AND COMPUTING,1
Canberra00222,PHILOSOPHY AND RELIGIOUS STUDIES,1
Canberra00347,MEDICAL AND HEALTH,1
Canberra00227,EARTH,1
Canberra00187,MEDICAL AND HEALTH,1
Canberra00106,BIOLOGICAL,1
Canberra00441,ENGINEERING,1
Canberra00155,PSYCHOLOGY AND COGNITIVE SCIENCES,1
Canberra00151,CHEMICAL,1
Canberra00231,EARTH,1
Canberra00342,ENGINEERING,1
Canberra00231,CHEMICAL,1
Canberra00331,ENVIRONMENTAL,1
Canberra00380,AGRICULTURAL AND VETERINARY,1
Canberra00428,PHILOSOPHY AND RELIGIOUS STUDIES,1
Canberra00378,STUDIES IN HUMAN SOCIETY,1
Canberra00408,BIOLOGICAL,1
Canberra00282,ENGINEERING,1
Canberra00407,OTHERS(IRRELEVANT),1
Canberra00359,PSYCHOLOGY AND COGNITIVE SCIENCES,1
Canberra00234,BIOLOGICAL,1
Canberra00073,EDUCATION,1
Canberra00182,"LANGUAGE, COMMUNICATION AND CULTURE",1
Canberra00228,TECHNOLOGY,1
Canberra00339,TECHNOLOGY,1
Canberra00132,OTHERS(RELEVANT),0.99
Canberra00178,ENVIRONMENTAL,0.99
Canberra00178,ENGINEERING,0.99
Canberra00077,TECHNOLOGY,0.99
Canberra00178,CHEMICAL,0.99
Canberra00150,INFORMATION AND COMPUTING,0.99
Canberra00297,PSYCHOLOGY AND COGNITIVE SCIENCES,0.99
Canberra00216,CHEMICAL,0.99
Canberra00075,EDUCATION,0.99
Canberra00374,LAW AND LEGAL STUDIES,0.99
Canberra00434,ENGINEERING,0.99
Canberra00170,EARTH,0.99
Canberra00065,INFORMATION AND COMPUTING,0.99
Canberra00049,LAW AND LEGAL STUDIES,0.99
Canberra00316,"LANGUAGE, COMMUNICATION AND CULTURE",0.99
Canberra00175,PHILOSOPHY AND RELIGIOUS STUDIES,0.99
Canberra00304,AGRICULTURAL AND VETERINARY,0.98
Canberra00118,EARTH,0.98
Canberra00069,OTHERS(RELEVANT),0.98
Canberra00216,BUILT ENVIRONMENT AND DESIGN,0.98
Canberra00132,BUILT ENVIRONMENT AND DESIGN,0.98
Canberra00316,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.98
Canberra00008,STUDIES IN CREATIVE ARTS AND WRITING,0.98
Canberra00108,LAW AND LEGAL STUDIES,0.98
Canberra00120,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.98
Canberra00162,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.98
Canberra00058,EARTH,0.98
Canberra00042,BIOLOGICAL,0.97
Canberra00381,ENGINEERING,0.97
Canberra00094,ENGINEERING,0.97
Canberra00279,BIOLOGICAL,0.97
Canberra00343,ECONOMICS,0.97
Canberra00170,PHYSICAL,0.97
Canberra00382,STUDIES IN HUMAN SOCIETY,0.97
Canberra00170,INFORMATION AND COMPUTING,0.97
Canberra00203,BIOLOGICAL,0.97
Canberra00381,CHEMICAL,0.97
Canberra00123,TECHNOLOGY,0.97
Canberra00072,ECONOMICS,0.97
Canberra00433,ENGINEERING,0.97
Canberra00339,MEDICAL AND HEALTH,0.97
Canberra00407,ENGINEERING,0.97
Canberra00327,OTHERS(IRRELEVANT),0.97
Canberra00289,PSYCHOLOGY AND COGNITIVE SCIENCES,0.96
Canberra00334,TECHNOLOGY,0.96
Canberra00025,MEDICAL AND HEALTH,0.96
Canberra00286,ENVIRONMENTAL,0.96
Canberra00286,EARTH,0.96
Canberra00015,ECONOMICS,0.96
Canberra00266,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.96
Canberra00249,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.96
Canberra00356,PSYCHOLOGY AND COGNITIVE SCIENCES,0.96
Canberra00138,AGRICULTURAL AND VETERINARY,0.96
Canberra00289,BIOLOGICAL,0.96
Canberra00076,BUILT ENVIRONMENT AND DESIGN,0.96
Canberra00296,AGRICULTURAL AND VETERINARY,0.96
Canberra00034,"LANGUAGE, COMMUNICATION AND CULTURE",0.95
Canberra00034,STUDIES IN CREATIVE ARTS AND WRITING,0.95
Canberra00398,BIOLOGICAL,0.95
Canberra00107,OTHERS(IRRELEVANT),0.95
Canberra00034,TECHNOLOGY,0.95
Canberra00104,INFORMATION AND COMPUTING,0.95
Canberra00029,PSYCHOLOGY AND COGNITIVE SCIENCES,0.95
Canberra00313,HISTORY AND ARCHAEOLOGY,0.95
Canberra00313,LAW AND LEGAL STUDIES,0.95
Canberra00200,EDUCATION,0.95
Canberra00040,MEDICAL AND HEALTH,0.95
Canberra00420,OTHERS(IRRELEVANT),0.95
Canberra00278,STUDIES IN HUMAN SOCIETY,0.95
Canberra00040,PHYSICAL,0.95
Canberra00019,PHYSICAL,0.95
Canberra00019,ENGINEERING,0.95
Canberra00431,EDUCATION,0.95
Canberra00265,BUILT ENVIRONMENT AND DESIGN,0.95
Canberra00295,EDUCATION,0.95
Canberra00040,BIOLOGICAL,0.95
Canberra00342,BIOLOGICAL,0.95
Canberra00278,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.95
Canberra00387,STUDIES IN HUMAN SOCIETY,0.94
Canberra00139,ECONOMICS,0.94
Canberra00378,AGRICULTURAL AND VETERINARY,0.94
Canberra00194,MEDICAL AND HEALTH,0.94
Canberra00271,ENVIRONMENTAL,0.94
Canberra00271,EARTH,0.94
Canberra00167,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.94
Canberra00213,MEDICAL AND HEALTH,0.94
Canberra00070,BIOLOGICAL,0.94
Canberra00387,TECHNOLOGY,0.94
Canberra00350,INFORMATION AND COMPUTING,0.94
Canberra00223,TECHNOLOGY,0.94
Canberra00117,CHEMICAL,0.94
Canberra00201,LAW AND LEGAL STUDIES,0.94
Canberra00367,PSYCHOLOGY AND COGNITIVE SCIENCES,0.94
Canberra00124,OTHERS(IRRELEVANT),0.94
Canberra00433,"LANGUAGE, COMMUNICATION AND CULTURE",0.93
Canberra00382,AGRICULTURAL AND VETERINARY,0.93
Canberra00041,ENVIRONMENTAL,0.93
Canberra00041,EARTH,0.93
Canberra00243,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.93
Canberra00102,OTHERS(IRRELEVANT),0.93
Canberra00381,BIOLOGICAL,0.93
Canberra00321,EDUCATION,0.93
Canberra00067,EDUCATION,0.93
Canberra00204,ENVIRONMENTAL,0.93
Canberra00305,INFORMATION AND COMPUTING,0.93
Canberra00037,HISTORY AND ARCHAEOLOGY,0.93
Canberra00237,TECHNOLOGY,0.93
Canberra00040,AGRICULTURAL AND VETERINARY,0.93
Canberra00117,INFORMATION AND COMPUTING,0.93
Canberra00136,EARTH,0.93
Canberra00316,STUDIES IN HUMAN SOCIETY,0.93
Canberra00422,BIOLOGICAL,0.92
Canberra00059,PHYSICAL,0.92
Canberra00282,BIOLOGICAL,0.92
Canberra00015,TECHNOLOGY,0.92
Canberra00181,EDUCATION,0.92
Canberra00119,INFORMATION AND COMPUTING,0.92
Canberra00288,STUDIES IN CREATIVE ARTS AND WRITING,0.92
Canberra00119,ENGINEERING,0.92
Canberra00397,INFORMATION AND COMPUTING,0.92
Canberra00119,TECHNOLOGY,0.92
Canberra00162,ENGINEERING,0.92
Canberra00040,STUDIES IN HUMAN SOCIETY,0.92
Canberra00367,ENGINEERING,0.92
Canberra00091,TECHNOLOGY,0.92
Canberra00216,PHYSICAL,0.92
Canberra00440,"LANGUAGE, COMMUNICATION AND CULTURE",0.92
Canberra00380,PSYCHOLOGY AND COGNITIVE SCIENCES,0.91
Canberra00428,BUILT ENVIRONMENT AND DESIGN,0.91
Canberra00306,OTHERS(IRRELEVANT),0.91
Canberra00225,MEDICAL AND HEALTH,0.91
Canberra00005,MEDICAL AND HEALTH,0.91
Canberra00222,LAW AND LEGAL STUDIES,0.91
Canberra00095,INFORMATION AND COMPUTING,0.91
Canberra00147,PSYCHOLOGY AND COGNITIVE SCIENCES,0.91
Canberra00342,TECHNOLOGY,0.91
Canberra00303,ECONOMICS,0.91
Canberra00188,"LANGUAGE, COMMUNICATION AND CULTURE",0.91
Canberra00310,ECONOMICS,0.9
Canberra00371,STUDIES IN CREATIVE ARTS AND WRITING,0.9
Canberra00440,MEDICAL AND HEALTH,0.9
Canberra00152,EARTH,0.9
Canberra00397,PSYCHOLOGY AND COGNITIVE SCIENCES,0.9
Canberra00151,"LANGUAGE, COMMUNICATION AND CULTURE",0.9
Canberra00013,BUILT ENVIRONMENT AND DESIGN,0.9
Canberra00283,PHILOSOPHY AND RELIGIOUS STUDIES,0.9
Canberra00320,BIOLOGICAL,0.9
Canberra00320,PHYSICAL,0.9
Canberra00368,MEDICAL AND HEALTH,0.9
Canberra00317,AGRICULTURAL AND VETERINARY,0.9
Canberra00088,BIOLOGICAL,0.9
Canberra00419,ENGINEERING,0.89
Canberra00419,TECHNOLOGY,0.89
Canberra00081,BIOLOGICAL,0.89
Canberra00118,"LANGUAGE, COMMUNICATION AND CULTURE",0.89
Canberra00048,ENGINEERING,0.89
Canberra00048,TECHNOLOGY,0.89
Canberra00149,BUILT ENVIRONMENT AND DESIGN,0.89
Canberra00415,ECONOMICS,0.89
Canberra00374,BUILT ENVIRONMENT AND DESIGN,0.89
Canberra00166,HISTORY AND ARCHAEOLOGY,0.89
Canberra00127,EDUCATION,0.89
Canberra00069,STUDIES IN CREATIVE ARTS AND WRITING,0.89
Canberra00431,STUDIES IN HUMAN SOCIETY,0.89
Canberra00262,AGRICULTURAL AND VETERINARY,0.88
Canberra00262,ENGINEERING,0.88
Canberra00407,STUDIES IN HUMAN SOCIETY,0.88
Canberra00262,TECHNOLOGY,0.88
Canberra00302,LAW AND LEGAL STUDIES,0.88
Canberra00433,INFORMATION AND COMPUTING,0.88
Canberra00169,INFORMATION AND COMPUTING,0.88
Canberra00157,MEDICAL AND HEALTH,0.88
Canberra00029,TECHNOLOGY,0.88
Canberra00233,EARTH,0.88
Canberra00233,ENVIRONMENTAL,0.88
Canberra00125,STUDIES IN CREATIVE ARTS AND WRITING,0.88
Canberra00327,OTHERS(RELEVANT),0.88
Canberra00313,ENGINEERING,0.88
Canberra00029,ENGINEERING,0.88
Canberra00019,STUDIES IN CREATIVE ARTS AND WRITING,0.87
Canberra00407,PSYCHOLOGY AND COGNITIVE SCIENCES,0.87
Canberra00280,BIOLOGICAL,0.87
Canberra00280,PHYSICAL,0.87
Canberra00172,MEDICAL AND HEALTH,0.87
Canberra00286,HISTORY AND ARCHAEOLOGY,0.87
Canberra00292,PHILOSOPHY AND RELIGIOUS STUDIES,0.87
Canberra00121,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.87
Canberra00295,BIOLOGICAL,0.87
Canberra00320,ENVIRONMENTAL,0.87
Canberra00286,LAW AND LEGAL STUDIES,0.87
Canberra00188,ENGINEERING,0.87
Canberra00188,INFORMATION AND COMPUTING,0.87
Canberra00188,TECHNOLOGY,0.87
Canberra00250,EDUCATION,0.87
Canberra00347,HISTORY AND ARCHAEOLOGY,0.87
Canberra00347,PSYCHOLOGY AND COGNITIVE SCIENCES,0.87
Canberra00079,EDUCATION,0.87
Canberra00310,BUILT ENVIRONMENT AND DESIGN,0.87
Canberra00366,BIOLOGICAL,0.87
Canberra00077,ECONOMICS,0.86
Canberra00256,LAW AND LEGAL STUDIES,0.86
Canberra00153,BIOLOGICAL,0.86
Canberra00162,AGRICULTURAL AND VETERINARY,0.86
Canberra00088,OTHERS(IRRELEVANT),0.86
Canberra00079,BUILT ENVIRONMENT AND DESIGN,0.86
Canberra00047,ECONOMICS,0.86
Canberra00403,STUDIES IN HUMAN SOCIETY,0.86
Canberra00231,INFORMATION AND COMPUTING,0.86
Canberra00022,OTHERS(RELEVANT),0.86
Canberra00145,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.86
Canberra00225,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.86
Canberra00148,AGRICULTURAL AND VETERINARY,0.86
Canberra00317,HISTORY AND ARCHAEOLOGY,0.86
Canberra00329,ENGINEERING,0.85
Canberra00409,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.85
Canberra00056,EDUCATION,0.85
Canberra00401,MEDICAL AND HEALTH,0.85
Canberra00329,CHEMICAL,0.85
Canberra00059,TECHNOLOGY,0.85
Canberra00073,PHILOSOPHY AND RELIGIOUS STUDIES,0.85
Canberra00318,PSYCHOLOGY AND COGNITIVE SCIENCES,0.85
Canberra00065,MEDICAL AND HEALTH,0.85
Canberra00380,MEDICAL AND HEALTH,0.85
Canberra00299,ENGINEERING,0.85
Canberra00328,MEDICAL AND HEALTH,0.85
Canberra00138,OTHERS(IRRELEVANT),0.85
Canberra00130,LAW AND LEGAL STUDIES,0.85
Canberra00137,MATHEMATICAL,0.85
Canberra00299,TECHNOLOGY,0.85
Canberra00106,INFORMATION AND COMPUTING,0.85
Canberra00299,MEDICAL AND HEALTH,0.85
Canberra00410,LAW AND LEGAL STUDIES,0.85
Canberra00312,BIOLOGICAL,0.84
Canberra00000,OTHERS(IRRELEVANT),0.84
Canberra00265,BIOLOGICAL,0.84
Canberra00194,EDUCATION,0.84
Canberra00219,EDUCATION,0.84
Canberra00120,STUDIES IN HUMAN SOCIETY,0.84
Canberra00283,STUDIES IN CREATIVE ARTS AND WRITING,0.84
Canberra00312,TECHNOLOGY,0.84
Canberra00350,HISTORY AND ARCHAEOLOGY,0.84
Canberra00392,AGRICULTURAL AND VETERINARY,0.84
Canberra00312,ENGINEERING,0.84
Canberra00281,TECHNOLOGY,0.84
Canberra00095,EDUCATION,0.84
Canberra00281,ENGINEERING,0.84
Canberra00158,BIOLOGICAL,0.84
Canberra00281,INFORMATION AND COMPUTING,0.84
Canberra00164,ENGINEERING,0.84
Canberra00297,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.84
Canberra00297,LAW AND LEGAL STUDIES,0.84
Canberra00276,PSYCHOLOGY AND COGNITIVE SCIENCES,0.84
Canberra00303,ENGINEERING,0.84
Canberra00346,PHILOSOPHY AND RELIGIOUS STUDIES,0.84
Canberra00360,EDUCATION,0.84
Canberra00342,HISTORY AND ARCHAEOLOGY,0.84
Canberra00346,"LANGUAGE, COMMUNICATION AND CULTURE",0.84
Canberra00082,MATHEMATICAL,0.84
Canberra00380,ENVIRONMENTAL,0.84
Canberra00448,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.84
Canberra00303,TECHNOLOGY,0.84
Canberra00356,ECONOMICS,0.84
Canberra00012,OTHERS(RELEVANT),0.84
Canberra00414,PSYCHOLOGY AND COGNITIVE SCIENCES,0.83
Canberra00157,BUILT ENVIRONMENT AND DESIGN,0.83
Canberra00410,HISTORY AND ARCHAEOLOGY,0.83
Canberra00300,BUILT ENVIRONMENT AND DESIGN,0.83
Canberra00303,STUDIES IN HUMAN SOCIETY,0.83
Canberra00451,PHYSICAL,0.83
Canberra00112,STUDIES IN HUMAN SOCIETY,0.83
Canberra00093,ENGINEERING,0.83
Canberra00290,ENGINEERING,0.83
Canberra00148,PSYCHOLOGY AND COGNITIVE SCIENCES,0.83
Canberra00079,MATHEMATICAL,0.83
Canberra00285,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.83
Canberra00297,INFORMATION AND COMPUTING,0.83
Canberra00021,TECHNOLOGY,0.82
Canberra00021,ENGINEERING,0.82
Canberra00223,STUDIES IN HUMAN SOCIETY,0.82
Canberra00137,LAW AND LEGAL STUDIES,0.82
Canberra00275,LAW AND LEGAL STUDIES,0.82
Canberra00021,BIOLOGICAL,0.82
Canberra00432,BUILT ENVIRONMENT AND DESIGN,0.82
Canberra00047,"LANGUAGE, COMMUNICATION AND CULTURE",0.82
Canberra00403,PSYCHOLOGY AND COGNITIVE SCIENCES,0.82
Canberra00224,AGRICULTURAL AND VETERINARY,0.82
Canberra00418,ECONOMICS,0.82
Canberra00077,CHEMICAL,0.82
Canberra00287,ECONOMICS,0.82
Canberra00082,EDUCATION,0.82
Canberra00346,BIOLOGICAL,0.82
Canberra00381,MATHEMATICAL,0.82
Canberra00203,INFORMATION AND COMPUTING,0.81
Canberra00230,ENVIRONMENTAL,0.81
Canberra00322,STUDIES IN HUMAN SOCIETY,0.81
Canberra00302,EARTH,0.81
Canberra00302,ENVIRONMENTAL,0.81
Canberra00296,INFORMATION AND COMPUTING,0.81
Canberra00435,STUDIES IN HUMAN SOCIETY,0.81
Canberra00067,STUDIES IN HUMAN SOCIETY,0.81
Canberra00396,INFORMATION AND COMPUTING,0.81
Canberra00296,EARTH,0.81
Canberra00363,STUDIES IN HUMAN SOCIETY,0.81
Canberra00157,PHILOSOPHY AND RELIGIOUS STUDIES,0.81
Canberra00027,PHILOSOPHY AND RELIGIOUS STUDIES,0.81
Canberra00428,LAW AND LEGAL STUDIES,0.81
Canberra00220,BUILT ENVIRONMENT AND DESIGN,0.81
Canberra00343,AGRICULTURAL AND VETERINARY,0.8
Canberra00363,PSYCHOLOGY AND COGNITIVE SCIENCES,0.8
Canberra00252,ECONOMICS,0.8
Canberra00374,INFORMATION AND COMPUTING,0.8
Canberra00081,PSYCHOLOGY AND COGNITIVE SCIENCES,0.8
Canberra00089,LAW AND LEGAL STUDIES,0.8
Canberra00427,PHILOSOPHY AND RELIGIOUS STUDIES,0.8
Canberra00049,STUDIES IN CREATIVE ARTS AND WRITING,0.8
Canberra00193,CHEMICAL,0.8
Canberra00013,"LANGUAGE, COMMUNICATION AND CULTURE",0.8
Canberra00106,MEDICAL AND HEALTH,0.8
Canberra00410,MATHEMATICAL,0.8
Canberra00320,BUILT ENVIRONMENT AND DESIGN,0.79
Canberra00137,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.79
Canberra00378,CHEMICAL,0.79
Canberra00037,OTHERS(RELEVANT),0.79
Canberra00037,"COMMERCE, MANAGEMENT, TOURISM AND SERVICES",0.79
Canberra00204,TECHNOLOGY,0.79
Canberra00132,ENGINEERING,0.79
Canberra00095,CHEMICAL,0.79
Canberra00099,EDUCATION,0.79
Canberra00013,EDUCATION,0.79
Canberra00044,BIOLOGICAL,0.79
Canberra00230,STUDIES IN CREATIVE ARTS AND WRITING,0.78
Canberra00079,ENGINEERING,0.78
Canberra00271,AGRICULTURAL AND VETERINARY,0.78
Canberra00129,AGRICULTURAL AND VETERINARY,0.78
Canberra00123,PHYSICAL,0.78
Canberra00424,EDUCATION,0.78
Canberra00023,TECHNOLOGY,0.78
Canberra00129,ENGINEERING,0.78
Canberra00230,"LANGUAGE, COMMUNICATION AND CULTURE",0.78
Canberra00104,OTHERS(RELEVANT),0.78
Canberra00035,"LANGUAGE, COMMUNICATION AND CULTURE",0.78
Canberra00389,ECONOMICS,0.78
Canberra00354,BIOLOGICAL,0.78
Canberra00178,BUILT ENVIRONMENT AND DESIGN,0.78
Canberra00154,STUDIES IN CREATIVE ARTS AND WRITING,0.78
Canberra00163,ENGINEERING,0.78
Canberra00094,INFORMATION AND COMPUTING,0.78
Canberra00249,ENGINEERING,0.78
Canberra00222,BIOLOGICAL,0.78
Canberra00079,TECHNOLOGY,0.78
Canberra00201,ENGINEERING,0.78
Canberra00165,LAW AND LEGAL STUDIES,0.78
Canberra00201,TECHNOLOGY,0.78
Canberra00414,BUILT ENVIRONMENT AND DESIGN,0.77
Canberra00170,TECHNOLOGY,0.77
Canberra00015,PHYSICAL,0.77
Canberra00317,TECHNOLOGY,0.77
Canberra00242,BIOLOGICAL,0.77
Canberra00285,ECONOMICS,0.77
Canberra00047,BIOLOGICAL,0.77
Canberra00325,PSYCHOLOGY AND COGNITIVE SCIENCES,0.77
Canberra00285,LAW AND LEGAL STUDIES,0.77
Canberra00242,INFORMATION AND COMPUTING,0.77
Canberra00027,EDUCATION,0.77
Canberra00417,EDUCATION,0.77
Canberra00414,ENGINEERING,0.77
Canberra00223,INFORMATION AND COMPUTING,0.77
Canberra00241,PSYCHOLOGY AND COGNITIVE SCIENCES,0.76
Canberra00084,PSYCHOLOGY AND COGNITIVE SCIENCES,0.76
Canberra00354,ENGINEERING,0.76
Canberra00110,PHYSICAL,0.76
Canberra00083,STUDIES IN HUMAN SOCIETY,0.76
Canberra00054,LAW AND LEGAL STUDIES,0.76
Canberra00341,AGRICULTURAL AND VETERINARY,0.76
Canberra00331,TECHNOLOGY,0.76
Canberra00268,BIOLOGICAL,0.76
Canberra00331,ENGINEERING,0.76
Canberra00125,STUDIES IN HUMAN SOCIETY,0.76
Canberra00268,STUDIES IN HUMAN SOCIETY,0.76
Canberra00433,ENVIRONMENTAL,0.76
Canberra00029,LAW AND LEGAL STUDIES,0.76
Canberra00117,ENGINEERING,0.76
Canberra00116,"LANGUAGE, COMMUNICATION AND CULTURE",0.76
Canberra00211,OTHERS(RELEVANT),0.76
Canberra00083,BIOLOGICAL,0.76
Canberra00175,LAW AND LEGAL STUDIES,0.75
Canberra00333,MEDICAL AND HEALTH,0.75
Canberra00285,OTHERS(RELEVANT),0.75
