Staff ID,Tag,weight,Tag_type
Canberra61585adfd7b0c43ebd7551e6,corporate governance,1.0,project_key
Canberra61585adfd7b0c43ebd7551e6,multinationality,0.89,project_key
Canberra61585adfd7b0c43ebd7551e6,corporate responsibility,0.76,project_key
Canberra61585adfd7b0c43ebd7551e6,human rights,0.57,project_key
Canberra61585adfd7b0c43ebd7551e6,emerging markets,0.52,project_key
Canberra61585adfd7b0c43ebd7551e6,international environmental law,0.31,project_key
Canberra61585adfd7b0c43ebd7551e6,customary international law,0.29,project_key
Canberra61585adfd7b0c43ebd7551e6,international humanitarian law,0.27,project_key
Canberra61585adfd7b0c43ebd7551e6,proportionality,0.26,project_key
Canberra61585adfd7b0c43ebd7551e6,target drones,1.0,project_key
Canberra61585adfd7b0c43ebd7551e6,legality,1.0,project_key
Canberra61585adfd7b0c43ebd7551e6,prevention of terrorism,1.0,project_key
Canberra61585adfd7b0c43ebd7551e6,anti-terrorism,0.84,project_key
Canberra61585adfd7b0c43ebd7551e6,corporation,0.26,project_key
Canberra61585adfd7b0c43ebd7551e6,international law,1.0,project_key
Canberra61585adfd7b0c43ebd7551e6,terrorism,0.75,project_key
Canberra61585adfd7b0c43ebd7551e6,international terrorism,0.74,project_key
Canberra61585adfd7b0c43ebd7551e6,civil liability,0.74,project_key
Canberra61585adfd7b0c43ebd7551e6,bank,0.51,project_key
Canberra61585adfd7b0c43ebd7551e6,campaign,0.68,project_key
Canberra61585adfd7b0c43ebd7551e6,freedom of operation,0.39,project_key
Canberra61585adfd7b0c43ebd7551e6,international crimes,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,students,0.09,project_key
Canberra61585afdd7b0c43ebd7551e7,education,0.58,project_key
Canberra61585afdd7b0c43ebd7551e7,health,0.17,project_key
Canberra61585afdd7b0c43ebd7551e7,health occupations,0.14,project_key
Canberra61585afdd7b0c43ebd7551e7,allied health personnel,0.14,project_key
Canberra61585afdd7b0c43ebd7551e7,blogging,0.39,project_key
Canberra61585afdd7b0c43ebd7551e7,delphi technique,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,nutrition policy,0.83,project_key
Canberra61585afdd7b0c43ebd7551e7,dietitians,0.37,project_key
Canberra61585afdd7b0c43ebd7551e7,community structure,0.61,project_key
Canberra61585afdd7b0c43ebd7551e7,habits,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,territories,0.3,project_key
Canberra61585afdd7b0c43ebd7551e7,food,0.71,project_key
Canberra61585afdd7b0c43ebd7551e7,eating behavior,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,resilience,0.67,project_key
Canberra61585afdd7b0c43ebd7551e7,telemedicine,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,pandemics,0.94,project_key
Canberra61585afdd7b0c43ebd7551e7,neoplasms,0.28,project_key
Canberra61585afdd7b0c43ebd7551e7,public health nursing,0.19,project_key
Canberra61585afdd7b0c43ebd7551e7,nurses,0.24,project_key
Canberra61585afdd7b0c43ebd7551e7,healthy diet,0.97,project_key
Canberra61585afdd7b0c43ebd7551e7,food,0.35,project_key
Canberra61585afdd7b0c43ebd7551e7,nutritionists,0.27,project_key
Canberra61585afdd7b0c43ebd7551e7,search engine,0.05,project_key
Canberra61585afdd7b0c43ebd7551e7,eating,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,dietetics,0.33,project_key
Canberra61585afdd7b0c43ebd7551e7,workplace,0.6,project_key
Canberra61585afdd7b0c43ebd7551e7,internship and residency,0.76,project_key
Canberra61585afdd7b0c43ebd7551e7,dietetics,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,remediation,0.85,project_key
Canberra61585afdd7b0c43ebd7551e7,cooking,0.68,project_key
Canberra61585afdd7b0c43ebd7551e7,nutritional adequacy,0.59,project_key
Canberra61585afdd7b0c43ebd7551e7,body mass index,0.44,project_key
Canberra61585afdd7b0c43ebd7551e7,language,0.5,project_key
Canberra61585afdd7b0c43ebd7551e7,communication,0.23,project_key
Canberra61585afdd7b0c43ebd7551e7,interviews,0.42,project_key
Canberra61585afdd7b0c43ebd7551e7,mental competency,0.89,project_key
Canberra61585afdd7b0c43ebd7551e7,workforce,0.21,project_key
Canberra61585afdd7b0c43ebd7551e7,focus groups,0.71,project_key
Canberra61585afdd7b0c43ebd7551e7,research support,0.16,project_key
Canberra61585afdd7b0c43ebd7551e7,cultural diversity,0.15,project_key
Canberra61585afdd7b0c43ebd7551e7,simulation,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,learning,0.46,project_key
Canberra61585afdd7b0c43ebd7551e7,experience,0.4,project_key
Canberra61585afdd7b0c43ebd7551e7,education,0.74,project_key
Canberra61585afdd7b0c43ebd7551e7,student,0.28,project_key
Canberra61585afdd7b0c43ebd7551e7,clinical services,0.47,project_key
Canberra61585afdd7b0c43ebd7551e7,educational practice,0.75,project_key
Canberra61585afdd7b0c43ebd7551e7,university,0.36,project_key
Canberra61585afdd7b0c43ebd7551e7,health,0.14,project_key
Canberra61585afdd7b0c43ebd7551e7,health professionals,0.19,project_key
Canberra61585afdd7b0c43ebd7551e7,disability insurance,0.66,project_key
Canberra61585afdd7b0c43ebd7551e7,learning,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,practice (psychology),1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,feeding and eating disorders,0.89,project_key
Canberra61585afdd7b0c43ebd7551e7,obsessive behavior,0.37,project_key
Canberra61585afdd7b0c43ebd7551e7,olanzapine,0.34,project_key
Canberra61585afdd7b0c43ebd7551e7,pregnancy,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,morbidity,0.39,project_key
Canberra61585afdd7b0c43ebd7551e7,health status,0.37,project_key
Canberra61585afdd7b0c43ebd7551e7,mortality,0.32,project_key
Canberra61585afdd7b0c43ebd7551e7,driver,0.86,project_key
Canberra61585afdd7b0c43ebd7551e7,nutrition,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,social media,0.42,project_key
Canberra61585afdd7b0c43ebd7551e7,food service,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,hemodialysis,0.97,project_key
Canberra61585afdd7b0c43ebd7551e7,meals (menu),0.85,project_key
Canberra61585afdd7b0c43ebd7551e7,sandwiches,0.85,project_key
Canberra61585afdd7b0c43ebd7551e7,dialysis,0.76,project_key
Canberra61585afdd7b0c43ebd7551e7,visual analog scale,0.65,project_key
Canberra61585afdd7b0c43ebd7551e7,video recording,0.44,project_key
Canberra61585afdd7b0c43ebd7551e7,referral and consultation,0.26,project_key
Canberra61585afdd7b0c43ebd7551e7,business management,0.39,project_key
Canberra61585afdd7b0c43ebd7551e7,community health,0.38,project_key
Canberra61585afdd7b0c43ebd7551e7,curriculum,0.34,project_key
Canberra61585afdd7b0c43ebd7551e7,occupational therapy,0.56,project_key
Canberra61585afdd7b0c43ebd7551e7,dental caries,0.92,project_key
Canberra61585afdd7b0c43ebd7551e7,oral health,0.88,project_key
Canberra61585afdd7b0c43ebd7551e7,counseling,0.72,project_key
Canberra61585afdd7b0c43ebd7551e7,pediatrics,0.54,project_key
Canberra61585afdd7b0c43ebd7551e7,ethnography,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,consumption behavior,0.44,project_key
Canberra61585afdd7b0c43ebd7551e7,way of life,0.39,project_key
Canberra61585afdd7b0c43ebd7551e7,diversification,0.38,project_key
Canberra61585afdd7b0c43ebd7551e7,acute care,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,assistance,0.54,project_key
Canberra61585afdd7b0c43ebd7551e7,socialisation,0.14,project_key
Canberra61585afdd7b0c43ebd7551e7,performance,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,rating,0.78,project_key
Canberra61585afdd7b0c43ebd7551e7,group discussion,0.64,project_key
Canberra61585afdd7b0c43ebd7551e7,confidence,0.54,project_key
Canberra61585afdd7b0c43ebd7551e7,video recording,0.4,project_key
Canberra61585afdd7b0c43ebd7551e7,occupational therapy,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,clinical competence,0.86,project_key
Canberra61585afdd7b0c43ebd7551e7,case management,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,primary health care,0.62,project_key
Canberra61585afdd7b0c43ebd7551e7,research design,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,formative feedback,0.47,project_key
Canberra61585afdd7b0c43ebd7551e7,malnutrition,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,public health,0.1,project_key
Canberra61585afdd7b0c43ebd7551e7,health services,0.77,project_key
Canberra61585afdd7b0c43ebd7551e7,motor vehicles,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,integrated delivery of health care,0.32,project_key
Canberra61585afdd7b0c43ebd7551e7,sample size,0.11,project_key
Canberra61585afdd7b0c43ebd7551e7,population,0.05,project_key
Canberra61585afdd7b0c43ebd7551e7,resident,1.0,project_key
Canberra61585afdd7b0c43ebd7551e7,hospital setting,0.47,project_key
Canberra61585afdd7b0c43ebd7551e7,public health,0.26,project_key
Canberra61585afdd7b0c43ebd7551e7,group,0.1,project_key
Canberra61585afdd7b0c43ebd7551e7,clinical experience,0.43,project_key
Canberra61585afdd7b0c43ebd7551e7,stakeholder,0.26,project_key
Canberra61585afdd7b0c43ebd7551e7,staff,0.23,project_key
Canberra61585b22d7b0c43ebd7551e9,nursing,0.91,project_key
Canberra61585b22d7b0c43ebd7551e9,parents,0.9,project_key
Canberra61585b22d7b0c43ebd7551e9,nurses,0.93,project_key
Canberra61585b22d7b0c43ebd7551e9,child,0.52,project_key
Canberra61585b22d7b0c43ebd7551e9,neonatal nursing,0.44,project_key
Canberra61585b22d7b0c43ebd7551e9,nursing students,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,disasters,0.98,project_key
Canberra61585b22d7b0c43ebd7551e9,curriculum,0.52,project_key
Canberra61585b22d7b0c43ebd7551e9,education,0.25,project_key
Canberra61585b22d7b0c43ebd7551e9,nursing records,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,documentation,0.53,project_key
Canberra61585b22d7b0c43ebd7551e9,nursing process,0.34,project_key
Canberra61585b22d7b0c43ebd7551e9,patient safety,0.14,project_key
Canberra61585b22d7b0c43ebd7551e9,infection control,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,cross infection,0.37,project_key
Canberra61585b22d7b0c43ebd7551e9,professional practice gaps,0.16,project_key
Canberra61585b22d7b0c43ebd7551e9,elder abuse,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,decision making,0.52,project_key
Canberra61585b22d7b0c43ebd7551e9,human rights,0.33,project_key
Canberra61585b22d7b0c43ebd7551e9,library science,0.17,project_key
Canberra61585b22d7b0c43ebd7551e9,physical abuse,0.15,project_key
Canberra61585b22d7b0c43ebd7551e9,telemedicine,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,delphi technique,0.2,project_key
Canberra61585b22d7b0c43ebd7551e9,interviews,0.19,project_key
Canberra61585b22d7b0c43ebd7551e9,midwifery,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,nurse midwives,0.47,project_key
Canberra61585b22d7b0c43ebd7551e9,social justice,0.44,project_key
Canberra61585b22d7b0c43ebd7551e9,canaries,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,dementia,0.73,project_key
Canberra61585b22d7b0c43ebd7551e9,stakeholder participation,0.3,project_key
Canberra61585b22d7b0c43ebd7551e9,homes for the aged,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,remuneration,0.29,project_key
Canberra61585b22d7b0c43ebd7551e9,nursing care,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,workflow,0.4,project_key
Canberra61585b22d7b0c43ebd7551e9,technology,0.65,project_key
Canberra61585b22d7b0c43ebd7551e9,hospital administrators,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,pandemics,0.74,project_key
Canberra61585b22d7b0c43ebd7551e9,cognitive dysfunction,0.87,project_key
Canberra61585b22d7b0c43ebd7551e9,videoconferencing,0.5,project_key
Canberra61585b22d7b0c43ebd7551e9,physical restraint,0.5,project_key
Canberra61585b22d7b0c43ebd7551e9,pharmacists,0.65,project_key
Canberra61585b22d7b0c43ebd7551e9,systematic reviews,0.76,project_key
Canberra61585b22d7b0c43ebd7551e9,randomized controlled trials,0.34,project_key
Canberra61585b22d7b0c43ebd7551e9,observational studies,0.19,project_key
Canberra61585b22d7b0c43ebd7551e9,polypharmacy,0.41,project_key
Canberra61585b22d7b0c43ebd7551e9,home care services,0.69,project_key
Canberra61585b22d7b0c43ebd7551e9,benzodiazepines,0.34,project_key
Canberra61585b22d7b0c43ebd7551e9,standardized nursing terminology,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,internationality,0.85,project_key
Canberra61585b22d7b0c43ebd7551e9,language,0.38,project_key
Canberra61585b22d7b0c43ebd7551e9,hospital information systems,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,health information systems,0.95,project_key
Canberra61585b22d7b0c43ebd7551e9,evaluation studies,0.65,project_key
Canberra61585b22d7b0c43ebd7551e9,human influenza,0.6,project_key
Canberra61585b22d7b0c43ebd7551e9,vaccination,0.53,project_key
Canberra61585b22d7b0c43ebd7551e9,clinical examination,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,tissues,0.38,project_key
Canberra61585b22d7b0c43ebd7551e9,education,0.41,project_key
Canberra61585b22d7b0c43ebd7551e9,injection site,0.22,project_key
Canberra61585b22d7b0c43ebd7551e9,melanoma,0.19,project_key
Canberra61585b22d7b0c43ebd7551e9,cheeses,0.99,project_key
Canberra61585b22d7b0c43ebd7551e9,cheese,0.85,project_key
Canberra61585b22d7b0c43ebd7551e9,drug-related side effects and adverse reactions,0.93,project_key
Canberra61585b22d7b0c43ebd7551e9,dosage forms,0.8,project_key
Canberra61585b22d7b0c43ebd7551e9,length of stay,0.45,project_key
Canberra61585b22d7b0c43ebd7551e9,personal protective equipment,0.17,project_key
Canberra61585b22d7b0c43ebd7551e9,community participation,0.1,project_key
Canberra61585b22d7b0c43ebd7551e9,new zealand,0.08,project_key
Canberra61585b22d7b0c43ebd7551e9,checklist,0.07,project_key
Canberra61585b22d7b0c43ebd7551e9,canada,0.07,project_key
Canberra61585b22d7b0c43ebd7551e9,health services research,0.3,project_key
Canberra61585b22d7b0c43ebd7551e9,caregivers,0.22,project_key
Canberra61585b22d7b0c43ebd7551e9,quality of life,0.17,project_key
Canberra61585b22d7b0c43ebd7551e9,non-randomized controlled trials,0.78,project_key
Canberra61585b22d7b0c43ebd7551e9,iatrogenic disease,0.14,project_key
Canberra61585b22d7b0c43ebd7551e9,after-hours care,0.28,project_key
Canberra61585b22d7b0c43ebd7551e9,quality of health care,0.21,project_key
Canberra61585b22d7b0c43ebd7551e9,comorbidity,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,cohort studies,0.84,project_key
Canberra61585b22d7b0c43ebd7551e9,inpatients,0.49,project_key
Canberra61585b22d7b0c43ebd7551e9,cognition,0.49,project_key
Canberra61585b22d7b0c43ebd7551e9,comorbidity,0.37,project_key
Canberra61585b22d7b0c43ebd7551e9,costs and cost analysis,0.74,project_key
Canberra61585b22d7b0c43ebd7551e9,population,0.23,project_key
Canberra61585b22d7b0c43ebd7551e9,risk adjustment,0.3,project_key
Canberra61585b22d7b0c43ebd7551e9,south australia,0.3,project_key
Canberra61585b22d7b0c43ebd7551e9,hospitalization,0.44,project_key
Canberra61585b22d7b0c43ebd7551e9,mortality,0.3,project_key
Canberra61585b22d7b0c43ebd7551e9,skin care,0.54,project_key
Canberra61585b22d7b0c43ebd7551e9,delirium,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,communication,0.85,project_key
Canberra61585b22d7b0c43ebd7551e9,hospital costs,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,health expenditures,0.89,project_key
Canberra61585b22d7b0c43ebd7551e9,economics,0.68,project_key
Canberra61585b22d7b0c43ebd7551e9,cohort studies,0.6,project_key
Canberra61585b22d7b0c43ebd7551e9,learning culture,0.45,project_key
Canberra61585b22d7b0c43ebd7551e9,curriculum,0.38,project_key
Canberra61585b22d7b0c43ebd7551e9,clinician,0.82,project_key
Canberra61585b22d7b0c43ebd7551e9,nursing,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,curriculum research,0.26,project_key
Canberra61585b22d7b0c43ebd7551e9,historical analysis,0.2,project_key
Canberra61585b22d7b0c43ebd7551e9,learning organization,0.2,project_key
Canberra61585b22d7b0c43ebd7551e9,nurse,0.46,project_key
Canberra61585b22d7b0c43ebd7551e9,executive position,0.16,project_key
Canberra61585b22d7b0c43ebd7551e9,institute of technology,0.13,project_key
Canberra61585b22d7b0c43ebd7551e9,licensure,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,publications,0.77,project_key
Canberra61585b22d7b0c43ebd7551e9,open access publishing,0.62,project_key
Canberra61585b22d7b0c43ebd7551e9,sports,0.27,project_key
Canberra61585b22d7b0c43ebd7551e9,rural hospitals,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,public hospitals,0.67,project_key
Canberra61585b22d7b0c43ebd7551e9,new south wales,0.19,project_key
Canberra61585b22d7b0c43ebd7551e9,social welfare,0.18,project_key
Canberra61585b22d7b0c43ebd7551e9,information storage and retrieval,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,urinary tract infections,0.82,project_key
Canberra61585b22d7b0c43ebd7551e9,pneumonia,0.7,project_key
Canberra61585b22d7b0c43ebd7551e9,teaching,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,communication,0.6,project_key
Canberra61585b22d7b0c43ebd7551e9,student health services,0.51,project_key
Canberra61585b22d7b0c43ebd7551e9,patient care,1.0,project_key
Canberra61585b22d7b0c43ebd7551e9,art,0.27,project_key
Canberra61585b22d7b0c43ebd7551e9,hospital emergency service,0.18,project_key
Canberra61585b22d7b0c43ebd7551e9,air ambulances,0.18,project_key
Canberra61585b36d7b0c43ebd7551ea,barbie,0.83,project_key
Canberra61585b36d7b0c43ebd7551ea,doll,0.75,project_key
Canberra61585b36d7b0c43ebd7551ea,toys,0.38,project_key
Canberra61585b36d7b0c43ebd7551ea,soldiers,0.37,project_key
Canberra61585b36d7b0c43ebd7551ea,television programs,0.37,project_key
Canberra61585b36d7b0c43ebd7551ea,president,1.0,project_key
Canberra61585b36d7b0c43ebd7551ea,metropolis,0.76,project_key
Canberra61585b36d7b0c43ebd7551ea,toy,0.77,project_key
Canberra61585b36d7b0c43ebd7551ea,gender,0.44,project_key
Canberra61585b36d7b0c43ebd7551ea,sales,0.12,project_key
Canberra61585b36d7b0c43ebd7551ea,marketing,0.1,project_key
Canberra61585b36d7b0c43ebd7551ea,firm,0.09,project_key
Canberra61585b36d7b0c43ebd7551ea,nostalgia,1.0,project_key
Canberra61585b36d7b0c43ebd7551ea,frustration,0.8,project_key
Canberra61585b36d7b0c43ebd7551ea,fan,1.0,project_key
Canberra61585b36d7b0c43ebd7551ea,television,0.49,project_key
Canberra61585b36d7b0c43ebd7551ea,critic,0.18,project_key
Canberra61585b36d7b0c43ebd7551ea,photography,1.0,project_key
Canberra61585b36d7b0c43ebd7551ea,south australia,0.89,project_key
Canberra61585b36d7b0c43ebd7551ea,students,0.79,project_key
Canberra61585b36d7b0c43ebd7551ea,superheroes,0.9,project_key
Canberra61585b36d7b0c43ebd7551ea,antagonist,0.43,project_key
Canberra61585b36d7b0c43ebd7551ea,law,0.49,project_key
Canberra61585b36d7b0c43ebd7551ea,justice,0.67,project_key
Canberra61585b36d7b0c43ebd7551ea,脺bermensch,0.29,project_key
Canberra61585b36d7b0c43ebd7551ea,merchandising,1.0,project_key
Canberra61585b36d7b0c43ebd7551ea,narrative,0.5,project_key
Canberra61585b36d7b0c43ebd7551ea,lawyers,0.95,project_key
Canberra61585b36d7b0c43ebd7551ea,classic novel,0.25,project_key
Canberra61585b36d7b0c43ebd7551ea,criticism,0.21,project_key
Canberra61585b36d7b0c43ebd7551ea,legal system,0.18,project_key
Canberra61585b36d7b0c43ebd7551ea,interrogation,0.71,project_key
Canberra61585b36d7b0c43ebd7551ea,television series,0.21,project_key
Canberra61585b36d7b0c43ebd7551ea,legal process,0.28,project_key
Canberra61585b36d7b0c43ebd7551ea,legal usage,0.27,project_key
Canberra61585b36d7b0c43ebd7551ea,homicide,0.74,project_key
Canberra61585b36d7b0c43ebd7551ea,wartime,0.67,project_key
Canberra61585b36d7b0c43ebd7551ea,state of exception,0.35,project_key
Canberra61585b36d7b0c43ebd7551ea,war on terror,0.28,project_key
Canberra61585b36d7b0c43ebd7551ea,environmental protection,0.78,project_key
Canberra61585b36d7b0c43ebd7551ea,love,0.72,project_key
Canberra61585b36d7b0c43ebd7551ea,conservation,0.68,project_key
Canberra61585b36d7b0c43ebd7551ea,ideology,0.63,project_key
Canberra61585b36d7b0c43ebd7551ea,japan,0.59,project_key
Canberra61585b36d7b0c43ebd7551ea,signification,1.0,project_key
Canberra61585b36d7b0c43ebd7551ea,popular culture,0.99,project_key
Canberra61585b36d7b0c43ebd7551ea,happiness,0.74,project_key
Canberra61585b36d7b0c43ebd7551ea,popular culture,1.0,project_key
