,Name,Tag,Weight
625,Regan Ashby,Vision Disorders,0.99
626,Regan Ashby,Antioxidants,0.67
627,Regan Ashby,Neurotransmitter Agents,0.38
628,Regan Ashby,Tupaiidae,0.2
629,Regan Ashby,Honey,0.99
630,Regan Ashby,Social Class,0.7
631,Regan Ashby,MicroRNAs,0.64
632,Regan Ashby,Genome,0.2
633,Regan Ashby,F 4,0.15
634,Regan Ashby,Direction compound,1.0
635,Regan Ashby,Messenger RNA,0.78
636,Regan Ashby,Animal Model,1.0
637,Regan Ashby,Nonhuman Primate,0.11
638,Regan Ashby,Plasticity,0.1
639,Regan Ashby,Pathway,0.08
640,Regan Ashby,Research Personnel,0.63
641,Regan Ashby,Dopamine D2 Receptor Antagonists,0.26
642,Regan Ashby,Refractive Errors,1.0
643,Regan Ashby,Proteomics,0.79
644,Regan Ashby,Glucagon,1.0
645,Regan Ashby,RNA,0.71
646,Regan Ashby,Crystallins,1.0
647,Regan Ashby,Amacrine Cells,1.0
648,Regan Ashby,Crystalline Lens,0.47
649,Regan Ashby,Gene Expression,0.45
650,Regan Ashby,Genes,0.3
651,Regan Ashby,Dopamine Antagonists,0.36
652,Regan Ashby,Sunlight,0.27
653,Regan Ashby,Withholding Treatment,0.13
654,Regan Ashby,Muscarinic Antagonists,1.0
655,Regan Ashby,Dopamine Agonists,0.92
656,Marjan Aslan,Social Presence,1.0
657,Marjan Aslan,Self-service Technology,0.98
658,Marjan Aslan,Service Provider,0.58
659,Marjan Aslan,Costs,0.55
660,Marjan Aslan,Web Sites,0.44
661,Marjan Aslan,Service Encounter,0.42
662,Marjan Aslan,Service Employees,0.42
663,Marjan Aslan,Technology Use,0.4
664,Marjan Aslan,Service Quality,0.4
665,Marjan Aslan,Interaction,0.4
666,Marjan Aslan,Cost Control,0.38
667,Marjan Aslan,Quality of Life,0.35
668,Marjan Aslan,Well-being,0.31
669,Marjan Aslan,Service Sector,0.31
670,Marjan Aslan,Online Presence,0.21
671,Marjan Aslan,Travel Agents,0.19
672,Marjan Aslan,Online Sales,0.19
673,Marjan Aslan,Airlines,0.18
674,Marjan Aslan,Online Channel,0.18
675,Marjan Aslan,Distribution Channels,0.15
676,Marjan Aslan,Excellence,0.15
677,Marjan Aslan,Accommodation,0.14
678,Marjan Aslan,Hotels,0.12
679,Marjan Aslan,Purchasing,0.11
680,Marjan Aslan,travel,0.66
681,Marjan Aslan,services,0.46
682,Marjan Aslan,service quality,0.35
683,Marjan Aslan,need,0.33
684,Marjan Aslan,video,0.22
685,Marjan Aslan,student,0.2
686,Marjan Aslan,effect,0.17
687,Marjan Aslan,distribution,0.08
688,Marjan Aslan,Social Presence,1.0
689,Marjan Aslan,Self-service Technology,1.0
690,Marjan Aslan,travel,0.66
691,Marjan Aslan,Service Provider,0.59
692,Marjan Aslan,Costs,0.56
693,Marjan Aslan,services,0.46
694,Marjan Aslan,Web Sites,0.44
695,Marjan Aslan,Service Encounter,0.43
696,Marjan Aslan,Service Employees,0.42
697,Marjan Aslan,Interaction,0.4
698,Marjorie Atchan,Infant Health,1.0
699,Marjorie Atchan,Midwifery,0.86
700,Marjorie Atchan,Breast Feeding,0.67
701,Marjorie Atchan,Students,0.19
702,Marjorie Atchan,Practice (Psychology),0.19
703,Marjorie Atchan,United Nations,0.18
704,Marjorie Atchan,Curriculum,0.16
705,Marjorie Atchan,Accreditation,0.16
706,Marjorie Atchan,Administrative Personnel,0.15
707,Marjorie Atchan,Health,0.14
708,Marjorie Atchan,Translational Medical Research,0.14
709,Marjorie Atchan,Delivery of Health Care,0.14
710,Marjorie Atchan,Interviews,0.13
711,Marjorie Atchan,Education,0.13
712,Marjorie Atchan,Subcutaneous Infusions,0.11
713,Marjorie Atchan,Intimate Partner Violence,0.11
714,Marjorie Atchan,Health Policy,0.1
715,Marjorie Atchan,Job Satisfaction,0.1
716,Marjorie Atchan,Continuity of Patient Care,0.1
717,Marjorie Atchan,Federal Government,0.1
718,Marjorie Atchan,Health Promotion,0.09
719,Marjorie Atchan,Global Health,0.09
720,Marjorie Atchan,Type 1 Diabetes Mellitus,0.08
721,Marjorie Atchan,Self Report,0.08
722,Marjorie Atchan,Walking,0.07
723,Marjorie Atchan,Learning,0.07
724,Marjorie Atchan,Civil Rights,0.06
725,Marjorie Atchan,Systematic Reviews,0.06
726,Marjorie Atchan,Hand,0.06
727,Marjorie Atchan,Insulin,0.06
728,Marjorie Atchan,Pregnancy,0.05
729,Marjorie Atchan,Job Satisfaction,1.0
730,Marjorie Atchan,Continuity of Patient Care,0.97
731,Marjorie Atchan,Midwifery,0.89
732,Marjorie Atchan,Hand,0.63
733,Marjorie Atchan,Students,0.34
734,Marjorie Atchan,Curriculum,0.87
735,Marjorie Atchan,Learning,0.32
736,Marjorie Atchan,Accreditation,0.19
737,Marjorie Atchan,Infant Health,1.0
738,Marjorie Atchan,United Nations,1.0
739,Marjorie Atchan,Interviews,0.27
740,Marjorie Atchan,Breast Feeding,1.0
741,Marjorie Atchan,Subcutaneous Infusions,1.0
742,Marjorie Atchan,Type 1 Diabetes Mellitus,0.68
743,Marjorie Atchan,Insulin,0.51
744,Marjorie Atchan,Therapeutics,0.12
745,Marjorie Atchan,Consciousness,0.08
746,Marjorie Atchan,Practice (Psychology),0.92
747,Marjorie Atchan,Education,0.56
748,Marjorie Atchan,health,0.3
749,Marjorie Atchan,infant,0.18
750,Marjorie Atchan,Health,0.12
751,Marjorie Atchan,stakeholder,0.15
752,Marjorie Atchan,Walking,0.77
753,Marjorie Atchan,Global Health,0.14
754,Marjorie Atchan,Health Promotion,0.14
755,Marjorie Atchan,Motivation,0.11
756,Marjorie Atchan,Federal Government,0.27
757,Marjorie Atchan,Nutrition Policy,0.26
758,Marjorie Atchan,Volunteers,0.17
759,Marjorie Atchan,Infant Care,0.16
760,Marjorie Atchan,Libraries,0.11
761,Marjorie Atchan,Nursing,0.1
762,Marjorie Atchan,Translational Medical Research,0.93
763,Marjorie Atchan,Health Policy,0.13
764,Marjorie Atchan,Intimate Partner Violence,1.0
765,Marjorie Atchan,Pregnancy,0.46
766,Marjorie Atchan,Administrative Personnel,0.81
767,Marjorie Atchan,Delivery of Health Care,0.5
768,Marjorie Atchan,Policy Making,0.19
769,Marjorie Atchan,Civil Rights,0.6
770,Marjorie Atchan,Posters,0.11
771,Marjorie Atchan,Evaluation Studies,0.08
772,Marjorie Atchan,Income,0.07
773,Marjorie Atchan,Health Facilities,0.29
774,Marjorie Atchan,Conflict (Psychology),0.27
775,M. Selen Ayirtman Ercan,deliberative democracy,1.0
776,M. Selen Ayirtman Ercan,deliberation,0.48
777,M. Selen Ayirtman Ercan,democracy,0.44
778,M. Selen Ayirtman Ercan,protest,0.29
779,M. Selen Ayirtman Ercan,multicultural society,0.21
780,M. Selen Ayirtman Ercan,Turkey,0.05
781,M. Selen Ayirtman Ercan,citizen,0.18
782,M. Selen Ayirtman Ercan,coal,0.17
783,M. Selen Ayirtman Ercan,honor,0.17
784,M. Selen Ayirtman Ercan,politics,0.16
785,M. Selen Ayirtman Ercan,Brazil,0.13
786,M. Selen Ayirtman Ercan,political science,0.12
787,M. Selen Ayirtman Ercan,representative democracy,0.1
788,M. Selen Ayirtman Ercan,dramaturgy,0.09
789,M. Selen Ayirtman Ercan,polarization,0.09
790,M. Selen Ayirtman Ercan,communication,0.09
791,M. Selen Ayirtman Ercan,Democratic institutions,0.08
792,M. Selen Ayirtman Ercan,pluralism,0.08
793,M. Selen Ayirtman Ercan,protest movement,0.08
794,M. Selen Ayirtman Ercan,inclusion,0.07
795,M. Selen Ayirtman Ercan,policy studies,0.07
796,M. Selen Ayirtman Ercan,society,0.07
797,M. Selen Ayirtman Ercan,emotion,0.07
798,M. Selen Ayirtman Ercan,political participation,0.07
799,M. Selen Ayirtman Ercan,peace process,0.07
800,M. Selen Ayirtman Ercan,festival,0.07
801,M. Selen Ayirtman Ercan,radicalism,0.07
802,M. Selen Ayirtman Ercan,conversation,0.07
803,M. Selen Ayirtman Ercan,politician,0.06
804,M. Selen Ayirtman Ercan,time,0.06
805,M. Selen Ayirtman Ercan,facebook,0.06
806,M. Selen Ayirtman Ercan,ontology,0.05
807,M. Selen Ayirtman Ercan,epistemology,0.05
808,M. Selen Ayirtman Ercan,anger,0.05
809,M. Selen Ayirtman Ercan,opposition,0.05
810,M. Selen Ayirtman Ercan,collective decision,0.05
811,M. Selen Ayirtman Ercan,qualitative method,0.05
812,M. Selen Ayirtman Ercan,social media,0.05
813,M. Selen Ayirtman Ercan,Muslim,0.05
814,M. Selen Ayirtman Ercan,integrity,0.05
815,M. Selen Ayirtman Ercan,event,0.05
816,M. Selen Ayirtman Ercan,Democracy,0.22
817,M. Selen Ayirtman Ercan,Deliberative Democracy,0.21
818,M. Selen Ayirtman Ercan,Crisis of Democracy,0.21
819,M. Selen Ayirtman Ercan,Normative Theory,0.11
820,M. Selen Ayirtman Ercan,Islamic Discourse,0.09
821,M. Selen Ayirtman Ercan,Muslim Societies,0.07
822,M. Selen Ayirtman Ercan,Emergency,0.06
823,M. Selen Ayirtman Ercan,Longitudinal Study,0.06
824,M. Selen Ayirtman Ercan,Discourse,0.05
825,M. Selen Ayirtman Ercan,Pathway,0.05
826,M. Selen Ayirtman Ercan,Policymaker,0.05
827,M. Selen Ayirtman Ercan,political participation,1.0
828,M. Selen Ayirtman Ercan,protest,0.91
829,M. Selen Ayirtman Ercan,participation,0.52
830,M. Selen Ayirtman Ercan,deliberative democracy,1.0
831,M. Selen Ayirtman Ercan,deliberation,0.19
832,M. Selen Ayirtman Ercan,speaking,0.6
833,M. Selen Ayirtman Ercan,disinformation,0.4
834,M. Selen Ayirtman Ercan,normalization,0.28
835,M. Selen Ayirtman Ercan,polarization,1.0
836,M. Selen Ayirtman Ercan,empirical research,0.22
837,M. Selen Ayirtman Ercan,Emergency,1.0
838,M. Selen Ayirtman Ercan,Democracy,0.58
839,M. Selen Ayirtman Ercan,democracy,0.18
840,M. Selen Ayirtman Ercan,institutional infrastructure,0.28
841,M. Selen Ayirtman Ercan,State of Emergency,0.28
842,M. Selen Ayirtman Ercan,Public health,1.0
843,M. Selen Ayirtman Ercan,Fluxes,0.67
844,M. Selen Ayirtman Ercan,Participatory Democracy,0.29
845,M. Selen Ayirtman Ercan,postal service,1.0
846,M. Selen Ayirtman Ercan,Democratic institutions,0.87
847,M. Selen Ayirtman Ercan,authoritarianism,0.74
848,M. Selen Ayirtman Ercan,presidential election,0.7
849,M. Selen Ayirtman Ercan,integrity,1.0
850,M. Selen Ayirtman Ercan,representative democracy,0.6
851,M. Selen Ayirtman Ercan,reform,0.68
852,M. Selen Ayirtman Ercan,communication,0.42
853,M. Selen Ayirtman Ercan,inclusion,0.55
854,M. Selen Ayirtman Ercan,non-verbal communication,0.33
855,M. Selen Ayirtman Ercan,interpretation,0.22
856,M. Selen Ayirtman Ercan,roundtable discussion,0.74
857,M. Selen Ayirtman Ercan,Hamburg,0.68
858,M. Selen Ayirtman Ercan,policy studies,0.23
859,M. Selen Ayirtman Ercan,Deliberative Democracy,1.0
860,M. Selen Ayirtman Ercan,politician,0.48
861,M. Selen Ayirtman Ercan,Policymaker,0.47
862,M. Selen Ayirtman Ercan,Democratic Theory,0.38
863,M. Selen Ayirtman Ercan,interconnection,0.56
864,M. Selen Ayirtman Ercan,opinion formation,0.38
865,M. Selen Ayirtman Ercan,citizen,0.16
866,M. Selen Ayirtman Ercan,public,0.7
867,M. Selen Ayirtman Ercan,enclave,0.41
868,M. Selen Ayirtman Ercan,politics,0.68
869,M. Selen Ayirtman Ercan,policy making,0.18
870,M. Selen Ayirtman Ercan,Turkey,0.52
871,M. Selen Ayirtman Ercan,Brazil,0.78
872,M. Selen Ayirtman Ercan,event,0.64
873,M. Selen Ayirtman Ercan,cause,0.17
874,M. Selen Ayirtman Ercan,collective decision,0.49
875,M. Selen Ayirtman Ercan,Crisis of Democracy,1.0
876,M. Selen Ayirtman Ercan,Pathway,0.52
877,M. Selen Ayirtman Ercan,Innovation,0.43
878,M. Selen Ayirtman Ercan,coal,1.0
879,M. Selen Ayirtman Ercan,opposition,0.74
880,M. Selen Ayirtman Ercan,emotion,0.69
881,M. Selen Ayirtman Ercan,rural area,0.26
882,M. Selen Ayirtman Ercan,coping,1.0
883,M. Selen Ayirtman Ercan,metaphor,0.56
884,M. Selen Ayirtman Ercan,guarantee,0.56
885,M. Selen Ayirtman Ercan,conversation,0.2
886,M. Selen Ayirtman Ercan,time,0.52
887,M. Selen Ayirtman Ercan,anger,0.88
888,M. Selen Ayirtman Ercan,Environmental issues,0.23
889,M. Selen Ayirtman Ercan,farmer,0.2
890,M. Selen Ayirtman Ercan,ontology,1.0
891,M. Selen Ayirtman Ercan,epistemology,0.99
892,M. Selen Ayirtman Ercan,political science,1.0
893,M. Selen Ayirtman Ercan,textbook,0.59
894,M. Selen Ayirtman Ercan,radicalism,1.0
895,M. Selen Ayirtman Ercan,multicultural society,1.0
896,M. Selen Ayirtman Ercan,Communication,0.44
897,M. Selen Ayirtman Ercan,radicalization,0.35
898,M. Selen Ayirtman Ercan,pluralism,0.96
899,M. Selen Ayirtman Ercan,honor,0.91
900,M. Selen Ayirtman Ercan,research method,0.58
901,M. Selen Ayirtman Ercan,social scientist,0.2
902,M. Selen Ayirtman Ercan,Normative Theory,0.73
903,M. Selen Ayirtman Ercan,peace process,0.94
904,M. Selen Ayirtman Ercan,process analysis,0.24
905,M. Selen Ayirtman Ercan,dismantling,0.24
906,M. Selen Ayirtman Ercan,political decision making,0.51
907,M. Selen Ayirtman Ercan,political decision,0.47
908,M. Selen Ayirtman Ercan,community center,0.65
909,M. Selen Ayirtman Ercan,Organization and Institution,0.62
910,M. Selen Ayirtman Ercan,political institution,0.5
911,M. Selen Ayirtman Ercan,environmental politics,1.0
912,M. Selen Ayirtman Ercan,dramaturgy,0.91
913,M. Selen Ayirtman Ercan,social media,0.77
914,M. Selen Ayirtman Ercan,empirical analysis,0.72
915,M. Selen Ayirtman Ercan,qualitative method,0.96
916,M. Selen Ayirtman Ercan,statistical method,0.38
917,M. Selen Ayirtman Ercan,quantitative method,0.35
918,M. Selen Ayirtman Ercan,examination,0.11
919,M. Selen Ayirtman Ercan,Cultural Diversity,1.0
920,M. Selen Ayirtman Ercan,Homicide,0.63
921,M. Selen Ayirtman Ercan,Germany,0.6
922,M. Selen Ayirtman Ercan,protest movement,1.0
923,M. Selen Ayirtman Ercan,festival,1.0
924,M. Selen Ayirtman Ercan,Aristotle,0.26
925,M. Selen Ayirtman Ercan,aggregation,0.21
926,M. Selen Ayirtman Ercan,rationality,0.19
927,M. Selen Ayirtman Ercan,trend,0.49
928,M. Selen Ayirtman Ercan,immigration,0.23
929,M. Selen Ayirtman Ercan,society,0.07
930,M. Selen Ayirtman Ercan,political movement,0.17
931,M. Selen Ayirtman Ercan,Internet,1.0
932,M. Selen Ayirtman Ercan,promotion,0.39
933,M. Selen Ayirtman Ercan,sociability,0.3
934,M. Selen Ayirtman Ercan,political conflict,0.3
935,M. Selen Ayirtman Ercan,erosion,0.28
936,M. Selen Ayirtman Ercan,Presumption,0.2
937,M. Selen Ayirtman Ercan,Social Movements,0.25
938,M. Selen Ayirtman Ercan,Islamic Discourse,0.82
939,M. Selen Ayirtman Ercan,Muslim Societies,0.69
940,M. Selen Ayirtman Ercan,Longitudinal Study,0.55
941,M. Selen Ayirtman Ercan,Discourse,0.51
942,Sascha-Dominik Dov Bachmann,warfare,1.0
943,Sascha-Dominik Dov Bachmann,threat,0.61
944,Sascha-Dominik Dov Bachmann,African Union,0.6
945,Sascha-Dominik Dov Bachmann,International Criminal Court,0.59
946,Sascha-Dominik Dov Bachmann,terrorism,0.49
947,Sascha-Dominik Dov Bachmann,Russia,0.43
948,Sascha-Dominik Dov Bachmann,statute,0.41
949,Sascha-Dominik Dov Bachmann,ECHR,0.37
950,Sascha-Dominik Dov Bachmann,aggression,0.36
951,Sascha-Dominik Dov Bachmann,international criminal justice,0.36
952,Sascha-Dominik Dov Bachmann,anti-terrorism,0.32
953,Sascha-Dominik Dov Bachmann,international crimes,0.28
954,Sascha-Dominik Dov Bachmann,legality,0.27
955,Sascha-Dominik Dov Bachmann,justice,0.27
956,Sascha-Dominik Dov Bachmann,global power,0.26
957,Sascha-Dominik Dov Bachmann,Military,0.26
958,Sascha-Dominik Dov Bachmann,international terrorism,0.25
959,Sascha-Dominik Dov Bachmann,Prevention of Terrorism,0.25
960,Sascha-Dominik Dov Bachmann,Indigenous peoples rights,0.23
961,Sascha-Dominik Dov Bachmann,constitutional state,0.23
962,Sascha-Dominik Dov Bachmann,campaign,0.23
963,Sascha-Dominik Dov Bachmann,information warfare,0.22
964,Sascha-Dominik Dov Bachmann,Law,0.21
965,Sascha-Dominik Dov Bachmann,Indigenous rights,0.2
966,Sascha-Dominik Dov Bachmann,Civil Liability,0.2
967,Sascha-Dominik Dov Bachmann,offense,0.19
968,Sascha-Dominik Dov Bachmann,Republic of South Africa,0.19
969,Sascha-Dominik Dov Bachmann,Victims of terrorism,0.18
970,Sascha-Dominik Dov Bachmann,sovereignty,0.18
971,Sascha-Dominik Dov Bachmann,human rights,0.18
972,Sascha-Dominik Dov Bachmann,present,0.18
973,Sascha-Dominik Dov Bachmann,human rights violation,0.18
974,Sascha-Dominik Dov Bachmann,Arab Spring,0.18
975,Sascha-Dominik Dov Bachmann,environmental protection,0.18
976,Sascha-Dominik Dov Bachmann,bank,0.17
977,Sascha-Dominik Dov Bachmann,Middle East,0.17
978,Sascha-Dominik Dov Bachmann,great power,0.17
979,Sascha-Dominik Dov Bachmann,Ukraine,0.17
980,Sascha-Dominik Dov Bachmann,peace,0.16
981,Sascha-Dominik Dov Bachmann,disinformation,0.16
982,Sascha-Dominik Dov Bachmann,erosion,0.16
983,Sascha-Dominik Dov Bachmann,civil litigation,0.16
984,Sascha-Dominik Dov Bachmann,UNO,0.15
985,Sascha-Dominik Dov Bachmann,money laundering,0.15
986,Sascha-Dominik Dov Bachmann,national security,0.14
987,Sascha-Dominik Dov Bachmann,Territories,0.14
988,Sascha-Dominik Dov Bachmann,European Court,0.14
989,Sascha-Dominik Dov Bachmann,twenty-first century,1.0
990,Sascha-Dominik Dov Bachmann,global power,1.0
991,Sascha-Dominik Dov Bachmann,globalization,0.27
992,Sascha-Dominik Dov Bachmann,leader,0.23
993,Sascha-Dominik Dov Bachmann,present,0.2
994,Sascha-Dominik Dov Bachmann,ECHR,1.0
995,Sascha-Dominik Dov Bachmann,public health,0.6
996,Sascha-Dominik Dov Bachmann,responsibility,0.45
997,Sascha-Dominik Dov Bachmann,obligation,0.44
998,Sascha-Dominik Dov Bachmann,human rights,0.46
999,Sascha-Dominik Dov Bachmann,international criminal justice,0.53
1000,Sascha-Dominik Dov Bachmann,African Union,1.0
1001,Sascha-Dominik Dov Bachmann,immunity,0.4
1002,Sascha-Dominik Dov Bachmann,criticism,0.28
1003,Sascha-Dominik Dov Bachmann,Advisory Opinions,0.26
1004,Sascha-Dominik Dov Bachmann,erosion,1.0
1005,Sascha-Dominik Dov Bachmann,sovereignty,0.85
1006,Sascha-Dominik Dov Bachmann,communist party,0.78
1007,Sascha-Dominik Dov Bachmann,disinformation,0.29
1008,Sascha-Dominik Dov Bachmann,New Zealand,0.39
1009,Sascha-Dominik Dov Bachmann,warfare,0.57
1010,Sascha-Dominik Dov Bachmann,Russia,0.73
1011,Sascha-Dominik Dov Bachmann,annexation,0.34
1012,Sascha-Dominik Dov Bachmann,policy approach,0.29
1013,Sascha-Dominik Dov Bachmann,Military operations,0.66
1014,Sascha-Dominik Dov Bachmann,Law,0.51
1015,Sascha-Dominik Dov Bachmann,constitutional state,0.32
1016,Sascha-Dominik Dov Bachmann,abuse,0.31
1017,Sascha-Dominik Dov Bachmann,International Criminal Court,0.9
1018,Sascha-Dominik Dov Bachmann,statute,0.68
1019,Sascha-Dominik Dov Bachmann,aggression,0.64
1020,Sascha-Dominik Dov Bachmann,offense,0.3
1021,Sascha-Dominik Dov Bachmann,exclusion,0.25
1022,Sascha-Dominik Dov Bachmann,International criminal law,0.48
1023,Sascha-Dominik Dov Bachmann,international legal principles,0.26
1024,Sascha-Dominik Dov Bachmann,signatory state,0.25
1025,Sascha-Dominik Dov Bachmann,Arab Spring,1.0
1026,Sascha-Dominik Dov Bachmann,Middle East,0.27
1027,Sascha-Dominik Dov Bachmann,Qatar,0.51
1028,Sascha-Dominik Dov Bachmann,Libya,0.49
1029,Sascha-Dominik Dov Bachmann,national security,0.8
1030,Sascha-Dominik Dov Bachmann,threat,0.4
1031,Sascha-Dominik Dov Bachmann,European Court,0.47
1032,Sascha-Dominik Dov Bachmann,weapon,0.59
1033,Sascha-Dominik Dov Bachmann,international rules,0.43
1034,Sascha-Dominik Dov Bachmann,Republic of South Africa,0.66
1035,Sascha-Dominik Dov Bachmann,Ukraine,0.4
1036,Sascha-Dominik Dov Bachmann,vulnerability,0.36
1037,Sascha-Dominik Dov Bachmann,Social Justice,1.0
1038,Sascha-Dominik Dov Bachmann,justice,0.56
1039,Sascha-Dominik Dov Bachmann,Observation,0.09
1040,Sascha-Dominik Dov Bachmann,peace,1.0
1041,Sascha-Dominik Dov Bachmann,military doctrine,0.46
1042,Sascha-Dominik Dov Bachmann,terrorism,0.63
1043,Sascha-Dominik Dov Bachmann,Jurisprudence,0.93
1044,Sascha-Dominik Dov Bachmann,Apartheid,0.7
1045,Sascha-Dominik Dov Bachmann,aboriginal land right,0.69
1046,Sascha-Dominik Dov Bachmann,Territories,0.62
1047,Sascha-Dominik Dov Bachmann,Military,0.65
1048,Sascha-Dominik Dov Bachmann,international legal rules,0.64
1049,Sascha-Dominik Dov Bachmann,alleged violations,0.58
1050,Sascha-Dominik Dov Bachmann,violation of the law,0.57
1051,Sascha-Dominik Dov Bachmann,occupied territory,0.53
1052,Sascha-Dominik Dov Bachmann,human rights violation,0.43
1053,Sascha-Dominik Dov Bachmann,Corporate Governance,1.0
1054,Sascha-Dominik Dov Bachmann,Multinationality,0.89
1055,Sascha-Dominik Dov Bachmann,Corporate Responsibility,0.76
1056,Sascha-Dominik Dov Bachmann,Human Rights,0.57
1057,Sascha-Dominik Dov Bachmann,Emerging Markets,0.52
1058,Sascha-Dominik Dov Bachmann,International Environmental Law,0.31
1059,Sascha-Dominik Dov Bachmann,customary international law,0.29
1060,Sascha-Dominik Dov Bachmann,International Humanitarian Law,0.27
1061,Sascha-Dominik Dov Bachmann,proportionality,0.26
1062,Sascha-Dominik Dov Bachmann,Target drones,1.0
1063,Sascha-Dominik Dov Bachmann,legality,1.0
1064,Sascha-Dominik Dov Bachmann,Prevention of Terrorism,1.0
1065,Sascha-Dominik Dov Bachmann,anti-terrorism,0.84
1066,Sascha-Dominik Dov Bachmann,corporation,0.26
1067,Sascha-Dominik Dov Bachmann,International law,1.0
1068,Sascha-Dominik Dov Bachmann,Terrorism,0.75
1069,Sascha-Dominik Dov Bachmann,international terrorism,0.74
1070,Sascha-Dominik Dov Bachmann,Civil Liability,0.74
1071,Sascha-Dominik Dov Bachmann,bank,0.51
1072,Sascha-Dominik Dov Bachmann,campaign,0.68
1073,Sascha-Dominik Dov Bachmann,freedom of operation,0.39
1074,Sascha-Dominik Dov Bachmann,international crimes,1.0
1075,Rachel Bacon,Nutritionists,1.0
1076,Rachel Bacon,Students,0.96
1077,Rachel Bacon,Dietetics,0.84
1078,Rachel Bacon,Education,0.45
1079,Rachel Bacon,Healthy Diet,0.39
1080,Rachel Bacon,Blogging,0.38
1081,Rachel Bacon,Mental Competency,0.3
1082,Rachel Bacon,Malnutrition,0.28
1083,Rachel Bacon,Delphi Technique,0.27
1084,Rachel Bacon,Focus Groups,0.25
