id,topic,weight
Grants623afcb4b34a6bd48ae4bdac,11, 0.09341058
Grants623afcb4b34a6bd48ae4bdac,16, 0.21872036
Grants623afcb4b34a6bd48ae4bdac,19, 0.6503145
Grants623afcb6b34a6bd48ae4bdad,6, 0.11975391
Grants623afcb6b34a6bd48ae4bdad,7, 0.10130183
Grants623afcb6b34a6bd48ae4bdad,11, 0.04758383
Grants623afcb6b34a6bd48ae4bdad,19, 0.20991229
Grants623afcb6b34a6bd48ae4bdad,20, 0.49172223
Grants623afcb9b34a6bd48ae4bdae,11, 0.54081905
Grants623afcb9b34a6bd48ae4bdae,13, 0.1602613
Grants623afcb9b34a6bd48ae4bdae,19, 0.26136374
Grants623afcbbb34a6bd48ae4bdaf,6, 0.114838965
Grants623afcbbb34a6bd48ae4bdaf,10, 0.110653445
Grants623afcbbb34a6bd48ae4bdaf,11, 0.087906726
Grants623afcbbb34a6bd48ae4bdaf,17, 0.24713606
Grants623afcbbb34a6bd48ae4bdaf,19, 0.41531515
Grants623afcbeb34a6bd48ae4bdb0,10, 0.18443435
Grants623afcbeb34a6bd48ae4bdb0,11, 0.06757321
Grants623afcbeb34a6bd48ae4bdb0,17, 0.42981023
Grants623afcbeb34a6bd48ae4bdb0,19, 0.28671017
Grants623afcc0b34a6bd48ae4bdb1,11, 0.11816363
Grants623afcc0b34a6bd48ae4bdb1,12, 0.07147034
Grants623afcc0b34a6bd48ae4bdb1,14, 0.2899956
Grants623afcc0b34a6bd48ae4bdb1,19, 0.4861693
Grants623afcc3b34a6bd48ae4bdb2,0, 0.5228227
Grants623afcc3b34a6bd48ae4bdb2,7, 0.1387765
Grants623afcc3b34a6bd48ae4bdb2,11, 0.0785449
Grants623afcc3b34a6bd48ae4bdb2,19, 0.23345758
Grants623afcc5b34a6bd48ae4bdb3,11, 0.14179465
Grants623afcc5b34a6bd48ae4bdb3,17, 0.14749537
Grants623afcc5b34a6bd48ae4bdb3,19, 0.67615986
Grants623afcc7b34a6bd48ae4bdb4,11, 0.105025105
Grants623afcc7b34a6bd48ae4bdb4,16, 0.31617266
Grants623afcc7b34a6bd48ae4bdb4,19, 0.5428107
Grants623afccab34a6bd48ae4bdb5,6, 0.18542475
Grants623afccab34a6bd48ae4bdb5,10, 0.40504766
Grants623afccab34a6bd48ae4bdb5,13, 0.19764183
Grants623afccab34a6bd48ae4bdb5,19, 0.17289306
Grants623afcccb34a6bd48ae4bdb6,8, 0.491949
Grants623afcccb34a6bd48ae4bdb6,9, 0.06383271
Grants623afcccb34a6bd48ae4bdb6,11, 0.0991411
Grants623afcccb34a6bd48ae4bdb6,19, 0.30948994
Grants623afccfb34a6bd48ae4bdb7,4, 0.2485504
Grants623afccfb34a6bd48ae4bdb7,6, 0.23557751
Grants623afccfb34a6bd48ae4bdb7,18, 0.13128307
Grants623afccfb34a6bd48ae4bdb7,19, 0.35535252
Grants623afcd1b34a6bd48ae4bdb8,2, 0.15309429
Grants623afcd1b34a6bd48ae4bdb8,6, 0.156009
Grants623afcd1b34a6bd48ae4bdb8,10, 0.15117657
Grants623afcd1b34a6bd48ae4bdb8,21, 0.42254648
Grants623afcd3b34a6bd48ae4bdb9,11, 0.06745538
Grants623afcd3b34a6bd48ae4bdb9,14, 0.18205217
Grants623afcd3b34a6bd48ae4bdb9,19, 0.724306
Grants623afcd6b34a6bd48ae4bdba,2, 0.26899585
Grants623afcd6b34a6bd48ae4bdba,11, 0.2016624
Grants623afcd6b34a6bd48ae4bdba,19, 0.314187
Grants623afcd6b34a6bd48ae4bdba,21, 0.186938
Grants623afcd8b34a6bd48ae4bdbb,11, 0.43520808
Grants623afcd8b34a6bd48ae4bdbb,19, 0.34829265
Grants623afcd8b34a6bd48ae4bdbb,21, 0.18194917
Grants623afcdab34a6bd48ae4bdbc,5, 0.13280943
Grants623afcdab34a6bd48ae4bdbc,10, 0.6897336
Grants623afcdab34a6bd48ae4bdbc,19, 0.13819933
Grants623afcdcb34a6bd48ae4bdbd,2, 0.61838305
Grants623afcdcb34a6bd48ae4bdbd,11, 0.119283974
Grants623afcdcb34a6bd48ae4bdbd,19, 0.23615785
Grants623afcdfb34a6bd48ae4bdbe,9, 0.23017603
Grants623afcdfb34a6bd48ae4bdbe,11, 0.33093858
Grants623afcdfb34a6bd48ae4bdbe,19, 0.39774776
Grants623afce2b34a6bd48ae4bdbf,6, 0.4472843
Grants623afce2b34a6bd48ae4bdbf,11, 0.12783916
Grants623afce2b34a6bd48ae4bdbf,19, 0.38561413
Grants623afce4b34a6bd48ae4bdc0,0, 0.63064146
Grants623afce4b34a6bd48ae4bdc0,11, 0.10319313
Grants623afce4b34a6bd48ae4bdc0,19, 0.23417303
Grants623afce7b34a6bd48ae4bdc1,11, 0.050086536
Grants623afce7b34a6bd48ae4bdc1,13, 0.38763028
Grants623afce7b34a6bd48ae4bdc1,14, 0.13909547
Grants623afce7b34a6bd48ae4bdc1,19, 0.39396107
Grants623afce9b34a6bd48ae4bdc2,4, 0.27169082
Grants623afce9b34a6bd48ae4bdc2,11, 0.045098048
Grants623afce9b34a6bd48ae4bdc2,13, 0.0833964
Grants623afce9b34a6bd48ae4bdc2,14, 0.13196781
Grants623afce9b34a6bd48ae4bdc2,19, 0.44290924
Grants623afcecb34a6bd48ae4bdc3,3, 0.46145716
Grants623afcecb34a6bd48ae4bdc3,17, 0.30392882
Grants623afcecb34a6bd48ae4bdc3,19, 0.18662459
Grants623afceeb34a6bd48ae4bdc4,11, 0.36154503
Grants623afceeb34a6bd48ae4bdc4,19, 0.31776732
Grants623afceeb34a6bd48ae4bdc4,21, 0.28613645
Grants623afcf0b34a6bd48ae4bdc5,11, 0.1171448
Grants623afcf0b34a6bd48ae4bdc5,19, 0.3002027
Grants623afcf0b34a6bd48ae4bdc5,20, 0.5433902
Grants623afcf3b34a6bd48ae4bdc6,0, 0.04231304
Grants623afcf3b34a6bd48ae4bdc6,3, 0.029446304
Grants623afcf3b34a6bd48ae4bdc6,11, 0.08879116
Grants623afcf3b34a6bd48ae4bdc6,19, 0.21963826
Grants623afcf3b34a6bd48ae4bdc6,20, 0.58888656
Grants623afcf5b34a6bd48ae4bdc7,15, 0.47754452
Grants623afcf5b34a6bd48ae4bdc7,19, 0.4315109
Grants623afcf8b34a6bd48ae4bdc8,10, 0.15442641
Grants623afcf8b34a6bd48ae4bdc8,13, 0.13482529
Grants623afcf8b34a6bd48ae4bdc8,19, 0.6599431
Grants623afcfab34a6bd48ae4bdc9,11, 0.34968817
Grants623afcfab34a6bd48ae4bdc9,19, 0.31731677
Grants623afcfab34a6bd48ae4bdc9,21, 0.29844484
Grants623afcfdb34a6bd48ae4bdca,3, 0.034719266
Grants623afcfdb34a6bd48ae4bdca,11, 0.08972909
Grants623afcfdb34a6bd48ae4bdca,13, 0.16113967
Grants623afcfdb34a6bd48ae4bdca,15, 0.07287867
Grants623afcfdb34a6bd48ae4bdca,17, 0.18403815
Grants623afcfdb34a6bd48ae4bdca,19, 0.4258653
Grants623afcffb34a6bd48ae4bdcb,11, 0.1413044
Grants623afcffb34a6bd48ae4bdcb,13, 0.22119518
Grants623afcffb34a6bd48ae4bdcb,17, 0.25829008
Grants623afcffb34a6bd48ae4bdcb,19, 0.34023654
Grants623afd01b34a6bd48ae4bdcc,6, 0.28938967
Grants623afd01b34a6bd48ae4bdcc,11, 0.3774356
Grants623afd01b34a6bd48ae4bdcc,19, 0.2999527
Grants623afd04b34a6bd48ae4bdcd,0, 0.14629738
Grants623afd04b34a6bd48ae4bdcd,3, 0.25282365
Grants623afd04b34a6bd48ae4bdcd,11, 0.21431476
Grants623afd04b34a6bd48ae4bdcd,19, 0.34343517
Grants623afd06b34a6bd48ae4bdce,11, 0.050976895
Grants623afd06b34a6bd48ae4bdce,13, 0.3671675
Grants623afd06b34a6bd48ae4bdce,14, 0.12436562
Grants623afd06b34a6bd48ae4bdce,19, 0.3608783
Grants623afd06b34a6bd48ae4bdce,21, 0.07167894
Grants623afd09b34a6bd48ae4bdcf,2, 0.3789979
Grants623afd09b34a6bd48ae4bdcf,10, 0.07185562
Grants623afd09b34a6bd48ae4bdcf,11, 0.23282701
Grants623afd09b34a6bd48ae4bdcf,19, 0.28484786
Grants623afd0bb34a6bd48ae4bdd0,0, 0.48038685
Grants623afd0bb34a6bd48ae4bdd0,5, 0.056530405
Grants623afd0bb34a6bd48ae4bdd0,10, 0.093302414
Grants623afd0bb34a6bd48ae4bdd0,19, 0.3325547
Grants623afd0eb34a6bd48ae4bdd1,0, 0.4820832
Grants623afd0eb34a6bd48ae4bdd1,10, 0.078450434
Grants623afd0eb34a6bd48ae4bdd1,19, 0.40347406
Grants623afd10b34a6bd48ae4bdd2,6, 0.15597826
Grants623afd10b34a6bd48ae4bdd2,8, 0.08410221
Grants623afd10b34a6bd48ae4bdd2,11, 0.101602934
Grants623afd10b34a6bd48ae4bdd2,19, 0.6280046
Grants623afd13b34a6bd48ae4bdd3,4, 0.6665255
Grants623afd13b34a6bd48ae4bdd3,19, 0.2939338
Grants623afd17b34a6bd48ae4bdd4,11, 0.082590066
Grants623afd17b34a6bd48ae4bdd4,19, 0.8810443
Grants623afd21b34a6bd48ae4bdd5,6, 0.19209832
Grants623afd21b34a6bd48ae4bdd5,12, 0.32279012
Grants623afd21b34a6bd48ae4bdd5,14, 0.048850708
Grants623afd21b34a6bd48ae4bdd5,19, 0.4006781
Grants623afd23b34a6bd48ae4bdd6,7, 0.8554541
Grants623afd23b34a6bd48ae4bdd6,9, 0.10123121
Grants623afd26b34a6bd48ae4bdd7,11, 0.3187274
Grants623afd26b34a6bd48ae4bdd7,14, 0.2701804
Grants623afd26b34a6bd48ae4bdd7,19, 0.36309713
Grants623afd28b34a6bd48ae4bdd8,0, 0.3848341
Grants623afd28b34a6bd48ae4bdd8,11, 0.12408885
Grants623afd28b34a6bd48ae4bdd8,17, 0.061056335
Grants623afd28b34a6bd48ae4bdd8,19, 0.38455212
Grants623afd2bb34a6bd48ae4bdd9,11, 0.056658596
Grants623afd2bb34a6bd48ae4bdd9,13, 0.48541313
Grants623afd2bb34a6bd48ae4bdd9,19, 0.43006498
Grants623afd2fb34a6bd48ae4bdda,5, 0.13821313
Grants623afd2fb34a6bd48ae4bdda,11, 0.052131914
Grants623afd2fb34a6bd48ae4bdda,13, 0.13003138
Grants623afd2fb34a6bd48ae4bdda,14, 0.20210057
Grants623afd2fb34a6bd48ae4bdda,19, 0.4533706
Grants623afd31b34a6bd48ae4bddb,9, 0.2278959
Grants623afd31b34a6bd48ae4bddb,12, 0.14119264
Grants623afd31b34a6bd48ae4bddb,19, 0.59491843
Grants623afd33b34a6bd48ae4bddc,7, 0.25987566
Grants623afd33b34a6bd48ae4bddc,17, 0.39920723
Grants623afd33b34a6bd48ae4bddc,19, 0.30767816
Grants623afd36b34a6bd48ae4bddd,11, 0.08606895
Grants623afd36b34a6bd48ae4bddd,14, 0.5765171
Grants623afd36b34a6bd48ae4bddd,19, 0.3041925
Grants623afd38b34a6bd48ae4bdde,10, 0.0709112
Grants623afd38b34a6bd48ae4bdde,11, 0.47855094
Grants623afd38b34a6bd48ae4bdde,19, 0.41454932
Grants623afd3bb34a6bd48ae4bddf,11, 0.48814222
Grants623afd3bb34a6bd48ae4bddf,19, 0.45124504
Grants623afd3db34a6bd48ae4bde0,3, 0.52553743
Grants623afd3db34a6bd48ae4bde0,11, 0.19756499
Grants623afd3db34a6bd48ae4bde0,19, 0.24810287
Grants623afd40b34a6bd48ae4bde1,8, 0.18712468
Grants623afd40b34a6bd48ae4bde1,10, 0.22460854
Grants623afd40b34a6bd48ae4bde1,18, 0.21062127
Grants623afd40b34a6bd48ae4bde1,19, 0.33457312
Grants623afd42b34a6bd48ae4bde2,8, 0.21598744
Grants623afd42b34a6bd48ae4bde2,12, 0.37766278
Grants623afd42b34a6bd48ae4bde2,19, 0.36087605
Grants623afd44b34a6bd48ae4bde3,7, 0.28017062
Grants623afd44b34a6bd48ae4bde3,17, 0.4162008
Grants623afd44b34a6bd48ae4bde3,19, 0.27163845
Grants623afd47b34a6bd48ae4bde4,5, 0.07573241
Grants623afd47b34a6bd48ae4bde4,8, 0.37205708
Grants623afd47b34a6bd48ae4bde4,9, 0.031717014
Grants623afd47b34a6bd48ae4bde4,11, 0.21014796
Grants623afd47b34a6bd48ae4bde4,19, 0.2766566
Grants623afd49b34a6bd48ae4bde5,11, 0.41497108
Grants623afd49b34a6bd48ae4bde5,12, 0.2486031
Grants623afd49b34a6bd48ae4bde5,19, 0.2952924
Grants623afd4cb34a6bd48ae4bde6,0, 0.92533404
Grants623afd4cb34a6bd48ae4bde6,19, 0.03134666
Grants623afd4eb34a6bd48ae4bde7,11, 0.06734506
Grants623afd4eb34a6bd48ae4bde7,19, 0.5122097
Grants623afd4eb34a6bd48ae4bde7,20, 0.176054
Grants623afd4eb34a6bd48ae4bde7,21, 0.20881173
Grants623afd50b34a6bd48ae4bde8,9, 0.04671208
Grants623afd50b34a6bd48ae4bde8,11, 0.058943458
Grants623afd50b34a6bd48ae4bde8,13, 0.13586703
Grants623afd50b34a6bd48ae4bde8,19, 0.43952447
Grants623afd50b34a6bd48ae4bde8,20, 0.29479545
Grants623afd53b34a6bd48ae4bde9,10, 0.3939029
Grants623afd53b34a6bd48ae4bde9,13, 0.10133745
Grants623afd53b34a6bd48ae4bde9,19, 0.47152627
Grants623afd56b34a6bd48ae4bdea,0, 0.6272104
Grants623afd56b34a6bd48ae4bdea,18, 0.24748556
Grants623afd56b34a6bd48ae4bdea,19, 0.06771602
Grants623afd59b34a6bd48ae4bdeb,7, 0.29955953
Grants623afd59b34a6bd48ae4bdeb,11, 0.029700447
Grants623afd59b34a6bd48ae4bdeb,13, 0.1486244
Grants623afd59b34a6bd48ae4bdeb,19, 0.3680299
Grants623afd59b34a6bd48ae4bdeb,21, 0.11894901
Grants623afd5bb34a6bd48ae4bdec,14, 0.86108494
Grants623afd5bb34a6bd48ae4bdec,20, 0.105241805
Grants623afd5eb34a6bd48ae4bded,11, 0.3483873
Grants623afd5eb34a6bd48ae4bded,13, 0.34830672
Grants623afd5eb34a6bd48ae4bded,19, 0.27008486
Grants623afd60b34a6bd48ae4bdee,3, 0.65416735
Grants623afd60b34a6bd48ae4bdee,11, 0.11000449
Grants623afd60b34a6bd48ae4bdee,19, 0.20703624
Grants623afd62b34a6bd48ae4bdef,11, 0.19009233
Grants623afd62b34a6bd48ae4bdef,19, 0.7735402
Grants623afd65b34a6bd48ae4bdf0,11, 0.28306362
Grants623afd65b34a6bd48ae4bdf0,19, 0.33495545
Grants623afd65b34a6bd48ae4bdf0,20, 0.340796
Grants623afd67b34a6bd48ae4bdf1,5, 0.102388635
Grants623afd67b34a6bd48ae4bdf1,19, 0.8562801
Grants623afd6ab34a6bd48ae4bdf2,4, 0.29652548
Grants623afd6ab34a6bd48ae4bdf2,6, 0.18048628
Grants623afd6ab34a6bd48ae4bdf2,11, 0.10497454
Grants623afd6ab34a6bd48ae4bdf2,19, 0.37705925
Grants623afd6cb34a6bd48ae4bdf3,6, 0.38759294
Grants623afd6cb34a6bd48ae4bdf3,11, 0.16555905
Grants623afd6cb34a6bd48ae4bdf3,13, 0.16173565
Grants623afd6cb34a6bd48ae4bdf3,19, 0.25689396
Grants623afd6fb34a6bd48ae4bdf4,7, 0.3835909
Grants623afd6fb34a6bd48ae4bdf4,9, 0.38361606
Grants623afd6fb34a6bd48ae4bdf4,19, 0.20080099
Grants623afd71b34a6bd48ae4bdf5,9, 0.23942448
Grants623afd71b34a6bd48ae4bdf5,11, 0.27218303
Grants623afd71b34a6bd48ae4bdf5,19, 0.4404028
Grants623afd74b34a6bd48ae4bdf6,9, 0.64065295
Grants623afd74b34a6bd48ae4bdf6,19, 0.32437333
Grants623afd76b34a6bd48ae4bdf7,11, 0.12794642
Grants623afd76b34a6bd48ae4bdf7,13, 0.20330122
Grants623afd76b34a6bd48ae4bdf7,19, 0.26866454
Grants623afd76b34a6bd48ae4bdf7,21, 0.36289218
Grants623afd78b34a6bd48ae4bdf8,11, 0.13537808
Grants623afd78b34a6bd48ae4bdf8,13, 0.2296917
Grants623afd78b34a6bd48ae4bdf8,19, 0.31248716
Grants623afd78b34a6bd48ae4bdf8,21, 0.2793744
Grants623afd7bb34a6bd48ae4bdf9,4, 0.06722727
Grants623afd7bb34a6bd48ae4bdf9,6, 0.05637994
Grants623afd7bb34a6bd48ae4bdf9,9, 0.118849516
Grants623afd7bb34a6bd48ae4bdf9,11, 0.11513092
Grants623afd7bb34a6bd48ae4bdf9,19, 0.6017356
Grants623afd7db34a6bd48ae4bdfa,11, 0.55831695
Grants623afd7db34a6bd48ae4bdfa,19, 0.39117175
Grants623afd80b34a6bd48ae4bdfb,3, 0.14559494
Grants623afd80b34a6bd48ae4bdfb,4, 0.21815331
Grants623afd80b34a6bd48ae4bdfb,5, 0.114387065
Grants623afd80b34a6bd48ae4bdfb,10, 0.2721522
Grants623afd80b34a6bd48ae4bdfb,19, 0.22210813
Grants623afd82b34a6bd48ae4bdfc,11, 0.08543315
Grants623afd82b34a6bd48ae4bdfc,12, 0.46964908
Grants623afd82b34a6bd48ae4bdfc,19, 0.40892506
Grants623afd84b34a6bd48ae4bdfd,12, 0.19069245
Grants623afd84b34a6bd48ae4bdfd,13, 0.4075676
Grants623afd84b34a6bd48ae4bdfd,19, 0.36571786
Grants623afd87b34a6bd48ae4bdfe,10, 0.04901978
Grants623afd87b34a6bd48ae4bdfe,11, 0.13727018
Grants623afd87b34a6bd48ae4bdfe,14, 0.05996101
Grants623afd87b34a6bd48ae4bdfe,19, 0.24936086
Grants623afd87b34a6bd48ae4bdfe,21, 0.47576234
Grants623afd89b34a6bd48ae4bdff,7, 0.09599097
Grants623afd89b34a6bd48ae4bdff,11, 0.04428686
Grants623afd89b34a6bd48ae4bdff,19, 0.5678857
Grants623afd89b34a6bd48ae4bdff,21, 0.25459936
Grants623afd8cb34a6bd48ae4be00,11, 0.11800329
Grants623afd8cb34a6bd48ae4be00,17, 0.4357121
Grants623afd8cb34a6bd48ae4be00,19, 0.39229247
Grants623afd8eb34a6bd48ae4be01,6, 0.36606756
Grants623afd8eb34a6bd48ae4be01,11, 0.09844424
Grants623afd8eb34a6bd48ae4be01,14, 0.14337179
Grants623afd8eb34a6bd48ae4be01,19, 0.35801694
Grants623afd90b34a6bd48ae4be02,5, 0.21432225
Grants623afd90b34a6bd48ae4be02,9, 0.073379904
Grants623afd90b34a6bd48ae4be02,11, 0.11223289
Grants623afd90b34a6bd48ae4be02,15, 0.10790334
Grants623afd90b34a6bd48ae4be02,19, 0.46721962
Grants623afd94b34a6bd48ae4be03,11, 0.08842391
Grants623afd94b34a6bd48ae4be03,19, 0.3491985
Grants623afd94b34a6bd48ae4be03,20, 0.53451484
Grants623afd96b34a6bd48ae4be04,1, 0.06634714
Grants623afd96b34a6bd48ae4be04,5, 0.25698236
Grants623afd96b34a6bd48ae4be04,11, 0.42816886
Grants623afd96b34a6bd48ae4be04,19, 0.2202695
Grants623afd99b34a6bd48ae4be05,2, 0.3881685
Grants623afd99b34a6bd48ae4be05,6, 0.19403364
Grants623afd99b34a6bd48ae4be05,11, 0.11144576
Grants623afd99b34a6bd48ae4be05,19, 0.27604076
Grants623afd9bb34a6bd48ae4be06,10, 0.14755863
Grants623afd9bb34a6bd48ae4be06,11, 0.13678186
Grants623afd9bb34a6bd48ae4be06,16, 0.32258767
Grants623afd9bb34a6bd48ae4be06,19, 0.3541035
Grants623afd9eb34a6bd48ae4be07,9, 0.20597841
Grants623afd9eb34a6bd48ae4be07,11, 0.21477757
Grants623afd9eb34a6bd48ae4be07,19, 0.36818483
Grants623afd9eb34a6bd48ae4be07,20, 0.16291422
Grants623afda0b34a6bd48ae4be08,14, 0.879328
Grants623afda0b34a6bd48ae4be08,20, 0.07934494
Grants623afda2b34a6bd48ae4be09,10, 0.10393974
Grants623afda2b34a6bd48ae4be09,19, 0.8311048
Grants623afda5b34a6bd48ae4be0a,11, 0.50430256
Grants623afda5b34a6bd48ae4be0a,19, 0.43886924
Grants623afda7b34a6bd48ae4be0b,1, 0.3273417
Grants623afda7b34a6bd48ae4be0b,11, 0.24927746
Grants623afda7b34a6bd48ae4be0b,19, 0.38582438
Grants623afda9b34a6bd48ae4be0c,1, 0.3922681
Grants623afda9b34a6bd48ae4be0c,11, 0.25316113
Grants623afda9b34a6bd48ae4be0c,19, 0.32577866
Grants623afdacb34a6bd48ae4be0d,1, 0.44001758
Grants623afdacb34a6bd48ae4be0d,11, 0.1782196
Grants623afdacb34a6bd48ae4be0d,19, 0.34577203
Grants623afdaeb34a6bd48ae4be0e,1, 0.37419918
Grants623afdaeb34a6bd48ae4be0e,11, 0.18256077
Grants623afdaeb34a6bd48ae4be0e,19, 0.4072492
Grants623afdb1b34a6bd48ae4be0f,12, 0.2434777
Grants623afdb1b34a6bd48ae4be0f,13, 0.46664423
Grants623afdb1b34a6bd48ae4be0f,19, 0.25388065
Grants623afdb4b34a6bd48ae4be10,7, 0.4978935
Grants623afdb4b34a6bd48ae4be10,13, 0.26978332
Grants623afdb4b34a6bd48ae4be10,19, 0.19909872
Grants623afdb8b34a6bd48ae4be11,7, 0.73633176
Grants623afdb8b34a6bd48ae4be11,19, 0.22729725
Grants623afdbab34a6bd48ae4be12,6, 0.3364584
Grants623afdbab34a6bd48ae4be12,11, 0.13673621
Grants623afdbab34a6bd48ae4be12,19, 0.46920866
Grants623afdbdb34a6bd48ae4be13,3, 0.59908396
Grants623afdbdb34a6bd48ae4be13,11, 0.1424083
Grants623afdbdb34a6bd48ae4be13,19, 0.23064525
Grants623afdc3b34a6bd48ae4be14,9, 0.27879974
Grants623afdc3b34a6bd48ae4be14,11, 0.31698573
Grants623afdc3b34a6bd48ae4be14,19, 0.3649516
Grants623afdc5b34a6bd48ae4be15,0, 0.7770622
Grants623afdc5b34a6bd48ae4be15,17, 0.18797015
Grants623afdc8b34a6bd48ae4be16,3, 0.47065315
Grants623afdc8b34a6bd48ae4be16,11, 0.16839859
Grants623afdc8b34a6bd48ae4be16,19, 0.32168323
Grants623afdcab34a6bd48ae4be17,1, 0.6249142
Grants623afdcab34a6bd48ae4be17,11, 0.09747357
Grants623afdcab34a6bd48ae4be17,19, 0.25143793
Grants623afdccb34a6bd48ae4be18,1, 0.5715639
Grants623afdccb34a6bd48ae4be18,11, 0.105938494
Grants623afdccb34a6bd48ae4be18,19, 0.29463482
Grants623afdcfb34a6bd48ae4be19,1, 0.33102536
Grants623afdcfb34a6bd48ae4be19,11, 0.26858056
Grants623afdcfb34a6bd48ae4be19,19, 0.35493287
Grants623afdd1b34a6bd48ae4be1a,1, 0.24036022
Grants623afdd1b34a6bd48ae4be1a,11, 0.2958371
Grants623afdd1b34a6bd48ae4be1a,17, 0.11452476
Grants623afdd1b34a6bd48ae4be1a,19, 0.3102093
Grants623afdd4b34a6bd48ae4be1b,2, 0.25844103
Grants623afdd4b34a6bd48ae4be1b,10, 0.1216505
Grants623afdd4b34a6bd48ae4be1b,11, 0.24497868
Grants623afdd4b34a6bd48ae4be1b,19, 0.3359636
Grants623afdd8b34a6bd48ae4be1c,7, 0.85528475
Grants623afdd8b34a6bd48ae4be1c,9, 0.101400554
Grants623afddcb34a6bd48ae4be1d,9, 0.14963028
Grants623afddcb34a6bd48ae4be1d,11, 0.10726946
Grants623afddcb34a6bd48ae4be1d,17, 0.43194246
Grants623afddcb34a6bd48ae4be1d,19, 0.27968234
Grants623afde0b34a6bd48ae4be1e,2, 0.38816226
Grants623afde0b34a6bd48ae4be1e,6, 0.194039
Grants623afde0b34a6bd48ae4be1e,11, 0.11144621
Grants623afde0b34a6bd48ae4be1e,19, 0.27604118
Grants623afde2b34a6bd48ae4be1f,6, 0.107617386
Grants623afde2b34a6bd48ae4be1f,10, 0.1371566
Grants623afde2b34a6bd48ae4be1f,14, 0.34936175
Grants623afde2b34a6bd48ae4be1f,19, 0.23188737
Grants623afde2b34a6bd48ae4be1f,21, 0.14306192
Grants623afde7b34a6bd48ae4be20,5, 0.06044766
Grants623afde7b34a6bd48ae4be20,8, 0.38761178
Grants623afde7b34a6bd48ae4be20,11, 0.22443207
Grants623afde7b34a6bd48ae4be20,19, 0.29030624
Grants623afde9b34a6bd48ae4be21,9, 0.6758942
Grants623afde9b34a6bd48ae4be21,19, 0.28622058
Grants623afdebb34a6bd48ae4be22,2, 0.69400585
Grants623afdebb34a6bd48ae4be22,11, 0.05122416
Grants623afdebb34a6bd48ae4be22,19, 0.22277714
Grants623afdeeb34a6bd48ae4be23,6, 0.18064876
Grants623afdeeb34a6bd48ae4be23,12, 0.2877177
Grants623afdeeb34a6bd48ae4be23,14, 0.042967778
Grants623afdeeb34a6bd48ae4be23,19, 0.45718923
Grants623afdf0b34a6bd48ae4be24,5, 0.15408182
Grants623afdf0b34a6bd48ae4be24,7, 0.14578326
Grants623afdf0b34a6bd48ae4be24,11, 0.13333857
Grants623afdf0b34a6bd48ae4be24,19, 0.5340627
Grants623afdf2b34a6bd48ae4be25,6, 0.38126075
Grants623afdf2b34a6bd48ae4be25,11, 0.1358518
Grants623afdf2b34a6bd48ae4be25,19, 0.42890313
Grants623afdf5b34a6bd48ae4be26,1, 0.1007069
Grants623afdf5b34a6bd48ae4be26,12, 0.36645502
Grants623afdf5b34a6bd48ae4be26,19, 0.49526507
Grants623afdf7b34a6bd48ae4be27,2, 0.49922863
Grants623afdf7b34a6bd48ae4be27,3, 0.1181409
Grants623afdf7b34a6bd48ae4be27,19, 0.296256
Grants623afdfab34a6bd48ae4be28,5, 0.09781305
Grants623afdfab34a6bd48ae4be28,8, 0.38835022
Grants623afdfab34a6bd48ae4be28,11, 0.098999254
Grants623afdfab34a6bd48ae4be28,19, 0.38336143
Grants623afdfcb34a6bd48ae4be29,5, 0.100482695
Grants623afdfcb34a6bd48ae4be29,6, 0.08394435
Grants623afdfcb34a6bd48ae4be29,8, 0.34639674
Grants623afdfcb34a6bd48ae4be29,11, 0.1617187
Grants623afdfcb34a6bd48ae4be29,19, 0.2798521
Grants623afdfeb34a6bd48ae4be2a,10, 0.7108951
Grants623afdfeb34a6bd48ae4be2a,13, 0.081888914
Grants623afdfeb34a6bd48ae4be2a,19, 0.17742768
Grants623afe00b34a6bd48ae4be2b,0, 0.29036468
Grants623afe00b34a6bd48ae4be2b,9, 0.45657873
Grants623afe00b34a6bd48ae4be2b,19, 0.22106451
Grants623afe03b34a6bd48ae4be2c,10, 0.14405231
Grants623afe03b34a6bd48ae4be2c,11, 0.2519758
Grants623afe03b34a6bd48ae4be2c,19, 0.31968156
Grants623afe03b34a6bd48ae4be2c,20, 0.24871336
Grants623afe05b34a6bd48ae4be2d,8, 0.071038224
Grants623afe05b34a6bd48ae4be2d,11, 0.15613274
Grants623afe05b34a6bd48ae4be2d,14, 0.2345643
Grants623afe05b34a6bd48ae4be2d,19, 0.507956
Grants623afe08b34a6bd48ae4be2e,9, 0.6337034
Grants623afe08b34a6bd48ae4be2e,19, 0.32496682
Grants623afe0ab34a6bd48ae4be2f,11, 0.08698124
Grants623afe0ab34a6bd48ae4be2f,15, 0.38853118
Grants623afe0ab34a6bd48ae4be2f,19, 0.48993748
Grants623afe0db34a6bd48ae4be30,10, 0.0951515
Grants623afe0db34a6bd48ae4be30,11, 0.48748145
Grants623afe0db34a6bd48ae4be30,17, 0.067070745
Grants623afe0db34a6bd48ae4be30,19, 0.31999063
Grants623afe13b34a6bd48ae4be31,6, 0.60681015
Grants623afe13b34a6bd48ae4be31,11, 0.0705929
Grants623afe13b34a6bd48ae4be31,19, 0.29281244
Grants623afe15b34a6bd48ae4be32,2, 0.86218125
Grants623afe15b34a6bd48ae4be32,19, 0.096490756
