Staff ID,value,Weight
Canberra00212,DIVISION 24 OTHERS(IRRELEVANT),4.74
Canberra00026,DIVISION 23 OTHERS(RELEVANT),4.74
Canberra00162,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,4.73
Canberra00369,DIVISION 24 OTHERS(IRRELEVANT),4.7299999999999995
Canberra00105,DIVISION 13 EDUCATION,4.72
Canberra00192,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,4.7
Canberra00106,DIVISION 14 ECONOMICS,4.7
Canberra00150,DIVISION 21 HISTORY AND ARCHAEOLOGY,4.7
Canberra00062,DIVISION 10 TECHNOLOGY,4.69
Canberra00215,DIVISION 16 STUDIES IN HUMAN SOCIETY,4.69
Canberra00257,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.68
Canberra00022,DIVISION 04 EARTH SCIENCES,4.67
Canberra00026,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,4.67
Canberra00037,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,4.67
Canberra00105,DIVISION 24 OTHERS(IRRELEVANT),4.66
Canberra00273,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",4.66
Canberra00428,DIVISION 16 STUDIES IN HUMAN SOCIETY,4.65
Canberra00162,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",4.65
Canberra00277,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,4.63
Canberra00010,DIVISION 24 OTHERS(IRRELEVANT),4.62
Canberra00059,DIVISION 05 ENVIRONMENTAL SCIENCES,4.61
Canberra00289,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.61
Canberra00277,DIVISION 09 ENGINEERING,4.609999999999999
Canberra00047,DIVISION 23 OTHERS(RELEVANT),4.609999999999999
Canberra00031,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.6
Canberra00194,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,4.59
Canberra00203,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.59
Canberra00035,DIVISION 13 EDUCATION,4.59
Canberra00044,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,4.58
Canberra00148,DIVISION 24 OTHERS(IRRELEVANT),4.58
Canberra00356,DIVISION 16 STUDIES IN HUMAN SOCIETY,4.57
Canberra00105,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.56
Canberra00221,DIVISION 14 ECONOMICS,4.55
Canberra00320,DIVISION 13 EDUCATION,4.5
Canberra00256,DIVISION 23 OTHERS(RELEVANT),4.49
Canberra00150,DIVISION 23 OTHERS(RELEVANT),4.48
Canberra00434,DIVISION 05 ENVIRONMENTAL SCIENCES,4.47
Canberra00013,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,4.45
Canberra00133,DIVISION 04 EARTH SCIENCES,4.45
Canberra00287,DIVISION 23 OTHERS(RELEVANT),4.44
Canberra00419,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",4.44
Canberra00008,DIVISION 23 OTHERS(RELEVANT),4.4399999999999995
Canberra00356,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.4399999999999995
Canberra00275,DIVISION 05 ENVIRONMENTAL SCIENCES,4.42
Canberra00407,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.41
Canberra00121,DIVISION 23 OTHERS(RELEVANT),4.41
Canberra00062,DIVISION 04 EARTH SCIENCES,4.41
Canberra00374,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,4.41
Canberra00176,DIVISION 24 OTHERS(IRRELEVANT),4.4
Canberra00412,DIVISION 04 EARTH SCIENCES,4.4
Canberra00227,DIVISION 23 OTHERS(RELEVANT),4.4
Canberra00056,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,4.4
Canberra00329,DIVISION 05 ENVIRONMENTAL SCIENCES,4.39
Canberra00256,DIVISION 21 HISTORY AND ARCHAEOLOGY,4.39
Canberra00037,DIVISION 16 STUDIES IN HUMAN SOCIETY,4.38
Canberra00044,DIVISION 24 OTHERS(IRRELEVANT),4.36
Canberra00427,DIVISION 21 HISTORY AND ARCHAEOLOGY,4.36
Canberra00373,DIVISION 13 EDUCATION,4.3500000000000005
Canberra00130,DIVISION 16 STUDIES IN HUMAN SOCIETY,4.35
Canberra00369,DIVISION 14 ECONOMICS,4.35
Canberra00118,DIVISION 16 STUDIES IN HUMAN SOCIETY,4.34
Canberra00300,DIVISION 16 STUDIES IN HUMAN SOCIETY,4.34
Canberra00337,DIVISION 24 OTHERS(IRRELEVANT),4.34
Canberra00210,DIVISION 24 OTHERS(IRRELEVANT),4.33
Canberra00265,DIVISION 16 STUDIES IN HUMAN SOCIETY,4.32
Canberra00075,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.31
Canberra00303,DIVISION 24 OTHERS(IRRELEVANT),4.300000000000001
Canberra00251,DIVISION 06 BIOLOGICAL SCIENCES,4.3
Canberra00249,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,4.29
Canberra00119,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.29
Canberra00044,DIVISION 13 EDUCATION,4.27
Canberra00262,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.26
Canberra00145,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.25
Canberra00428,DIVISION 23 OTHERS(RELEVANT),4.25
Canberra00415,DIVISION 16 STUDIES IN HUMAN SOCIETY,4.25
Canberra00399,DIVISION 10 TECHNOLOGY,4.25
Canberra00434,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",4.25
Canberra00111,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",4.23
Canberra00223,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,4.22
Canberra00164,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,4.22
Canberra00163,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,4.22
Canberra00356,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,4.21
Canberra00019,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,4.21
Canberra00270,DIVISION 23 OTHERS(RELEVANT),4.2
Canberra00334,DIVISION 24 OTHERS(IRRELEVANT),4.18
Canberra00220,DIVISION 23 OTHERS(RELEVANT),4.18
Canberra00170,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,4.17
Canberra00403,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,4.16
Canberra00331,DIVISION 23 OTHERS(RELEVANT),4.15
Canberra00059,DIVISION 21 HISTORY AND ARCHAEOLOGY,4.15
Canberra00329,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,4.15
Canberra00287,DIVISION 05 ENVIRONMENTAL SCIENCES,4.14
Canberra00277,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.14
Canberra00300,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,4.13
Canberra00115,DIVISION 16 STUDIES IN HUMAN SOCIETY,4.13
Canberra00115,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",4.13
Canberra00222,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.13
Canberra00192,DIVISION 23 OTHERS(RELEVANT),4.12
Canberra00227,DIVISION 24 OTHERS(IRRELEVANT),4.12
Canberra00401,DIVISION 24 OTHERS(IRRELEVANT),4.12
Canberra00363,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.109999999999999
Canberra00010,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,4.1000000000000005
Canberra00210,DIVISION 13 EDUCATION,4.1
Canberra00389,DIVISION 24 OTHERS(IRRELEVANT),4.1
Canberra00145,DIVISION 24 OTHERS(IRRELEVANT),4.1
Canberra00377,DIVISION 23 OTHERS(RELEVANT),4.1
Canberra00073,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",4.09
Canberra00160,DIVISION 06 BIOLOGICAL SCIENCES,4.09
Canberra00029,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,4.09
Canberra00170,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",4.09
Canberra00105,DIVISION 23 OTHERS(RELEVANT),4.08
Canberra00372,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.08
Canberra00320,DIVISION 21 HISTORY AND ARCHAEOLOGY,4.07
Canberra00105,DIVISION 06 BIOLOGICAL SCIENCES,4.05
Canberra00062,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,4.05
Canberra00114,DIVISION 03 CHEMICAL SCIENCES,4.05
Canberra00118,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,4.05
Canberra00165,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,4.04
Canberra00106,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",4.04
Canberra00058,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.03
Canberra00382,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",4.03
Canberra00022,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,4.02
Canberra00272,DIVISION 11 MEDICAL AND HEALTH SCIENCES,4.02
Canberra00243,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,4.01
Canberra00093,DIVISION 05 ENVIRONMENTAL SCIENCES,4.0
Canberra00249,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,4.0
Canberra00095,DIVISION 10 TECHNOLOGY,3.99
Canberra00430,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.99
Canberra00228,DIVISION 24 OTHERS(IRRELEVANT),3.9899999999999998
Canberra00049,DIVISION 24 OTHERS(IRRELEVANT),3.98
Canberra00047,DIVISION 24 OTHERS(IRRELEVANT),3.97
Canberra00013,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.9699999999999998
Canberra00010,DIVISION 10 TECHNOLOGY,3.95
Canberra00010,DIVISION 09 ENGINEERING,3.95
Canberra00170,DIVISION 23 OTHERS(RELEVANT),3.95
Canberra00059,DIVISION 24 OTHERS(IRRELEVANT),3.9499999999999997
Canberra00349,DIVISION 24 OTHERS(IRRELEVANT),3.9400000000000004
Canberra00401,DIVISION 05 ENVIRONMENTAL SCIENCES,3.94
Canberra00012,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.9299999999999997
Canberra00192,DIVISION 24 OTHERS(IRRELEVANT),3.9299999999999997
Canberra00343,DIVISION 24 OTHERS(IRRELEVANT),3.92
Canberra00309,DIVISION 24 OTHERS(IRRELEVANT),3.92
Canberra00316,DIVISION 23 OTHERS(RELEVANT),3.91
Canberra00056,DIVISION 14 ECONOMICS,3.91
Canberra00291,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,3.91
Canberra00220,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.9
Canberra00430,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,3.9
Canberra00360,DIVISION 14 ECONOMICS,3.89
Canberra00094,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.8899999999999997
Canberra00228,DIVISION 23 OTHERS(RELEVANT),3.88
Canberra00277,DIVISION 05 ENVIRONMENTAL SCIENCES,3.88
Canberra00194,DIVISION 23 OTHERS(RELEVANT),3.87
Canberra00190,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,3.8600000000000003
Canberra00070,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.86
Canberra00297,DIVISION 23 OTHERS(RELEVANT),3.86
Canberra00013,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,3.85
Canberra00040,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.85
Canberra00277,DIVISION 04 EARTH SCIENCES,3.85
Canberra00284,DIVISION 24 OTHERS(IRRELEVANT),3.85
Canberra00162,DIVISION 10 TECHNOLOGY,3.84
Canberra00010,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.84
Canberra00280,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.84
Canberra00313,DIVISION 13 EDUCATION,3.83
Canberra00041,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.83
Canberra00411,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.8200000000000003
Canberra00093,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,3.81
Canberra00192,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.81
Canberra00377,DIVISION 24 OTHERS(IRRELEVANT),3.81
Canberra00093,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.8000000000000003
Canberra00164,DIVISION 02 PHYSICAL SCIENCES,3.79
Canberra00297,DIVISION 24 OTHERS(IRRELEVANT),3.79
Canberra00379,DIVISION 24 OTHERS(IRRELEVANT),3.78
Canberra00275,DIVISION 24 OTHERS(IRRELEVANT),3.78
Canberra00228,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,3.77
Canberra00249,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.7600000000000002
Canberra00233,DIVISION 13 EDUCATION,3.76
Canberra00430,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,3.76
Canberra00147,DIVISION 23 OTHERS(RELEVANT),3.76
Canberra00165,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,3.75
Canberra00354,DIVISION 23 OTHERS(RELEVANT),3.75
Canberra00095,DIVISION 24 OTHERS(IRRELEVANT),3.75
Canberra00098,DIVISION 23 OTHERS(RELEVANT),3.74
Canberra00239,DIVISION 24 OTHERS(IRRELEVANT),3.74
Canberra00139,DIVISION 23 OTHERS(RELEVANT),3.74
Canberra00310,DIVISION 23 OTHERS(RELEVANT),3.73
Canberra00111,DIVISION 24 OTHERS(IRRELEVANT),3.73
Canberra00360,DIVISION 06 BIOLOGICAL SCIENCES,3.7199999999999998
Canberra00044,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.71
Canberra00287,DIVISION 21 HISTORY AND ARCHAEOLOGY,3.71
Canberra00294,DIVISION 06 BIOLOGICAL SCIENCES,3.7
Canberra00428,DIVISION 14 ECONOMICS,3.7
Canberra00309,DIVISION 14 ECONOMICS,3.68
Canberra00228,DIVISION 06 BIOLOGICAL SCIENCES,3.67
Canberra00040,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,3.67
Canberra00428,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,3.66
Canberra00284,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,3.65
Canberra00163,DIVISION 04 EARTH SCIENCES,3.65
Canberra00080,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,3.65
Canberra00329,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.65
Canberra00210,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.6300000000000003
Canberra00089,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.63
Canberra00194,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.62
Canberra00262,DIVISION 13 EDUCATION,3.62
Canberra00316,DIVISION 24 OTHERS(IRRELEVANT),3.62
Canberra00428,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.62
Canberra00087,DIVISION 13 EDUCATION,3.6100000000000003
Canberra00205,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.6100000000000003
Canberra00015,DIVISION 05 ENVIRONMENTAL SCIENCES,3.61
Canberra00204,DIVISION 03 CHEMICAL SCIENCES,3.61
Canberra00436,DIVISION 06 BIOLOGICAL SCIENCES,3.61
Canberra00087,DIVISION 21 HISTORY AND ARCHAEOLOGY,3.6
Canberra00414,DIVISION 10 TECHNOLOGY,3.6
Canberra00280,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.59
Canberra00307,DIVISION 13 EDUCATION,3.58
Canberra00263,DIVISION 04 EARTH SCIENCES,3.58
Canberra00094,DIVISION 24 OTHERS(IRRELEVANT),3.58
Canberra00304,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,3.5700000000000003
Canberra00290,DIVISION 23 OTHERS(RELEVANT),3.5700000000000003
Canberra00389,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.57
Canberra00188,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,3.56
Canberra00056,DIVISION 24 OTHERS(IRRELEVANT),3.55
Canberra00331,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,3.54
Canberra00419,DIVISION 13 EDUCATION,3.54
Canberra00360,DIVISION 21 HISTORY AND ARCHAEOLOGY,3.54
Canberra00252,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,3.54
Canberra00091,DIVISION 04 EARTH SCIENCES,3.52
Canberra00427,DIVISION 24 OTHERS(IRRELEVANT),3.51
Canberra00013,DIVISION 24 OTHERS(IRRELEVANT),3.51
Canberra00356,DIVISION 10 TECHNOLOGY,3.5
Canberra00111,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,3.49
Canberra00224,DIVISION 21 HISTORY AND ARCHAEOLOGY,3.4899999999999998
Canberra00078,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.48
Canberra00181,DIVISION 10 TECHNOLOGY,3.48
Canberra00008,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.47
Canberra00410,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,3.4699999999999998
Canberra00171,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.46
Canberra00371,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.45
Canberra00379,DIVISION 23 OTHERS(RELEVANT),3.44
Canberra00019,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.4299999999999997
Canberra00320,DIVISION 23 OTHERS(RELEVANT),3.41
Canberra00415,DIVISION 24 OTHERS(IRRELEVANT),3.4099999999999997
Canberra00152,DIVISION 14 ECONOMICS,3.4
Canberra00162,DIVISION 23 OTHERS(RELEVANT),3.4
Canberra00428,DIVISION 24 OTHERS(IRRELEVANT),3.4
Canberra00195,DIVISION 14 ECONOMICS,3.4
Canberra00300,DIVISION 05 ENVIRONMENTAL SCIENCES,3.39
Canberra00411,DIVISION 23 OTHERS(RELEVANT),3.39
Canberra00132,DIVISION 10 TECHNOLOGY,3.38
Canberra00120,DIVISION 14 ECONOMICS,3.37
Canberra00433,DIVISION 23 OTHERS(RELEVANT),3.37
Canberra00297,DIVISION 14 ECONOMICS,3.37
Canberra00265,DIVISION 24 OTHERS(IRRELEVANT),3.37
Canberra00290,DIVISION 21 HISTORY AND ARCHAEOLOGY,3.3600000000000003
Canberra00163,DIVISION 24 OTHERS(IRRELEVANT),3.3600000000000003
Canberra00423,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.3600000000000003
Canberra00083,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.3600000000000003
Canberra00221,DIVISION 24 OTHERS(IRRELEVANT),3.36
Canberra00174,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.36
Canberra00360,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.34
Canberra00137,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.34
Canberra00158,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.34
Canberra00298,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,3.34
Canberra00089,DIVISION 13 EDUCATION,3.34
Canberra00220,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.33
Canberra00317,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.33
Canberra00165,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,3.33
Canberra00035,DIVISION 24 OTHERS(IRRELEVANT),3.33
Canberra00123,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,3.33
Canberra00286,DIVISION 23 OTHERS(RELEVANT),3.33
Canberra00287,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,3.33
Canberra00272,DIVISION 24 OTHERS(IRRELEVANT),3.32
Canberra00139,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,3.31
Canberra00251,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,3.31
Canberra00283,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.31
Canberra00118,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,3.31
Canberra00223,DIVISION 23 OTHERS(RELEVANT),3.3000000000000003
Canberra00346,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,3.3
Canberra00289,DIVISION 24 OTHERS(IRRELEVANT),3.3
Canberra00262,DIVISION 23 OTHERS(RELEVANT),3.29
Canberra00070,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.2800000000000002
Canberra00085,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.2800000000000002
Canberra00077,DIVISION 23 OTHERS(RELEVANT),3.27
Canberra00428,DIVISION 10 TECHNOLOGY,3.27
Canberra00018,DIVISION 24 OTHERS(IRRELEVANT),3.27
Canberra00151,DIVISION 12 BUILT ENVIRONMENT AND DESIGN,3.27
Canberra00410,DIVISION 23 OTHERS(RELEVANT),3.2600000000000002
Canberra00335,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,3.26
Canberra00291,DIVISION 23 OTHERS(RELEVANT),3.26
Canberra00106,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.26
Canberra00076,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,3.25
Canberra00047,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.25
Canberra00031,DIVISION 24 OTHERS(IRRELEVANT),3.25
Canberra00159,DIVISION 24 OTHERS(IRRELEVANT),3.25
Canberra00252,DIVISION 24 OTHERS(IRRELEVANT),3.25
Canberra00256,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.2399999999999998
Canberra00176,DIVISION 13 EDUCATION,3.2399999999999998
Canberra00010,DIVISION 13 EDUCATION,3.23
Canberra00304,DIVISION 23 OTHERS(RELEVANT),3.23
Canberra00286,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.22
Canberra00379,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.2199999999999998
Canberra00073,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,3.2199999999999998
Canberra00133,DIVISION 24 OTHERS(IRRELEVANT),3.2199999999999998
Canberra00401,DIVISION 04 EARTH SCIENCES,3.2199999999999998
Canberra00133,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.2199999999999998
Canberra00085,DIVISION 13 EDUCATION,3.2
Canberra00320,DIVISION 14 ECONOMICS,3.2
Canberra00298,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,3.2
Canberra00059,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,3.19
Canberra00013,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,3.19
Canberra00273,DIVISION 23 OTHERS(RELEVANT),3.1700000000000004
Canberra00181,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.17
Canberra00350,DIVISION 24 OTHERS(IRRELEVANT),3.17
Canberra00223,DIVISION 24 OTHERS(IRRELEVANT),3.16
Canberra00280,DIVISION 24 OTHERS(IRRELEVANT),3.16
Canberra00126,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.16
Canberra00353,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.1500000000000004
Canberra00354,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,3.14
Canberra00108,"DIVISION 15 COMMERCE, MANAGEMENT, TOURISM AND SERVICES",3.13
Canberra00196,DIVISION 24 OTHERS(IRRELEVANT),3.13
Canberra00039,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,3.13
Canberra00278,DIVISION 10 TECHNOLOGY,3.13
Canberra00380,DIVISION 14 ECONOMICS,3.12
Canberra00373,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.12
Canberra00356,DIVISION 05 ENVIRONMENTAL SCIENCES,3.12
Canberra00414,DIVISION 24 OTHERS(IRRELEVANT),3.12
Canberra00446,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.12
Canberra00418,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.12
Canberra00243,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,3.1100000000000003
Canberra00189,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.1100000000000003
Canberra00122,DIVISION 07 AGRICULTURAL AND VETERINARY SCIENCES,3.11
Canberra00299,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.11
Canberra00392,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.11
Canberra00170,DIVISION 05 ENVIRONMENTAL SCIENCES,3.1
Canberra00131,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.1
Canberra00189,DIVISION 13 EDUCATION,3.1
Canberra00133,DIVISION 05 ENVIRONMENTAL SCIENCES,3.1
Canberra00343,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.1
Canberra00311,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.09
Canberra00029,DIVISION 23 OTHERS(RELEVANT),3.08
Canberra00212,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.08
Canberra00354,DIVISION 24 OTHERS(IRRELEVANT),3.08
Canberra00146,DIVISION 13 EDUCATION,3.08
Canberra00109,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.06
Canberra00114,DIVISION 06 BIOLOGICAL SCIENCES,3.06
Canberra00059,DIVISION 06 BIOLOGICAL SCIENCES,3.06
Canberra00107,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.05
Canberra00436,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.04
Canberra00188,DIVISION 16 STUDIES IN HUMAN SOCIETY,3.04
Canberra00381,DIVISION 18 LAW AND LEGAL STUDIES COGNITIVE SCIENCES,3.04
Canberra00087,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,3.04
Canberra00023,DIVISION 04 EARTH SCIENCES,3.0300000000000002
Canberra00111,DIVISION 23 OTHERS(RELEVANT),3.0300000000000002
Canberra00395,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.02
Canberra00137,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.02
Canberra00039,DIVISION 21 HISTORY AND ARCHAEOLOGY,3.02
Canberra00157,DIVISION 24 OTHERS(IRRELEVANT),3.02
Canberra00221,DIVISION 04 EARTH SCIENCES,3.0100000000000002
Canberra00251,DIVISION 17 PSYCHOLOGY AND COGNITIVE SCIENCES,3.0100000000000002
Canberra00049,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",3.01
Canberra00262,DIVISION 21 HISTORY AND ARCHAEOLOGY,3.01
Canberra00295,DIVISION 11 MEDICAL AND HEALTH SCIENCES,3.0
Canberra00353,DIVISION 13 EDUCATION,3.0
Canberra00131,DIVISION 19 STUDIES IN CREATIVE ARTS AND WRITING,2.99
Canberra00261,DIVISION 16 STUDIES IN HUMAN SOCIETY,2.99
Canberra00235,DIVISION 24 OTHERS(IRRELEVANT),2.99
Canberra00440,DIVISION 23 OTHERS(RELEVANT),2.99
Canberra00369,DIVISION 05 ENVIRONMENTAL SCIENCES,2.98
Canberra00368,DIVISION 16 STUDIES IN HUMAN SOCIETY,2.98
Canberra00023,"DIVISION 20 LANGUAGE, COMMUNICATION AND CULTURE",2.98
Canberra00225,DIVISION 24 OTHERS(IRRELEVANT),2.97
Canberra00059,DIVISION 23 OTHERS(RELEVANT),2.97
Canberra00077,DIVISION 08 INFORMATION AND COMPUTING SCIENCES,2.97
Canberra00049,DIVISION 21 HISTORY AND ARCHAEOLOGY,2.9699999999999998
