Tags,Weight_sum,Staff_cnt,Weight_avg_all,Weight_avg_ind
communications,7.3,17,0.019571045576407507,0.4294117647058823
Retrospective Studies,7.29,17,0.019544235924932978,0.4288235294117647
land use,7.28,16,0.019517426273458444,0.455
Stroke,7.27,18,0.019490616621983915,0.40388888888888885
Epidemiology,7.27,13,0.019490616621983915,0.5592307692307692
Smoking,7.26,14,0.01946380697050938,0.5185714285714286
Performance,7.24,31,0.019410187667560322,0.2335483870967742
woman,7.24,14,0.019410187667560322,0.5171428571428571
Tendons,7.24,11,0.019410187667560322,0.6581818181818182
Joints,7.23,16,0.019383378016085792,0.451875
Independent Living,7.220000000000001,17,0.019356568364611262,0.4247058823529412
public administration,7.1899999999999995,13,0.019276139410187666,0.553076923076923
Microsimulation,7.18,10,0.019249329758713137,0.718
internationalization,7.18,15,0.019249329758713137,0.47866666666666663
Criminals,7.17,10,0.019222520107238607,0.717
Child Care,7.16,13,0.019195710455764077,0.5507692307692308
reptiles,7.16,13,0.019195710455764077,0.5507692307692308
Lizards,7.15,12,0.019168900804289544,0.5958333333333333
Robots,7.15,12,0.019168900804289544,0.5958333333333333
Public Sector,7.14,15,0.019142091152815014,0.476
lizard,7.13,13,0.01911528150134048,0.5484615384615384
Local Government,7.13,14,0.01911528150134048,0.5092857142857142
Electric vehicles,7.12,8,0.01908847184986595,0.89
Muscle,7.12,15,0.01908847184986595,0.4746666666666667
present,7.11,27,0.01906166219839142,0.26333333333333336
demand,7.1,30,0.019034852546916888,0.23666666666666666
Community Participation,7.09,17,0.01900804289544236,0.41705882352941176
Clothing,7.07,13,0.0189544235924933,0.5438461538461539
meta-analysis,7.0600000000000005,12,0.01892761394101877,0.5883333333333334
Japan,7.04,17,0.018873994638069706,0.41411764705882353
Suicide,7.04,13,0.018873994638069706,0.5415384615384615
macroinvertebrates,7.04,11,0.018873994638069706,0.64
Air,6.97,14,0.018686327077747988,0.49785714285714283
pain,6.97,13,0.018686327077747988,0.5361538461538461
Chromosomes,6.9399999999999995,14,0.018605898123324395,0.49571428571428566
rehabilitation,6.890000000000001,15,0.018471849865951743,0.45933333333333337
genetic diversity,6.87,14,0.01841823056300268,0.4907142857142857
Recovery,6.87,15,0.01841823056300268,0.458
banking,6.87,11,0.01841823056300268,0.6245454545454545
archaeology,6.85,10,0.018364611260053617,0.6849999999999999
extinction,6.84,17,0.018337801608579087,0.4023529411764706
Evidence-Based Practice,6.84,12,0.018337801608579087,0.57
taxonomy,6.83,14,0.018310991957104557,0.4878571428571429
Decision making,6.83,17,0.018310991957104557,0.40176470588235297
Health Policy,6.82,18,0.018284182305630028,0.3788888888888889
Metabolic Syndrome,6.81,10,0.018257372654155495,0.6809999999999999
Vegetables,6.8,14,0.018230563002680965,0.4857142857142857
Birds,6.8,14,0.018230563002680965,0.4857142857142857
census,6.79,16,0.018203753351206435,0.424375
social isolation,6.79,15,0.018203753351206435,0.45266666666666666
Back,6.78,16,0.018176943699731905,0.42375
adolescent,6.77,17,0.018150134048257372,0.398235294117647
action plan,6.77,11,0.018150134048257372,0.6154545454545454
Food Supply,6.76,13,0.018123324396782842,0.52
Radiation,6.76,13,0.018123324396782842,0.52
Acceleration,6.75,13,0.018096514745308313,0.5192307692307693
Growth,6.75,20,0.018096514745308313,0.3375
school,6.75,15,0.018096514745308313,0.45
Nutrients,6.74,15,0.01806970509383378,0.44933333333333336
Post-Traumatic Stress Disorders,6.74,14,0.01806970509383378,0.48142857142857143
public space,6.73,10,0.01804289544235925,0.673
Robotics,6.73,14,0.01804289544235925,0.48071428571428576
floodplains,6.7299999999999995,9,0.01804289544235925,0.7477777777777778
Pakistan,6.720000000000001,11,0.01801608579088472,0.610909090909091
Oceans and Seas,6.72,12,0.018016085790884716,0.5599999999999999
reflexivity,6.72,16,0.018016085790884716,0.42
book review,6.71,12,0.017989276139410187,0.5591666666666667
coverage,6.71,19,0.017989276139410187,0.3531578947368421
Employees,6.71,19,0.017989276139410187,0.3531578947368421
Rehabilitation,6.7,17,0.017962466487935657,0.3941176470588235
Nutritionists,6.68,15,0.017908847184986594,0.4453333333333333
polarization,6.68,13,0.017908847184986594,0.5138461538461538
efficiency,6.66,16,0.017855227882037535,0.41625
Social Capital,6.66,16,0.017855227882037535,0.41625
sex determination,6.64,10,0.01780160857908847,0.6639999999999999
Authentication,6.63,15,0.017774798927613942,0.442
social inequality,6.63,25,0.017774798927613942,0.2652
services,6.63,22,0.017774798927613942,0.30136363636363633
immigrant,6.62,16,0.017747989276139412,0.41375
Construction industry,6.61,9,0.01772117962466488,0.7344444444444445
Autism Spectrum Disorder,6.6,9,0.01769436997319035,0.7333333333333333
Mental Disorders,6.6,15,0.01769436997319035,0.44
biological assessment,6.58,9,0.017640750670241286,0.7311111111111112
Public Policy,6.58,19,0.017640750670241286,0.3463157894736842
Firefighters,6.57,9,0.017613941018766757,0.73
ecosystem,6.57,17,0.017613941018766757,0.3864705882352941
video,6.57,20,0.017613941018766757,0.3285
retirement,6.5600000000000005,13,0.017587131367292227,0.5046153846153847
Phylogeography,6.5600000000000005,10,0.017587131367292227,0.656
Hydrocortisone,6.55,16,0.017560321715817694,0.409375
Wetlands,6.54,9,0.017533512064343164,0.7266666666666667
Autistic Disorder,6.54,10,0.017533512064343164,0.654
Fusion reactions,6.54,10,0.017533512064343164,0.654
walking,6.53,10,0.017506702412868634,0.653
Nursing Care,6.53,13,0.017506702412868634,0.5023076923076923
Endurance Training,6.53,12,0.017506702412868634,0.5441666666666667
migration,6.5200000000000005,18,0.017479892761394104,0.3622222222222222
Lead,6.52,16,0.0174798927613941,0.4075
act,6.5,17,0.01742627345844504,0.38235294117647056
Personality,6.49,15,0.01739946380697051,0.4326666666666667
action research,6.49,18,0.01739946380697051,0.3605555555555556
love,6.48,14,0.01737265415549598,0.4628571428571429
Technology Adoption,6.48,11,0.01737265415549598,0.5890909090909091
habits,6.4799999999999995,14,0.01737265415549598,0.4628571428571428
Tissue,6.46,15,0.017319034852546916,0.43066666666666664
Quality of Health Care,6.46,19,0.017319034852546916,0.34
Dietary Supplements,6.46,15,0.017319034852546916,0.43066666666666664
Privacy,6.46,18,0.017319034852546916,0.35888888888888887
Databases,6.45,35,0.017292225201072386,0.1842857142857143
coal,6.45,13,0.017292225201072386,0.49615384615384617
bank,6.43,16,0.017238605898123323,0.401875
museum,6.42,12,0.017211796246648793,0.535
coach,6.42,13,0.017211796246648793,0.4938461538461538
photography,6.41,11,0.017184986595174263,0.5827272727272728
Feeding Behavior,6.41,13,0.017184986595174263,0.4930769230769231
acceptance,6.4,18,0.017158176943699734,0.35555555555555557
Soils,6.4,10,0.017158176943699734,0.64
Photon Absorptiometry,6.4,11,0.017158176943699734,0.5818181818181819
imagination,6.4,13,0.017158176943699734,0.49230769230769234
Pediatric Obesity,6.4,9,0.017158176943699734,0.7111111111111111
Nurse Midwives,6.390000000000001,13,0.017131367292225204,0.4915384615384616
Blockchain,6.390000000000001,8,0.017131367292225204,0.7987500000000001
frog,6.39,10,0.0171313672922252,0.639
Machine learning,6.39,19,0.0171313672922252,0.3363157894736842
Biota,6.38,12,0.01710455764075067,0.5316666666666666
Police,6.37,15,0.01707774798927614,0.4246666666666667
cross-sectional study,6.37,14,0.01707774798927614,0.455
adaptive capacity,6.37,12,0.01707774798927614,0.5308333333333334
employee,6.36,16,0.017050938337801608,0.3975
heuristics,6.35,14,0.017024128686327078,0.45357142857142857
Home Care Services,6.34,11,0.016997319034852548,0.5763636363636363
education system,6.34,17,0.016997319034852548,0.3729411764705882
habitats,6.34,20,0.016997319034852548,0.317
Project management,6.32,13,0.016943699731903485,0.48615384615384616
Self Concept,6.32,18,0.016943699731903485,0.35111111111111115
traffic,6.3100000000000005,11,0.016916890080428956,0.5736363636363637
Hip,6.31,18,0.016916890080428952,0.3505555555555555
social science,6.3,14,0.016890080428954422,0.45
Evaluation Studies,6.3,15,0.016890080428954422,0.42
Resilience,6.29,10,0.016863270777479893,0.629
Walking Speed,6.29,10,0.016863270777479893,0.629
Skin,6.28,19,0.016836461126005363,0.3305263157894737
Gadiformes,6.28,10,0.016836461126005363,0.628
threat,6.25,18,0.01675603217158177,0.3472222222222222
world,6.25,20,0.01675603217158177,0.3125
Knee,6.24,15,0.01672922252010724,0.41600000000000004
public transport,6.23,11,0.016702412868632707,0.5663636363636364
Liver,6.23,9,0.016702412868632707,0.6922222222222223
Feeding and Eating Disorders,6.220000000000001,10,0.016675603217158178,0.6220000000000001
Health Expenditures,6.22,13,0.016675603217158178,0.47846153846153844
overseas,6.22,13,0.016675603217158178,0.47846153846153844
livelihood,6.21,19,0.016648793565683644,0.3268421052631579
Professional Practice,6.19,16,0.016595174262734585,0.386875
Celebrity,6.1899999999999995,10,0.016595174262734585,0.619
digital media,6.17,14,0.016541554959785522,0.4407142857142857
Microsatellite Repeats,6.16,14,0.016514745308310992,0.44
Journalists,6.15,12,0.016487935656836462,0.5125000000000001
Karyotype,6.15,12,0.016487935656836462,0.5125000000000001
Weight Loss,6.140000000000001,16,0.016461126005361933,0.38375000000000004
Health Status,6.140000000000001,17,0.016461126005361933,0.3611764705882353
Support vector machines,6.14,13,0.01646112600536193,0.47230769230769226
Psychiatry,6.13,17,0.0164343163538874,0.36058823529411765
sampling,6.13,23,0.0164343163538874,0.26652173913043475
Gait,6.13,15,0.0164343163538874,0.4086666666666667
Global Financial Crisis,6.12,11,0.01640750670241287,0.5563636363636364
arsenic,6.11,11,0.01638069705093834,0.5554545454545455
Recreation,6.11,10,0.01638069705093834,0.611
Homes for the Aged,6.109999999999999,9,0.016380697050938337,0.6788888888888889
learning environment,6.1,15,0.016353887399463807,0.4066666666666666
physical education,6.1,9,0.016353887399463807,0.6777777777777777
Prostatic Neoplasms,6.1,11,0.016353887399463807,0.5545454545454546
intercultural education,6.09,8,0.016327077747989277,0.76125
Malnutrition,6.09,10,0.016327077747989277,0.609
campaign,6.08,16,0.016300268096514744,0.38
information technology,6.08,16,0.016300268096514744,0.38
Color,6.08,14,0.016300268096514744,0.4342857142857143
knowledge economy,6.08,11,0.016300268096514744,0.5527272727272727
Cerebrovascular Circulation,6.069999999999999,9,0.016273458445040214,0.6744444444444444
Museums,6.0600000000000005,14,0.016246648793565684,0.4328571428571429
Sex Education,6.0600000000000005,7,0.016246648793565684,0.8657142857142858
Smart city,6.05,9,0.01621983914209115,0.6722222222222222
disinformation,6.05,12,0.01621983914209115,0.5041666666666667
Body Size,6.04,9,0.01619302949061662,0.6711111111111111
Toxicity,6.03,11,0.01616621983914209,0.5481818181818182
Probiotics,6.03,9,0.01616621983914209,0.67
Fatty Acid-Binding Proteins,6.03,7,0.01616621983914209,0.8614285714285714
Experiment,6.0200000000000005,19,0.016139410187667562,0.3168421052631579
nurse,6.02,13,0.01613941018766756,0.46307692307692305
Southeast Asia,6.02,13,0.01613941018766756,0.46307692307692305
paradigm,6.02,22,0.01613941018766756,0.2736363636363636
lipopolysaccharide-binding protein,6.01,10,0.01611260053619303,0.601
research project,6.01,23,0.01611260053619303,0.26130434782608697
population size,6.01,13,0.01611260053619303,0.4623076923076923
Human Rights,6.0,17,0.0160857908847185,0.35294117647058826
Problem Behavior,5.98,13,0.01603217158176944,0.46
Ocular Vision,5.98,14,0.01603217158176944,0.42714285714285716
Health Promotion,5.98,17,0.01603217158176944,0.351764705882353
Tea Tree Oil,5.96,10,0.015978552278820377,0.596
wildfire,5.95,9,0.015951742627345843,0.6611111111111111
Machine Learning,5.94,16,0.015924932975871314,0.37125
Alcohols,5.94,13,0.015924932975871314,0.45692307692307693
Panel Data,5.9399999999999995,10,0.015924932975871314,0.594
Nursing Staff,5.9399999999999995,9,0.015924932975871314,0.6599999999999999
climate change adaptation,5.9399999999999995,17,0.015924932975871314,0.3494117647058823
determinants,5.930000000000001,13,0.015898123324396784,0.4561538461538462
Self-Help Groups,5.93,8,0.01589812332439678,0.74125
restoration,5.93,15,0.01589812332439678,0.3953333333333333
Parkinson Disease,5.93,10,0.01589812332439678,0.593
activation,5.92,13,0.01587131367292225,0.4553846153846154
Complementary Therapies,5.92,11,0.01587131367292225,0.5381818181818182
violence,5.91,15,0.01584450402144772,0.394
mammal,5.9,11,0.01581769436997319,0.5363636363636364
Pharmacology,5.9,13,0.01581769436997319,0.4538461538461539
Literature Review,5.9,13,0.01581769436997319,0.4538461538461539
Television,5.9,9,0.01581769436997319,0.6555555555555556
Tax,5.9,12,0.01581769436997319,0.4916666666666667
Body Weight,5.890000000000001,15,0.01579088471849866,0.3926666666666667
Wireless networks,5.890000000000001,9,0.01579088471849866,0.6544444444444445
Obstetrics,5.89,11,0.015790884718498658,0.5354545454545454
antagonism,5.89,10,0.015790884718498658,0.589
Myalgia,5.89,13,0.015790884718498658,0.45307692307692304
Pediatrics,5.88,13,0.015764075067024128,0.4523076923076923
governance system,5.87,11,0.0157372654155496,0.5336363636363637
income,5.86,27,0.01571045576407507,0.21703703703703706
translocation,5.859999999999999,12,0.015710455764075065,0.4883333333333333
Brazil,5.85,13,0.015683646112600536,0.44999999999999996
animal,5.85,16,0.015683646112600536,0.365625
Metadata,5.83,8,0.015630026809651476,0.72875
agricultural development,5.82,11,0.015603217158176945,0.5290909090909092
networking,5.8100000000000005,15,0.015576407506702415,0.38733333333333336
HIV,5.81,16,0.015576407506702411,0.363125
Drinking,5.8,11,0.015549597855227882,0.5272727272727272
Polymorphism,5.8,9,0.015549597855227882,0.6444444444444444
conceptual framework,5.79,15,0.015522788203753352,0.386
Comorbidity,5.79,13,0.015522788203753352,0.4453846153846154
phylogeography,5.77,12,0.015469168900804289,0.4808333333333333
Recognition (Psychology),5.76,18,0.015442359249329757,0.32
basin,5.76,19,0.015442359249329757,0.30315789473684207
Pathology,5.76,14,0.015442359249329757,0.4114285714285714
Stroop Test,5.76,12,0.015442359249329757,0.48
Self-Control,5.76,14,0.015442359249329757,0.4114285714285714
Permeability,5.75,8,0.015415549597855228,0.71875
Observation,5.75,14,0.015415549597855228,0.4107142857142857
conservation,5.74,17,0.015388739946380698,0.3376470588235294
Deep neural networks,5.74,10,0.015388739946380698,0.5740000000000001
Cross-Over Studies,5.74,20,0.015388739946380698,0.28700000000000003
Tax Cuts,5.73,9,0.015361930294906167,0.6366666666666667
sport,5.7299999999999995,7,0.015361930294906165,0.8185714285714285
senate,5.72,11,0.015335120643431635,0.52
Young Adult,5.72,17,0.015335120643431635,0.3364705882352941
Noncommunicable Diseases,5.71,14,0.015308310991957105,0.40785714285714286
intercultural skills,5.71,6,0.015308310991957105,0.9516666666666667
European Union,5.7,12,0.015281501340482574,0.47500000000000003
Impetigo,5.7,8,0.015281501340482574,0.7125
ideology,5.7,17,0.015281501340482574,0.33529411764705885
Photography,5.7,9,0.015281501340482574,0.6333333333333333
Feedback,5.7,15,0.015281501340482574,0.38
rating,5.69,13,0.015254691689008044,0.4376923076923077
Prose Poem,5.68,11,0.015227882037533511,0.5163636363636364
Criminal Law,5.68,10,0.015227882037533511,0.568
Cultural Heritage,5.68,12,0.015227882037533511,0.47333333333333333
Medicare,5.66,11,0.015174262734584451,0.5145454545454545
Immunity,5.66,14,0.015174262734584451,0.4042857142857143
Haiku,5.65,8,0.01514745308310992,0.70625
Ankle Injuries,5.65,12,0.01514745308310992,0.4708333333333334
Smoking Cessation,5.64,8,0.015120643431635388,0.705
Visualization,5.64,12,0.015120643431635388,0.47
Infection,5.64,18,0.015120643431635388,0.3133333333333333
Telephone,5.63,13,0.015093833780160857,0.4330769230769231
non-governmental organization,5.62,13,0.015067024128686327,0.43230769230769234
Achilles Tendon,5.62,9,0.015067024128686327,0.6244444444444445
human being,5.61,17,0.015040214477211798,0.33
Papua New Guinea,5.609999999999999,11,0.015040214477211794,0.5099999999999999
Glycated Hemoglobin A,5.609999999999999,8,0.015040214477211794,0.7012499999999999
Sales,5.6,10,0.015013404825737264,0.5599999999999999
worker,5.59,18,0.014986595174262735,0.31055555555555553
marketing,5.59,18,0.014986595174262735,0.31055555555555553
honey,5.59,10,0.014986595174262735,0.5589999999999999
Quinine,5.58,7,0.014959785522788203,0.7971428571428572
