weight,orig_id,orig_title,orig_category,orig_sub category,orif_description,_id,relevant_title,relevant_category,relevant_sub category,orif_description,"relevancy scoring by linnie(irrelevant,0;relevant,descend from 1 to 5)"
-0.494980615,6162aa1fe1b7f5c73e6fe0d6,Career Education Lighthouse Schools Project,Education and Training Services,0,Select a provider to manage the Career Education Lighthouse Schools project including manage processes to select Lighthouse schools for 2006 and 2007,62340bbf28a0c11b54da36c2,Innovation Fund 2021 Program Administrator Guidelines,Education Support,0,"This grant will fund and provide funding to an administrator (the Program Administrator) to deliver, administer and manage distribution of the Innovation Fund 2021. This program is in support of the private higher education and ELICOS sector post COVID 19, targeted at building and creating new online and offshore markets.?",3
-0.831999438,6162aa1fe1b7f5c73e6fe564,Training for LOGIS,Education and Training Services,0,Delivery of Logistics Systems Training Courses and Learning Services,6162aa1fe1b7f5c73e6fe237,Commercial Delivery of Advanced Medical Training for Army Logistics Training Centre,Specialised educational services,0,"Instructional delivery of Advanced Medical Assistant Course, Military Advanced Resuscitaiton Course and Patrol Advanced First Aid Course training for the Australian Army.",0
-0.6596722,6162aa1fe1b7f5c73e6fe564,Training for LOGIS,Education and Training Services,0,Delivery of Logistics Systems Training Courses and Learning Services,6162aa1fe1b7f5c73e6fe1f3,Commercial Provision of Driver Light Vehicle C (Licence Code C2) C2 Driver Course,Education and Training Services,0,"Commercial Delivery for conduct of C2, 4x4 wheel driver training for Army Logistics Training Centre (ALTC).",1
-0.615956878,6162aa1fe1b7f5c73e6fe564,Training for LOGIS,Education and Training Services,0,Delivery of Logistics Systems Training Courses and Learning Services,6162aa1fe1b7f5c73e6fe225,Development And Delivery of The Logistics Officer Executive Course (LOEC).,Education and Training Services,0,Development And Delivery of The Logistics Officer Executive Course (LOEC).,1
-0.580294929,6162aa1fe1b7f5c73e6fe564,Training for LOGIS,Education and Training Services,0,Delivery of Logistics Systems Training Courses and Learning Services,6162aa1fe1b7f5c73e6fe65b,Development and Delivery of VET Accredited Course(s) to Improve Timeliness of Clinical Trial Applications,Education and Training Services,0,Education and training to support clinical trials,5
-0.576795674,6162aa1fe1b7f5c73e6fe564,Training for LOGIS,Education and Training Services,0,Delivery of Logistics Systems Training Courses and Learning Services,6162aa1fe1b7f5c73e6fe04b,"Delivery of Project Management (General and Financial), Procurement and Intellecual Property Training Courses",Specialised educational services,0,"The Department of Defence (Defence), through the Defence Business Training Centre (DBTC), is seeking to establish Standing Offer arrangements for the delivery and assessment of Project Management, Procurement and Intellectual Property (PMPIP) training to",3
-0.530188305,6162aa1fe1b7f5c73e6fe564,Training for LOGIS,Education and Training Services,0,Delivery of Logistics Systems Training Courses and Learning Services,6162aa1fe1b7f5c73e6fe1eb,Provision of Training for Australian Defence Force (ADF),Specialised educational services,0,"Provision of Training for Australian Defence Force (ADF) Test & Evaluation (T&E) Practitioners, including;  . Development of all courseware,  . Delivery of a course of training specifically targeted to meet the needs of ADF aerospace T&E practitioners,  ?",0
-0.529445228,6162aa1fe1b7f5c73e6fe564,Training for LOGIS,Education and Training Services,0,Delivery of Logistics Systems Training Courses and Learning Services,6162aa1fe1b7f5c73e6fe190,On Pavement Forklift Training for Army Logistics Training Centre,Specialised educational services,0,Delivery of On Pavement Forklift Training.,0
-0.497351988,6162aa1fe1b7f5c73e6fe564,Training for LOGIS,Education and Training Services,0,Delivery of Logistics Systems Training Courses and Learning Services,6162aa1fe1b7f5c73e6fe38b,"Overhead Linesman Distribution Course for School of Military Engineering, Combat Arms Training Centre",Specialised educational services,0,Delivery of Overhead Linesman Distribution Course,0
-0.480131687,6162aa1fe1b7f5c73e6fe564,Training for LOGIS,Education and Training Services,0,Delivery of Logistics Systems Training Courses and Learning Services,6162aa1fe1b7f5c73e6fe540,Provision of services to develop and deliver the Psychological Preparedness Training course for departmental employees.,Education and Training Services,0,Development and delivery of the Psychological Preparedness Training course for departmental employees to be held six time per calendar year.,2
-0.475776097,6162aa1fe1b7f5c73e6fe564,Training for LOGIS,Education and Training Services,0,Delivery of Logistics Systems Training Courses and Learning Services,6162aa1fe1b7f5c73e6fe8be,System Safety Courses,Education and Training Services,0,Development and Delivery of System Safety Training to the Defence Aviation Community,5
-0.867684804,6162aa1fe1b7f5c73e6fe7eb,Expert Consultancy Services Related to Allowed Rates of Return for Regulated Infrastructure,Management advisory services,0,Request for tender for the provision of expert consultancy services related to allowed rates of return for regulated infrastructure,6162aa1fe1b7f5c73e6fe639,MUL 2012-12 - Multi-use list request 每 Experts for the AER Rate of Return process,Management advisory services,0,The ACCC is seeking to establish a multi-use list (MUL) for the purpose of provision of expert services to assist with the Australian Energy Regulator＊s Rate of Return process.,1
-0.481190637,6162aa1fe1b7f5c73e6fe7eb,Expert Consultancy Services Related to Allowed Rates of Return for Regulated Infrastructure,Management advisory services,0,Request for tender for the provision of expert consultancy services related to allowed rates of return for regulated infrastructure,6162aa1fe1b7f5c73e6fe7aa,Request for Tender for the establishment of a Panel for the provision of Infrastructure Advisory Services.,Management advisory services,0,"The Australian Government Department of Infrastructure and Regional Development (the Department) wishes to establish a panel of Infrastructure Advisory Services (Services) providers. The Department is seeking to replace two existing panels through this RFT, the Infrastructure Advisory Services Panel (SON947871) and the Expert Infrastructure Advice Panel (SON1230552).",1
